entidad,relacion,objeto,source_file
Álvaro Corcuera,Ocupación,sacerdote católico,mexico
Álvaro Corcuera,Ciudadanía,México,mexico
Álvaro Corcuera,Educado en,Universidad Pontificia de Santo Tomás de Aquino,mexico
Álvaro Corcuera,Cargo,superior general,mexico
Álvaro Corcuera,Fecha de nacimiento,1957-07-22,mexico
Álvaro Corcuera,Fecha de defunción,2014-06-30,mexico
Álvaro Corcuera,Ocupación,legionario de Cristo,mexico
Álvaro Corcuera,Educado en,Pontificia Universidad Gregoriana,mexico
Álvaro Corcuera,Educado en,Universidad Anáhuac,mexico
Álvaro Gaxiola,Lugar de nacimiento,Guadalajara,mexico
Álvaro Gaxiola,Ocupación,saltador,mexico
Álvaro Gaxiola,Ciudadanía,México,mexico
Álvaro Gaxiola,Educado en,Universidad de Míchigan,mexico
Álvaro Gaxiola,Fecha de nacimiento,1937-01-26,mexico
Álvaro Gaxiola,Fecha de defunción,2003-08-18,mexico
Ricardo Arredondo,Lugar de nacimiento,Apatzingán,mexico
Ricardo Arredondo,Ocupación,boxeador,mexico
Ricardo Arredondo,Ciudadanía,México,mexico
Ricardo Arredondo,Fecha de nacimiento,1949-05-26,mexico
Ricardo Arredondo,Fecha de defunción,1991-09-20,mexico
Ángel Antonio León,Lugar de nacimiento,México,mexico
Ángel Antonio León,Ocupación,futbolista,mexico
Ángel Antonio León,Ciudadanía,México,mexico
Ángel Antonio León,Fecha de nacimiento,2000-01-01,mexico
Ángel Antonio León,Fecha de defunción,1996-04-16,mexico
Angel Bracho,Lugar de nacimiento,Ciudad de México,mexico
Angel Bracho,Ocupación,pintor,mexico
Angel Bracho,Ciudadanía,México,mexico
Angel Bracho,Fecha de nacimiento,1911-02-14,mexico
Angel Bracho,Fecha de defunción,2005-02-01,mexico
Angel Bracho,Ocupación,artista gráfico,mexico
Angel Bracho,Ocupación,grabador,mexico
Villahermosa,país,México,mexico
Villahermosa,instancia de,gran ciudad,mexico
Villahermosa,instancia de,localidad de México,mexico
Villahermosa,situado en la entidad territorial administrativa,Centro,mexico
Villahermosa,ciudad hermana,San Bernardino,mexico
abogado,instancia de,profesión jurídica,mexico
abogado,subclase de,jurista,mexico
abogado,santo patrón,Catalina de Alejandría,mexico
abogado,santo patrón,Alfonso María de Ligorio,mexico
abogado,santo patrón,Raimundo de Peñafort,mexico
Guadalajara,jefe de gobierno,Verónica Delgadillo García,mexico
Guadalajara,país,México,mexico
Guadalajara,instancia de,metrópoli,mexico
Guadalajara,instancia de,ciudad global,mexico
Guadalajara,instancia de,gran ciudad,mexico
futbolista,instancia de,profesión,mexico
futbolista,instancia de,ocupación,mexico
futbolista,subclase de,jugador competitivo,mexico
futbolista,subclase de,Jugador de fútbol,mexico
catedrático,instancia de,título de autoridad,mexico
catedrático,instancia de,rango académico,mexico
catedrático,instancia de,tratamiento protocolario,mexico
catedrático,instancia de,ocupación,mexico
catedrático,sucedido por,profesor emérito,mexico
Condado de Wythe,país,Estados Unidos,mexico
Condado de Wythe,instancia de,condado de Virginia,mexico
Condado de Wythe,capital,Wytheville,mexico
Condado de Wythe,comparte fronteras con,Condado de Smyth,mexico
Condado de Wythe,comparte fronteras con,condado de Carroll,mexico
político,utiliza,terminología política,mexico
político,instancia de,profesión,mexico
político,instancia de,frecuentemente,mexico
político,subclase de,profesional,mexico
Zacatecas,país,México,mexico
Zacatecas,instancia de,ciudad,mexico
Zacatecas,instancia de,localidad de México,mexico
Zacatecas,situado en la entidad territorial administrativa,Municipio de Zacatecas,mexico
Zacatecas,ciudad hermana,Málaga,mexico
pintor,instancia de,ocupación,mexico
pintor,instancia de,profesión artística,mexico
pintor,subclase de,artista visual,mexico
pintor,santo patrón,Lucas el Evangelista,mexico
pintor,ámbito de la ocupación,pintura,mexico
Ciudad de México,jefe de gobierno,Clara Brugada,mexico
Ciudad de México,país,México,mexico
Ciudad de México,continente,América del Norte,mexico
Ciudad de México,instancia de,ciudad,mexico
Ciudad de México,instancia de,megaciudad,mexico
sacerdote católico,instancia de,vocación católica,mexico
sacerdote católico,religión,catolicismo,mexico
sacerdote católico,religión,Iglesia católica,mexico
sacerdote católico,subclase de,sacerdote,mexico
sacerdote católico,subclase de,presbítero,mexico
saltador,instancia de,profesión,mexico
saltador,subclase de,deportista,mexico
saltador,ámbito de la ocupación,salto,mexico
saltador,categoría principal del tema,Categoría:Saltadores,mexico
boxeador,instancia de,profesión,mexico
boxeador,subclase de,deportista,mexico
boxeador,subclase de,artista marcial,mexico
boxeador,ámbito de la ocupación,boxeo,mexico
boxeador,ámbito de la ocupación,boxeo aficionado,mexico
México,miembro de,Organización de las Naciones Unidas,mexico
México,miembro de,Mercosur,mexico
México,miembro de,Movimiento Internacional de la Cruz Roja y de la Media Luna Roja,mexico
México,miembro de,UNESCO,mexico
México,miembro de,Organización Mundial de la Salud,mexico
Aarón Galindo,Lugar de nacimiento,Ciudad de México,mexico
Aarón Galindo,Ocupación,futbolista,mexico
Aarón Galindo,Ciudadanía,México,mexico
Aarón Galindo,Fecha de nacimiento,1982-05-08,mexico
Ana Rosa Payán Cervera,Ocupación,político,mexico
Ana Rosa Payán Cervera,Ciudadanía,México,mexico
Ana Rosa Payán Cervera,Educado en,Universidad Autónoma de Yucatán,mexico
Ana Rosa Payán Cervera,Cargo,diputado de México,mexico
Ana Rosa Payán Cervera,Fecha de nacimiento,1952-01-01,mexico
Ana Rosa Payán Cervera,Cargo,senador de México,mexico
Fausto Manuel Pinto Rosas,Lugar de nacimiento,Culiacán,mexico
Fausto Manuel Pinto Rosas,Ocupación,futbolista,mexico
Fausto Manuel Pinto Rosas,Ciudadanía,México,mexico
Fausto Manuel Pinto Rosas,Fecha de nacimiento,1983-08-08,mexico
Genaro García Luna,Lugar de nacimiento,Ciudad de México,mexico
Genaro García Luna,Ocupación,ingeniero,mexico
Genaro García Luna,Ciudadanía,México,mexico
Genaro García Luna,Educado en,Universidad de Miami,mexico
Genaro García Luna,Cargo,ministro,mexico
Genaro García Luna,Fecha de nacimiento,1968-07-10,mexico
Genaro García Luna,Ocupación,político,mexico
Genaro García Luna,Ocupación,agente de policía,mexico
Genaro García Luna,Educado en,Universidad Autónoma Metropolitana,mexico
Manuel Camacho,Lugar de nacimiento,Jalisco,mexico
Manuel Camacho,Ocupación,futbolista,mexico
Manuel Camacho,Ciudadanía,México,mexico
Manuel Camacho,Fecha de nacimiento,1929-04-06,mexico
Manuel Camacho,Fecha de defunción,2008-09-24,mexico
Gerardo Torrado,Lugar de nacimiento,Ciudad de México,mexico
Gerardo Torrado,Ocupación,futbolista,mexico
Gerardo Torrado,Ciudadanía,España,mexico
Gerardo Torrado,Educado en,Universidad Iberoamericana,mexico
Gerardo Torrado,Fecha de nacimiento,1979-04-30,mexico
Gerardo Torrado,Ciudadanía,México,mexico
Gerardo Torrado,Educado en,Fessenden School,mexico
Pablo Barrera Acosta,Lugar de nacimiento,Tlalnepantla de Baz Municipality,mexico
Pablo Barrera Acosta,Ocupación,futbolista,mexico
Pablo Barrera Acosta,Ciudadanía,México,mexico
Pablo Barrera Acosta,Fecha de nacimiento,1987-06-21,mexico
Omar Bravo,Lugar de nacimiento,Los Mochis,mexico
Omar Bravo,Ocupación,futbolista,mexico
Omar Bravo,Ciudadanía,México,mexico
Omar Bravo,Fecha de nacimiento,1980-03-04,mexico
Guadalupe Victoria,Lugar de nacimiento,Tamazula de Victoria,mexico
Guadalupe Victoria,Ocupación,abogado,mexico
Guadalupe Victoria,Ciudadanía,México,mexico
Guadalupe Victoria,Educado en,Antiguo Colegio de San Ildefonso,mexico
Guadalupe Victoria,Cargo,presidente de México,mexico
Guadalupe Victoria,Fecha de nacimiento,1786-09-29,mexico
Guadalupe Victoria,Fecha de defunción,1845-03-21,mexico
Guadalupe Victoria,Ocupación,militar,mexico
Guadalupe Victoria,Ocupación,político,mexico
Guadalupe Victoria,Cargo,Gobernador de Puebla,mexico
Guadalupe Victoria,Cargo,miembro del Supremo Poder Ejecutivo,mexico
Jared Borgetti,Lugar de nacimiento,Culiacán,mexico
Jared Borgetti,Ocupación,futbolista,mexico
Jared Borgetti,Ciudadanía,México,mexico
Jared Borgetti,Fecha de nacimiento,1973-08-14,mexico
político,ámbito de la ocupación,política,mexico
político,categoría principal del tema,Categoría:Políticos,mexico
Culiacán,categoría para las personas que nacieron aquí,Categoría:Nacidos en Culiacán,mexico
Culiacán,categoría para las personas que fallecieron aquí,Categoría:Fallecidos en Culiacán,mexico
Culiacán,categoría de personas relacionadas,Categoría:Personas de Culiacán,mexico
Culiacán,jefe de gobierno,Sergio Torres Félix,mexico
Culiacán,país,México,mexico
ingeniero,instancia de,profesión,mexico
ingeniero,instancia de,cargo,mexico
ingeniero,elemento operado,producto,mexico
ingeniero,subclase de,trabajador,mexico
ingeniero,ámbito de la ocupación,ingeniería,mexico
Jalisco,subdividido en (división administrativa),Tlaquepaque,mexico
Jalisco,subdividido en (división administrativa),Tequila,mexico
Jalisco,subdividido en (división administrativa),Puerto Vallarta,mexico
Jalisco,subdividido en (división administrativa),Ciudad Guzmán,mexico
Los Mochis,país,México,mexico
Los Mochis,instancia de,cabecera municipal,mexico
Los Mochis,instancia de,localidad de México,mexico
Los Mochis,situado en la entidad territorial administrativa,Municipio de Ahome,mexico
Los Mochis,ciudad hermana,Montreal,mexico
Tamazula de Victoria,país,México,mexico
Tamazula de Victoria,instancia de,asentamiento,mexico
Xavier Cortés Rocha,Lugar de nacimiento,Tampico,mexico
Xavier Cortés Rocha,Ocupación,arquitecto,mexico
Xavier Cortés Rocha,Ciudadanía,México,mexico
Xavier Cortés Rocha,Educado en,Universidad Nacional Autónoma de México,mexico
Xavier Cortés Rocha,Empleador,Universidad Nacional Autónoma de México,mexico
Xavier Cortés Rocha,Fecha de nacimiento,1943-02-24,mexico
Xavier Cortés Rocha,Ocupación,urbanista,mexico
Xavier Cortés Rocha,Ocupación,pintor,mexico
Xavier Cortés Rocha,Ocupación,profesor universitario,mexico
Eduardo Hernández Moncada,Lugar de nacimiento,Xalapa-Enríquez,mexico
Eduardo Hernández Moncada,Ocupación,compositor,mexico
Eduardo Hernández Moncada,Ciudadanía,México,mexico
Eduardo Hernández Moncada,Fecha de nacimiento,1899-09-24,mexico
Eduardo Hernández Moncada,Fecha de defunción,1995-12-31,mexico
Eduardo Hernández Moncada,Ocupación,director de orquesta,mexico
Eduardo Hernández Moncada,Ocupación,pianista,mexico
Eduardo Hernández Moncada,Ocupación,profesor de música,mexico
Pedro Armendáriz,Lugar de nacimiento,Ciudad de México,mexico
Pedro Armendáriz,Ocupación,actor,mexico
Pedro Armendáriz,Ciudadanía,México,mexico
Pedro Armendáriz,Educado en,Universidad Politécnica Estatal de California,mexico
Pedro Armendáriz,Fecha de nacimiento,1912-05-09,mexico
Pedro Armendáriz,Fecha de defunción,1963-06-18,mexico
Pedro Armendáriz,Ocupación,actor de televisión,mexico
Pedro Armendáriz,Ocupación,actor de cine,mexico
Manuel M. Ponce,Lugar de nacimiento,Zacatecas,mexico
Manuel M. Ponce,Ocupación,compositor,mexico
Manuel M. Ponce,Ciudadanía,México,mexico
Manuel M. Ponce,Educado en,Conservatorio Stern,mexico
Manuel M. Ponce,Premio recibido,Premio Nacional de Ciencias y Artes,mexico
Manuel M. Ponce,Fecha de nacimiento,1882-12-08,mexico
Manuel M. Ponce,Fecha de defunción,1948-04-24,mexico
Manuel M. Ponce,Ocupación,pianista,mexico
Manuel M. Ponce,Educado en,Conservatorio Giovanni Battista Martini,mexico
Martin Vasquez,Lugar de nacimiento,Jalisco,mexico
Martin Vasquez,Ocupación,entrenador,mexico
Martin Vasquez,Ciudadanía,Estados Unidos,mexico
Martin Vasquez,Educado en,"Universidad Estatal de California, Los Ángeles",mexico
Martin Vasquez,Fecha de nacimiento,1963-12-24,mexico
Martin Vasquez,Ocupación,futbolista,mexico
Martin Vasquez,Ciudadanía,México,mexico
Martin Vasquez,Educado en,Alhambra High School,mexico
Francisco Fonseca,Lugar de nacimiento,Q189128,mexico
Francisco Fonseca,Ocupación,futbolista,mexico
Francisco Fonseca,Ciudadanía,México,mexico
Francisco Fonseca,Fecha de nacimiento,1979-10-02,mexico
Manuel Uribe Garza,Lugar de nacimiento,Q81033,mexico
Manuel Uribe Garza,Ciudadanía,México,mexico
Manuel Uribe Garza,Fecha de nacimiento,1965-06-11,mexico
Manuel Uribe Garza,Fecha de defunción,2014-05-26,mexico
Miguel Bernal Jiménez,Lugar de nacimiento,Q200252,mexico
Miguel Bernal Jiménez,Ocupación,compositor,mexico
Miguel Bernal Jiménez,Ciudadanía,México,mexico
Miguel Bernal Jiménez,Empleador,Universidad Loyola Nueva Orleans,mexico
Miguel Bernal Jiménez,Fecha de nacimiento,1910-02-16,mexico
Miguel Bernal Jiménez,Fecha de defunción,1956-07-26,mexico
Miguel Bernal Jiménez,Ocupación,organista,mexico
Miguel Bernal Jiménez,Ocupación,musicólogo,mexico
Miguel Bernal Jiménez,Ocupación,profesor de música,mexico
Antonio Attolini Lack,Lugar de nacimiento,Q26590,mexico
Antonio Attolini Lack,Ocupación,arquitecto,mexico
Antonio Attolini Lack,Ciudadanía,México,mexico
Antonio Attolini Lack,Educado en,Facultad de Arquitectura (Universidad Nacional Autónoma de México),mexico
Antonio Attolini Lack,Empleador,Universidad Nacional Autónoma de México,mexico
Antonio Attolini Lack,Fecha de nacimiento,1931-04-24,mexico
Antonio Attolini Lack,Fecha de defunción,2012-02-28,mexico
Antonio Attolini Lack,Ocupación,pintor,mexico
Antonio Attolini Lack,Ocupación,profesor universitario,mexico
Tulio Demicheli,Lugar de nacimiento,Buenos Aires,mexico
Tulio Demicheli,Ocupación,guionista,mexico
Tulio Demicheli,Ciudadanía,México,mexico
Tulio Demicheli,Fecha de nacimiento,1914-09-15,mexico
Tulio Demicheli,Fecha de defunción,1992-05-25,mexico
Tulio Demicheli,Ocupación,director de cine,mexico
Tulio Demicheli,Ocupación,productor de cine,mexico
Tulio Demicheli,Ocupación,editor de cine,mexico
Tampico,país,México,mexico
Tampico,instancia de,localidad de México,mexico
Tampico,situado en la entidad territorial administrativa,Tampico (municipio),mexico
Tampico,ciudad hermana,Houston,mexico
arquitecto,instancia de,profesión,mexico
arquitecto,instancia de,título corporativo,mexico
arquitecto,instancia de,ocupación,mexico
arquitecto,instancia de,grupo de ocupaciones de la CIUO,mexico
Xalapa-Enríquez,país,México,mexico
Xalapa-Enríquez,instancia de,gran ciudad,mexico
Xalapa-Enríquez,instancia de,localidad de México,mexico
Xalapa-Enríquez,comparte fronteras con,Coatepec,mexico
Xalapa-Enríquez,situado en la entidad territorial administrativa,Xalapa,mexico
compositor,instancia de,ocupación,mexico
compositor,instancia de,profesión musical,mexico
compositor,subclase de,autor,mexico
compositor,subclase de,músico,mexico
compositor,santo patrón,Cecilia de Roma,mexico
actor,instancia de,profesión,mexico
actor,instancia de,ocupación,mexico
actor,instancia de,grupo de ocupaciones de la CIUO,mexico
actor,subclase de,artista escénico,mexico
Zacatecas,continente,América del Norte,mexico
Zacatecas,instancia de,estado de México,mexico
Zacatecas,capital,Zacatecas,mexico
Zacatecas,comparte fronteras con,Jalisco,mexico
entrenador,instancia de,profesión,mexico
entrenador,instancia de,ocupación,mexico
entrenador,ámbito de la ocupación,fútbol,mexico
entrenador,deporte,fútbol,mexico
Buenos Aires,país,Argentina,mexico
Buenos Aires,continente,América,mexico
Buenos Aires,instancia de,entidad territorial administrativa,mexico
Buenos Aires,instancia de,circunscripción electoral,mexico
Buenos Aires,instancia de,capital federal,mexico
guionista,sujeto tiene rol,escritor,mexico
guionista,instancia de,profesión del cine,mexico
guionista,género,guion,mexico
guionista,subclase de,escritor,mexico
Hubertus von Hohenlohe,Lugar de nacimiento,Ciudad de México,mexico
Hubertus von Hohenlohe,Ocupación,cantante,mexico
Hubertus von Hohenlohe,Ciudadanía,México,mexico
Hubertus von Hohenlohe,Fecha de nacimiento,1959-02-02,mexico
Hubertus von Hohenlohe,Ocupación,esquiador alpino,mexico
Hubertus von Hohenlohe,Ocupación,actor de televisión,mexico
Hubertus von Hohenlohe,Ocupación,fotógrafo,mexico
Hubertus von Hohenlohe,Ciudadanía,Liechtenstein,mexico
Hubertus von Hohenlohe,Ocupación,empresario,mexico
Abelardo L. Rodríguez,Lugar de nacimiento,Heroica Guaymas,mexico
Abelardo L. Rodríguez,Ocupación,militar,mexico
Abelardo L. Rodríguez,Ciudadanía,México,mexico
Abelardo L. Rodríguez,Cargo,ministro,mexico
Abelardo L. Rodríguez,Fecha de nacimiento,1889-05-12,mexico
Abelardo L. Rodríguez,Fecha de defunción,1967-02-13,mexico
Abelardo L. Rodríguez,Ocupación,político,mexico
Abelardo L. Rodríguez,Cargo,Secretaría de la Defensa Nacional,mexico
Abelardo L. Rodríguez,Cargo,presidente de México,mexico
Abelardo L. Rodríguez,Cargo,Secretaría de Economía de México,mexico
Abelardo L. Rodríguez,Cargo,gobernador de Sonora,mexico
Abelardo L. Rodríguez,Cargo,Gobernador de Baja California,mexico
Miguel Ángel Ruiz Macías,Lugar de nacimiento,Guadalajara,mexico
Miguel Ángel Ruiz Macías,Ocupación,escritor,mexico
Miguel Ángel Ruiz Macías,Ciudadanía,México,mexico
Miguel Ángel Ruiz Macías,Obra notable,Los cuatro acuerdos,mexico
Miguel Ángel Ruiz Macías,Fecha de nacimiento,1952-08-27,mexico
Miguel Ángel Ruiz Macías,Ocupación,orador motivacional,mexico
Max Ludwig Cetto Day,Lugar de nacimiento,Coblenza,mexico
Max Ludwig Cetto Day,Ocupación,arquitecto,mexico
Max Ludwig Cetto Day,Ciudadanía,México,mexico
Max Ludwig Cetto Day,Educado en,Universidad Técnica de Berlín,mexico
Max Ludwig Cetto Day,Empleador,Universidad Nacional Autónoma de México,mexico
Max Ludwig Cetto Day,Fecha de nacimiento,1903-02-20,mexico
Max Ludwig Cetto Day,Fecha de defunción,1980-04-05,mexico
Max Ludwig Cetto Day,Ocupación,historiador,mexico
Max Ludwig Cetto Day,Ciudadanía,Alemania,mexico
Max Ludwig Cetto Day,Educado en,Universidad Técnica de Múnich,mexico
Max Ludwig Cetto Day,Educado en,Universidad Técnica de Darmstadt,mexico
Raúl Rojas,Lugar de nacimiento,Ciudad de México,mexico
Raúl Rojas,Ocupación,informático teórico,mexico
Raúl Rojas,Ciudadanía,México,mexico
Raúl Rojas,Educado en,Universidad Libre de Berlín,mexico
Raúl Rojas,Empleador,Universidad Libre de Berlín,mexico
Raúl Rojas,Premio recibido,Premio Nacional de Ciencias y Artes,mexico
Raúl Rojas,Fecha de nacimiento,1955-06-25,mexico
Raúl Rojas,Ocupación,matemático,mexico
Raúl Rojas,Ocupación,economista,mexico
Raúl Rojas,Ocupación,profesor universitario,mexico
Raúl Rojas,Premio recibido,University Teacher of the Year,mexico
Raúl Rojas,Ciudadanía,Alemania,mexico
Raúl Rojas,Educado en,Instituto Politécnico Nacional,mexico
Raúl Rojas,Empleador,Universidad de Nevada en Reno,mexico
Alfonso Rojo de la Vega,Lugar de nacimiento,Culiacán,mexico
Alfonso Rojo de la Vega,Ocupación,entrenador,mexico
Alfonso Rojo de la Vega,Ciudadanía,México,mexico
Alfonso Rojo de la Vega,Fecha de nacimiento,1895-09-03,mexico
Alfonso Rojo de la Vega,Fecha de defunción,1967-05-11,mexico
Alfonso Rojo de la Vega,Ocupación,entrenador de baloncesto,mexico
Metro,Lugar de nacimiento,Ciudad de México,mexico
Metro,Ocupación,luchador profesional,mexico
Metro,Ciudadanía,México,mexico
Metro,Fecha de nacimiento,1983-12-20,mexico
Franz Mayer,Lugar de nacimiento,Mannheim,mexico
Franz Mayer,Ocupación,fotógrafo,mexico
Franz Mayer,Ciudadanía,México,mexico
Franz Mayer,Fecha de nacimiento,1882-09-03,mexico
Franz Mayer,Fecha de defunción,1975-06-25,mexico
Franz Mayer,Ocupación,financiero,mexico
Franz Mayer,Ocupación,vidriero,mexico
Franz Mayer,Ocupación,coleccionista de arte,mexico
Franz Mayer,Ocupación,filántropo,mexico
Franz Mayer,Ciudadanía,Alemania,mexico
Paul Westheim,Lugar de nacimiento,Eschwege,mexico
Paul Westheim,Ocupación,escritor,mexico
Paul Westheim,Ciudadanía,México,mexico
Paul Westheim,Fecha de nacimiento,1886-08-07,mexico
Paul Westheim,Fecha de defunción,1963-12-21,mexico
Paul Westheim,Ocupación,historiador del arte,mexico
Paul Westheim,Ocupación,periodista de opinión,mexico
Paul Westheim,Ocupación,coleccionista de arte,mexico
Paul Westheim,Ciudadanía,Alemania,mexico
Fernando Espinosa,Lugar de nacimiento,Ciudad de México,mexico
Fernando Espinosa,Ocupación,futbolista,mexico
Fernando Espinosa,Ciudadanía,México,mexico
Fernando Espinosa,Fecha de nacimiento,1983-05-09,mexico
cantante,instancia de,grupo de ocupaciones de la CIUO,mexico
cantante,instancia de,ocupación en la música,mexico
cantante,subclase de,músico,mexico
cantante,ámbito de la ocupación,canto,mexico
Heroica Guaymas,país,México,mexico
Heroica Guaymas,instancia de,gran ciudad,mexico
Heroica Guaymas,instancia de,localidad de México,mexico
Heroica Guaymas,situado en la entidad territorial administrativa,Guaymas,mexico
militar,instancia de,profesión,mexico
militar,instancia de,ocupación,mexico
militar,subclase de,empleado,mexico
militar,subclase de,guerrero,mexico
militar,opuesto a,civil,mexico
escritor,instancia de,profesión,mexico
escritor,instancia de,ocupación,mexico
escritor,subclase de,autor,mexico
escritor,subclase de,artista,mexico
Coblenza,jefe de gobierno,David Langner,mexico
Coblenza,país,Alemania,mexico
Coblenza,instancia de,entidad territorial administrativa,mexico
Coblenza,instancia de,Kreisstadt,mexico
Coblenza,instancia de,gran ciudad,mexico
informático teórico,categoría relacionada,Categoría:Informáticos por país,mexico
informático teórico,instancia de,profesión,mexico
informático teórico,subclase de,científico,mexico
informático teórico,subclase de,analista de sistemas,mexico
luchador profesional,instancia de,profesión,mexico
luchador profesional,subclase de,luchador,mexico
luchador profesional,subclase de,atleta profesional,mexico
luchador profesional,ámbito de la ocupación,lucha libre profesional,mexico
luchador profesional,ámbito de la ocupación,puroresu,mexico
Mannheim,jefe de gobierno,Christian Specht,mexico
Mannheim,país,Alemania,mexico
Mannheim,instancia de,centro regional mayor,mexico
Mannheim,instancia de,Residenz,mexico
Mannheim,instancia de,ciudad universitaria,mexico
fotógrafo,instancia de,ocupación,mexico
fotógrafo,instancia de,agente,mexico
fotógrafo,subclase de,artista visual,mexico
fotógrafo,santo patrón,Verónica,mexico
Eschwege,país,Alemania,mexico
Eschwege,instancia de,villa,mexico
Eschwege,instancia de,Kreisstadt,mexico
Eschwege,instancia de,municipio urbano de Alemania,mexico
Octavio Paz,Lugar de nacimiento,Ciudad de México,mexico
Octavio Paz,Ocupación,escritor,mexico
Octavio Paz,Ciudadanía,México,mexico
Octavio Paz,Educado en,Universidad de California en Berkeley,mexico
Octavio Paz,Empleador,Universidad de Cambridge,mexico
Octavio Paz,Miembro de,Academia Brasileña de Letras,mexico
Octavio Paz,Cargo,ambassador of Mexico to India,mexico
Octavio Paz,Premio recibido,Premio Nacional de Ciencias y Artes,mexico
Octavio Paz,Fecha de nacimiento,1914-03-31,mexico
Octavio Paz,Fecha de defunción,1998-04-19,mexico
Octavio Paz,Ocupación,poeta,mexico
Octavio Paz,Ocupación,político,mexico
Octavio Paz,Ocupación,diplomático,mexico
Octavio Paz,Ocupación,traductor,mexico
Octavio Paz,Ocupación,letrista,mexico
Octavio Paz,Ciudadanía,Segunda República Española,mexico
Octavio Paz,Educado en,Universidad Nacional Autónoma de México,mexico
Octavio Paz,Educado en,Colegio Williams,mexico
Octavio Paz,Empleador,Sorbonne Universidad de París,mexico
Octavio Paz,Miembro de,Academia Estadounidense de las Artes y las Ciencias,mexico
Octavio Paz,Miembro de,Academia Mexicana de la Lengua,mexico
Alfonso Cuarón,Lugar de nacimiento,Ciudad de México,mexico
Alfonso Cuarón,Ocupación,productor de televisión,mexico
Alfonso Cuarón,Ciudadanía,México,mexico
Alfonso Cuarón,Educado en,Universidad Nacional Autónoma de México,mexico
Alfonso Cuarón,Miembro de,"Writers Guild of America, East",mexico
Alfonso Cuarón,Premio recibido,Óscar a la mejor fotografía,mexico
Alfonso Cuarón,Fecha de nacimiento,1961-11-28,mexico
Alfonso Cuarón,Ocupación,cineasta,mexico
Alfonso Cuarón,Ocupación,realizador de televisión,mexico
Alfonso Cuarón,Ocupación,director de cine,mexico
Alfonso Cuarón,Ocupación,productor de cine,mexico
Alfonso Cuarón,Ocupación,editor de cine,mexico
Alfonso Cuarón,Ocupación,actor de televisión,mexico
Alfonso Cuarón,Ocupación,guionista,mexico
Alfonso Cuarón,Premio recibido,Óscar al mejor montaje,mexico
Alfonso Cuarón,Ocupación,director de fotografía,mexico
Alfonso Cuarón,Premio recibido,Anexo:Globo de Oro al mejor director,mexico
Alfonso Cuarón,Premio recibido,BAFTA a la mejor fotografía,mexico
Alfonso Cuarón,Premio recibido,BAFTA al mejor director,mexico
Alfonso Cuarón,Educado en,Escuela Nacional de Artes Cinematográficas,mexico
Mario Molina,Lugar de nacimiento,Ciudad de México,mexico
Mario Molina,Ocupación,ingeniero,mexico
Mario Molina,Ciudadanía,Estados Unidos,mexico
Mario Molina,Educado en,Universidad de California en Berkeley,mexico
Mario Molina,Empleador,Instituto Tecnológico de Massachusetts,mexico
