entidad,relacion,objeto
Norberto Fontana,Fecha de nacimiento,1975-01-20
Norberto Fontana,Ocupación,piloto de Fórmula Uno
Jorge Daponte,Lugar de nacimiento,Buenos Aires
Jorge Daponte,Ocupación,ingeniero
Jorge Daponte,Ciudadanía,Argentina
Jorge Daponte,Fecha de nacimiento,1923-06-05
Jorge Daponte,Fecha de defunción,1963-03-09
Jorge Daponte,Ocupación,piloto de automovilismo
Jorge Daponte,Ocupación,piloto de Fórmula Uno
Jesús Iglesias,Lugar de nacimiento,Pergamino
Jesús Iglesias,Ocupación,ingeniero
Jesús Iglesias,Ciudadanía,Argentina
Jesús Iglesias,Fecha de nacimiento,1922-02-22
Jesús Iglesias,Fecha de defunción,2005-07-11
Jesús Iglesias,Ocupación,piloto de automovilismo
Jesús Iglesias,Ocupación,piloto de Fórmula Uno
Oreste Berta,Lugar de nacimiento,Rafaela
Oreste Berta,Ocupación,mecánico automotor
Oreste Berta,Ciudadanía,Argentina
Oreste Berta,Fecha de nacimiento,1938-01-01
Oreste Berta,Ocupación,diseñador de automóviles
Enrique Scalabroni,Lugar de nacimiento,Alta Gracia
Enrique Scalabroni,Ocupación,ingeniero
Enrique Scalabroni,Ciudadanía,Argentina
Enrique Scalabroni,Fecha de nacimiento,1949-10-20
Julio Cortázar,Lugar de nacimiento,Bruselas
Julio Cortázar,Ocupación,escritor
Julio Cortázar,Ciudadanía,Francia
Julio Cortázar,Educado en,Facultad de Filosofía y Letras (UBA)
Julio Cortázar,Obra notable,Rayuela
Julio Cortázar,Premio recibido,Premio Médicis Extranjero
Julio Cortázar,Fecha de nacimiento,1914-08-26
Julio Cortázar,Fecha de defunción,1984-02-12
Julio Cortázar,Premio recibido,doctorado honoris causa por la Universidad de Poitiers
Julio Cortázar,Ciudadanía,Argentina
Alberto Zorrilla,Lugar de nacimiento,Rosario
Alberto Zorrilla,Ocupación,nadador
Alberto Zorrilla,Ciudadanía,Argentina
Alberto Zorrilla,Fecha de nacimiento,1906-04-06
Alberto Zorrilla,Fecha de defunción,1986-04-23
Victoria Maurette,Lugar de nacimiento,Buenos Aires
Victoria Maurette,Ocupación,compositor
Victoria Maurette,Ciudadanía,Argentina
Victoria Maurette,Fecha de nacimiento,1982-07-30
Victoria Maurette,Ocupación,cantante
Victoria Maurette,Ocupación,actor de teatro
Victoria Maurette,Ocupación,modelo
Victoria Maurette,Ocupación,actor de cine
Guillermo Franco Farquarson,Lugar de nacimiento,Corrientes
Guillermo Franco Farquarson,Ocupación,futbolista
Guillermo Franco Farquarson,Ciudadanía,México
Guillermo Franco Farquarson,Fecha de nacimiento,1976-11-03
Guillermo Franco Farquarson,Ciudadanía,Argentina
Carlos Soria,Lugar de nacimiento,General Daniel Cerri
Carlos Soria,Ocupación,abogado
Carlos Soria,Ciudadanía,Argentina
Carlos Soria,Educado en,Universidad de Buenos Aires
Carlos Soria,Cargo,alcalde
Carlos Soria,Fecha de nacimiento,1949-03-01
Carlos Soria,Fecha de defunción,2012-01-01
Carlos Soria,Ocupación,político
Carlos Soria,Cargo,diputado de Argentina
Carlos Soria,Cargo,Gobernador de la Provincia de Río Negro
Julio Le Parc,Lugar de nacimiento,Palmira
Julio Le Parc,Ocupación,pintor
Julio Le Parc,Ciudadanía,Francia
Julio Le Parc,Miembro de,GRAV
Julio Le Parc,Premio recibido,Bienal de Venecia
Julio Le Parc,Fecha de nacimiento,1928-09-23
Julio Le Parc,Ocupación,escultor
Julio Le Parc,Ocupación,artista visual
Julio Le Parc,Premio recibido,Premio Konex
Julio Le Parc,Premio recibido,Caballero de la Orden Nacional de la Legión de Honor
Julio Le Parc,Premio recibido,Premio Konex de Brillante
Julio Le Parc,Premio recibido,Premio Trayectoria del Fondo Nacional de las Artes
Julio Le Parc,Ciudadanía,Argentina
Guillermo Rubén Bongiorno,Lugar de nacimiento,Buenos Aires
Guillermo Rubén Bongiorno,Ocupación,ciclista
Guillermo Rubén Bongiorno,Ciudadanía,Argentina
Guillermo Rubén Bongiorno,Fecha de nacimiento,1978-07-29
Cristino Nicolaides,Lugar de nacimiento,Córdoba
Cristino Nicolaides,Ocupación,militar
Cristino Nicolaides,Ciudadanía,Argentina
Cristino Nicolaides,Cargo,Jefe del Estado Mayor General del Ejército
Cristino Nicolaides,Premio recibido,Gran Oficial de la Orden El Sol del Perú
Cristino Nicolaides,Fecha de nacimiento,1925-01-02
Cristino Nicolaides,Fecha de defunción,2011-01-22
Cristino Nicolaides,Cargo,comandante en jefe del Ejército Argentino
empresario,instancia de,profesión
empresario,instancia de,persona jurídica
empresario,instancia de,ocupación
empresario,instancia de,concepto económico
Libertango,instancia de,obra de composición musical
Libertango,música de,Astor Piazzola
Libertango,género,jazz fusión
Libertango,género,nuevo tango
Libertango,intérprete,Astor Piazzola
César a la mejor música original,ganador,Martin Wheeler
César a la mejor música original,ganador,Clément Ducol
César a la mejor música original,ganador,Amine Bouhafa
César a la mejor música original,ganador,Vincent Blanchard
César a la mejor música original,ganador,Irène Drésel
Santa Fe,jefe de gobierno,José Manuel Corral
Santa Fe,país,Argentina
Santa Fe,instancia de,ciudad de Argentina
Santa Fe,situado en la entidad territorial administrativa,Departamento de La Capital
Santa Fe,ciudad hermana,Cuba
Gobernador de la Provincia de Santa Fe,país,Argentina
Gobernador de la Provincia de Santa Fe,instancia de,cargo
Gobernador de la Provincia de Santa Fe,subclase de,gobernador
Gobernador de la Provincia de Santa Fe,subclase de,gobernador de provincia argentina
Gobernador de la Provincia de Santa Fe,forma parte de,Gabinete de la Provincia de Santa Fe
Provincia de Santa Fe,jefe de gobierno,Maximiliano Pullaro
Provincia de Santa Fe,país,Argentina
Provincia de Santa Fe,instancia de,provincia de Argentina
Provincia de Santa Fe,capital,Santa Fe
Provincia de Santa Fe,comparte fronteras con,Provincia de Buenos Aires
Rafaela,jefe de gobierno,Leonardo Viotti
Rafaela,país,Argentina
Rafaela,instancia de,municipio
Rafaela,instancia de,asentamiento
Rafaela,instancia de,municipio de Argentina
mecánico automotor,instancia de,profesión
mecánico automotor,elemento operado,taller mecánico
mecánico automotor,subclase de,mecánico
mecánico automotor,subclase de,trabajador calificado
diseñador de automóviles,instancia de,profesión
diseñador de automóviles,subclase de,diseñador industrial
diseñador de automóviles,ámbito de la ocupación,diseño de automóviles
diseñador de automóviles,categoría principal del tema,Categoría:Diseñadores de automóviles
diseñador de automóviles,producto,automóvil
Alta Gracia,país,Argentina
Alta Gracia,instancia de,municipio
Alta Gracia,instancia de,ciudad de Argentina
Alta Gracia,situado en la entidad territorial administrativa,Departamento Santa María
Alta Gracia,se encuentra en el huso horario,UTC−3
Bruselas,instancia de,capital federal
Bruselas,instancia de,municipio de Bélgica
Bruselas,instancia de,gran ciudad
Bruselas,idioma oficial,francés
Francia,jefe de gobierno,Sébastien Lecornu
Francia,continente,Europa
Francia,instancia de,país
Francia,instancia de,república
Francia,instancia de,estado soberano
Facultad de Filosofía y Letras (UBA),país,Argentina
Facultad de Filosofía y Letras (UBA),instancia de,facultad universitaria
Facultad de Filosofía y Letras (UBA),instancia de,facultad de filosofía
Facultad de Filosofía y Letras (UBA),situado en la entidad territorial administrativa,Caballito
Facultad de Filosofía y Letras (UBA),filial,"Instituto de Arqueología, Facultad de Filosofía y Letras, Universidad de Buenos Aires"
Rayuela,forma artística,novela
Rayuela,instancia de,obra literaria
Rayuela,autor,Julio Cortázar
Rayuela,editorial,Pantheon Books
Rayuela,editorial,Editorial Sudamericana
nadador,instancia de,ocupación
nadador,subclase de,deportista
nadador,ámbito de la ocupación,natación
Corrientes,país,Argentina
Corrientes,instancia de,municipio
Corrientes,instancia de,ciudad de Argentina
Corrientes,fundador,Juan Torres de Vera y Aragón
Corrientes,situado en la entidad territorial administrativa,Departamento Capital
México,miembro de,Organización de las Naciones Unidas
México,miembro de,Mercosur
México,miembro de,Movimiento Internacional de la Cruz Roja y de la Media Luna Roja
México,miembro de,UNESCO
México,miembro de,Organización Mundial de la Salud
General Daniel Cerri,país,Argentina
General Daniel Cerri,instancia de,asentamiento
General Daniel Cerri,situado en la entidad territorial administrativa,Partido de Bahía Blanca
General Daniel Cerri,se encuentra en el huso horario,UTC−3
General Daniel Cerri,categoría principal del tema,Categoría:General Daniel Cerri
alcalde,instancia de,cargo
alcalde,subclase de,autoridad
alcalde,subclase de,órgano
alcalde,subclase de,jefe del Gobierno
alcalde,subclase de,político municipal
Palmira,país,Argentina
Palmira,instancia de,asentamiento
Palmira,situado en la entidad territorial administrativa,Departamento San Martín
Palmira,se encuentra en el huso horario,UTC−3
pintor,instancia de,ocupación
pintor,instancia de,profesión artística
pintor,subclase de,artista visual
pintor,santo patrón,Lucas el Evangelista
pintor,ámbito de la ocupación,pintura
GRAV,país,Francia
GRAV,instancia de,movimiento artístico
GRAV,instancia de,colectivo de artistas
GRAV,instancia de,grupo de artes escénicas
GRAV,campo de trabajo,arte cinético
Bienal de Venecia,país,Italia
Bienal de Venecia,instancia de,bienal
Bienal de Venecia,instancia de,festival de cine
Bienal de Venecia,instancia de,exposición
ciclista,instancia de,profesión
ciclista,instancia de,deportista
ciclista,subclase de,ciclista
ciclista,ámbito de la ocupación,ciclismo de competición
Córdoba,jefe de gobierno,Daniel Passerini
Córdoba,país,Argentina
Córdoba,instancia de,ciudad de Argentina
Córdoba,situado en la entidad territorial administrativa,Departamento Capital
Córdoba,ciudad hermana,Turín
Jefe del Estado Mayor General del Ejército,país,Argentina
Jefe del Estado Mayor General del Ejército,instancia de,rango militar
Jefe del Estado Mayor General del Ejército,instancia de,título de autoridad
Jefe del Estado Mayor General del Ejército,rama militar,Ejército Argentino
Jefe del Estado Mayor General del Ejército,ubicación,Edificio Libertador
Gran Oficial de la Orden El Sol del Perú,país,Perú
Gran Oficial de la Orden El Sol del Perú,instancia de,grado de una orden
Gran Oficial de la Orden El Sol del Perú,subclase de,gran oficial
Gran Oficial de la Orden El Sol del Perú,forma parte de,Orden El Sol del Perú
Gran Oficial de la Orden El Sol del Perú,categoría para los galardonados con este premio,Categoría:Grandes oficiales de la Orden El Sol del Perú
Luis Santaló,Lugar de nacimiento,Gerona
Luis Santaló,Ocupación,profesor universitario
Luis Santaló,Ciudadanía,España
Luis Santaló,Educado en,Universidad de Hamburgo
Luis Santaló,Empleador,Universidad de Buenos Aires
Luis Santaló,Miembro de,Academia Nacional de Educación
Luis Santaló,Cargo,presidente interino
Luis Santaló,Premio recibido,Orden Civil de Alfonso X el Sabio
Luis Santaló,Fecha de nacimiento,1911-10-09
Luis Santaló,Fecha de defunción,2001-11-22
Luis Santaló,Ocupación,escritor
Luis Santaló,Premio recibido,Premio Princesa de Asturias de Investigación Científica y Técnica
Luis Santaló,Ocupación,matemático
Luis Santaló,Premio recibido,Premio Konex
Luis Santaló,Premio recibido,doctor honoris causa por la Universidad Autónoma de Barcelona
Luis Santaló,Premio recibido,doctor honoris causa por la Universidad de Sevilla
Luis Santaló,Premio recibido,doctor honoris causa por la Universidad Politécnica de Cataluña
Luis Santaló,Premio recibido,Doctor honoris causa de la Universidad de Buenos Aires
Luis Santaló,Premio recibido,Medalla Narcís Monturiol
Luis Santaló,Ciudadanía,Argentina
Luis Santaló,Premio recibido,Creu de Sant Jordi
Luis Santaló,Premio recibido,Beca Guggenheim
Luis Santaló,Educado en,Universidad Central
César Pelli,Lugar de nacimiento,San Miguel de Tucumán
César Pelli,Ocupación,profesor universitario
César Pelli,Ciudadanía,Estados Unidos
César Pelli,Educado en,Universidad de Illinois en Urbana-Champaign
César Pelli,Empleador,Universidad Yale
César Pelli,Obra notable,Torres Petronas
César Pelli,Miembro de,Academia Estadounidense de las Artes y las Letras
César Pelli,Premio recibido,Premio Obras Cemex
César Pelli,Fecha de nacimiento,1926-10-12
César Pelli,Fecha de defunción,2019-07-19
César Pelli,Ocupación,arquitecto
César Pelli,Premio recibido,Premio Konex de Brillante
César Pelli,Ocupación,emprendedor
César Pelli,Premio recibido,doctor honoris causa por la Universidad Yale
César Pelli,Premio recibido,honorary doctor of the University of Miami
César Pelli,Premio recibido,Premio Grandes Inmigrantes
César Pelli,Ciudadanía,Argentina
César Pelli,Premio recibido,Medalla de Oro del AIA
César Pelli,Premio recibido,Architecture Firm Award
César Pelli,Educado en,Instituto Técnico UNT
César Pelli,Educado en,Universidad Nacional de Tucumán
Luis Santaló,Empleador,Universidad Nacional del Litoral
Luis Santaló,Empleador,Universidad Nacional de La Plata
Luis Santaló,Empleador,Ejército del Aire y del Espacio
Luis Santaló,Miembro de,Sección Histórico-Arqueológica del Instituto de Estudios Catalanes
César Pelli,Educado en,University of Illinois College of Fine and Applied Arts
César Pelli,Educado en,University of Illinois School of Architecture
César Pelli,Empleador,Cesar Pelli & Associates
César Pelli,Miembro de,Academia de Arquitectura
Jorge Valdano,Lugar de nacimiento,Las Parejas
Jorge Valdano,Ocupación,entrenador
Jorge Valdano,Ciudadanía,España
Jorge Valdano,Fecha de nacimiento,1955-10-04
Jorge Valdano,Ocupación,futbolista
Jorge Valdano,Ocupación,director deportivo
Jorge Valdano,Ocupación,comentarista
Jorge Valdano,Ciudadanía,Argentina
Reynaldo Bignone,Lugar de nacimiento,Morón
Reynaldo Bignone,Ocupación,político
Reynaldo Bignone,Ciudadanía,Argentina
Reynaldo Bignone,Educado en,Colegio Militar de la Nación
Reynaldo Bignone,Cargo,presidente de la Nación Argentina
Reynaldo Bignone,Fecha de nacimiento,1928-01-21
Reynaldo Bignone,Fecha de defunción,2018-03-07
Reynaldo Bignone,Ocupación,oficial militar
Juan Ignacio Chela,Lugar de nacimiento,Ciudad Evita
Juan Ignacio Chela,Ocupación,tenista
Juan Ignacio Chela,Ciudadanía,Argentina
Juan Ignacio Chela,Fecha de nacimiento,1979-08-30
Estela de Carlotto,Lugar de nacimiento,Buenos Aires
Estela de Carlotto,Ocupación,profesor
Estela de Carlotto,Ciudadanía,Argentina
Estela de Carlotto,Miembro de,Abuelas de Plaza de Mayo
Estela de Carlotto,Cargo,catedrático
Estela de Carlotto,Premio recibido,Premio de Derechos Humanos de las Naciones Unidas
Estela de Carlotto,Fecha de nacimiento,1930-10-22
Estela de Carlotto,Ocupación,político
Estela de Carlotto,Ocupación,activista por los derechos humanos
Estela de Carlotto,Premio recibido,100 Mujeres de la BBC
Estela de Carlotto,Premio recibido,doctor honoris causa por la Universidad Autónoma de Barcelona
Estela de Carlotto,Premio recibido,Doctor honoris causa de la Universidad de Buenos Aires
José Acasuso,Lugar de nacimiento,Posadas
José Acasuso,Ocupación,tenista
José Acasuso,Ciudadanía,Argentina
José Acasuso,Fecha de nacimiento,1982-10-20
Gastón Gaudio,Lugar de nacimiento,Buenos Aires
Gastón Gaudio,Ocupación,tenista
Gastón Gaudio,Ciudadanía,Argentina
Gastón Gaudio,Fecha de nacimiento,1978-12-09
Héctor Méndez,Lugar de nacimiento,Buenos Aires
Héctor Méndez,Ocupación,boxeador
Héctor Méndez,Ciudadanía,Argentina
Héctor Méndez,Fecha de nacimiento,1897-08-01
Héctor Méndez,Fecha de defunción,1977-12-13
Arón Schvartzman,Ocupación,ajedrecista
Arón Schvartzman,Ciudadanía,Argentina
Arón Schvartzman,Fecha de nacimiento,1908-12-02
Arón Schvartzman,Fecha de defunción,2013-01-15
Andrés Arturo Mack,Lugar de nacimiento,Canberra
Andrés Arturo Mack,Ocupación,futbolista
Andrés Arturo Mack,Ciudadanía,Australia
Andrés Arturo Mack,Educado en,Universidad de Cambridge
Andrés Arturo Mack,Fecha de nacimiento,1876-01-01
Andrés Arturo Mack,Fecha de defunción,1936-10-06
Andrés Arturo Mack,Ciudadanía,Argentina
Juan Martín de Pueyrredon,Lugar de nacimiento,Buenos Aires
Juan Martín de Pueyrredon,Ocupación,militar
Juan Martín de Pueyrredon,Ciudadanía,Argentina
Juan Martín de Pueyrredon,Educado en,Colegio Nacional de la Capital Gral. Bernardino Caballero
Juan Martín de Pueyrredon,Cargo,Director supremo de las Provincias Unidas del Río de la Plata
Juan Martín de Pueyrredon,Fecha de nacimiento,1777-12-18
Juan Martín de Pueyrredon,Fecha de defunción,1850-03-13
Juan Martín de Pueyrredon,Ocupación,político
Juan Martín de Pueyrredon,Cargo,embajador de Argentina en España
José Cóceres,Lugar de nacimiento,Provincia de Chaco
José Cóceres,Ocupación,golfista
José Cóceres,Ciudadanía,Argentina
José Cóceres,Fecha de nacimiento,1963-08-14
Luis Santaló,Educado en,Universidad de Princeton
César Pelli,Obra notable,Torre de Cristal
César Pelli,Obra notable,Torre Sevilla
César Pelli,Obra notable,Torre Iberdrola
César Pelli,Obra notable,One Canada Square
César Pelli,Obra notable,Cheung Kong Center
Guillermo Stábile,Lugar de nacimiento,Buenos Aires
Guillermo Stábile,Ocupación,entrenador
Guillermo Stábile,Ciudadanía,Argentina
Guillermo Stábile,Premio recibido,World Cup Golden Boot
Guillermo Stábile,Fecha de nacimiento,1905-01-17
Guillermo Stábile,Fecha de defunción,1966-12-26
Guillermo Stábile,Ocupación,futbolista
Helenio Herrera,Lugar de nacimiento,Buenos Aires
Helenio Herrera,Ocupación,entrenador
Helenio Herrera,Ciudadanía,Francia
Helenio Herrera,Fecha de nacimiento,1910-04-10
Helenio Herrera,Fecha de defunción,1997-11-09
Helenio Herrera,Ocupación,futbolista
Helenio Herrera,Ciudadanía,Argentina
Osvaldo Ardiles,Lugar de nacimiento,Córdoba
Osvaldo Ardiles,Ocupación,entrenador
Osvaldo Ardiles,Ciudadanía,Argentina
Osvaldo Ardiles,Premio recibido,Salón de la Fama del fútbol inglés
Osvaldo Ardiles,Fecha de nacimiento,1952-08-03
Osvaldo Ardiles,Lugar de nacimiento,Bell Ville
Osvaldo Ardiles,Ocupación,futbolista
Guillermo Cañas,Lugar de nacimiento,Tapiales
Guillermo Cañas,Ocupación,tenista
Guillermo Cañas,Ciudadanía,Argentina
Guillermo Cañas,Fecha de nacimiento,1977-11-25
Miguel Najdorf,Lugar de nacimiento,Grodzisk Mazowiecki
Miguel Najdorf,Ocupación,ajedrecista
Miguel Najdorf,Ciudadanía,Polonia
Miguel Najdorf,Fecha de nacimiento,1910-04-15
Miguel Najdorf,Fecha de defunción,1997-07-04
Miguel Najdorf,Ciudadanía,Argentina
Miguel Najdorf,Ciudadanía,Imperio ruso
Rodrigo Palacio,Lugar de nacimiento,Bahía Blanca
Rodrigo Palacio,Ocupación,futbolista
Rodrigo Palacio,Ciudadanía,Argentina
Rodrigo Palacio,Fecha de nacimiento,1982-02-05
Clemente Rodríguez,Lugar de nacimiento,Lomas de Zamora
Clemente Rodríguez,Ocupación,futbolista
Clemente Rodríguez,Ciudadanía,Argentina
Clemente Rodríguez,Fecha de nacimiento,1981-07-31
Gerona,jefe de gobierno,Lluc Salellas i Vilar
Gerona,país,España
Gerona,instancia de,municipio de Cataluña
Gerona,capital,Ciudad de Gerona
Gerona,idioma oficial,catalán
profesor universitario,instancia de,profesión académica
profesor universitario,subclase de,profesor
profesor universitario,subclase de,académico
profesor universitario,ámbito de la ocupación,enseñanza
Universidad de Hamburgo,país,Alemania
Universidad de Hamburgo,instancia de,universidad pública
Universidad de Hamburgo,situado en la entidad territorial administrativa,Hamburgo
Universidad de Illinois en Urbana-Champaign,país,Estados Unidos
Universidad de Illinois en Urbana-Champaign,instancia de,universidad
Universidad de Illinois en Urbana-Champaign,instancia de,Universidad de concesión de tierras
Universidad de Illinois en Urbana-Champaign,instancia de,institución educativa pública de los Estados Unidos
Universidad de Illinois en Urbana-Champaign,instancia de,universidad pública de investigación
Universidad Yale,país,Estados Unidos
Universidad Yale,instancia de,universidad privada
Universidad Yale,instancia de,Colegios coloniales
Universidad Yale,instancia de,empresa productora
Universidad Yale,instancia de,universidad de investigación
Las Parejas,país,Argentina
Las Parejas,continente,América del Sur
Las Parejas,instancia de,ciudad
Las Parejas,instancia de,municipio
Las Parejas,situado en la entidad territorial administrativa,Departamento Belgrano
Morón,país,Argentina
Morón,instancia de,sede de gobierno
Morón,instancia de,localidad
Morón,instancia de,ciudad de Argentina
Morón,situado en la entidad territorial administrativa,Partido de Morón
Colegio Militar de la Nación,país,Argentina
Colegio Militar de la Nación,instancia de,academia militar
Colegio Militar de la Nación,instancia de,complejo de edificios
Colegio Militar de la Nación,instancia de,escuela militar
Colegio Militar de la Nación,situado en la entidad territorial administrativa,El Palomar
Ciudad Evita,país,Argentina
Ciudad Evita,instancia de,ciudad planificada
Ciudad Evita,instancia de,patrimonio
Ciudad Evita,instancia de,localidad
Ciudad Evita,instancia de,ciudad de Argentina
profesor,instancia de,profesión
profesor,instancia de,cargo
profesor,instancia de,ocupación
profesor,subclase de,educador
profesor,subclase de,académico
Abuelas de Plaza de Mayo,país,Argentina
Abuelas de Plaza de Mayo,instancia de,organización sin fines de lucro
Abuelas de Plaza de Mayo,fundador,Alicia Zubasnabar de De la Cuadra
Abuelas de Plaza de Mayo,fundador,Eva Márquez de Castillo Barrios
Abuelas de Plaza de Mayo,fundador,Beatriz H. C. Aicardi de Neuhaus
catedrático,instancia de,título de autoridad
catedrático,instancia de,rango académico
catedrático,instancia de,tratamiento protocolario
catedrático,instancia de,ocupación
catedrático,sucedido por,profesor emérito
Posadas,país,Argentina
Posadas,instancia de,municipio
Posadas,instancia de,ciudad fronteriza
Posadas,instancia de,gran ciudad
Posadas,instancia de,ciudad de Argentina
boxeador,instancia de,profesión
boxeador,subclase de,deportista
boxeador,subclase de,artista marcial
boxeador,ámbito de la ocupación,boxeo
boxeador,ámbito de la ocupación,boxeo aficionado
ajedrecista,instancia de,profesión
ajedrecista,subclase de,deportista
ajedrecista,subclase de,jugador de juego de tablero
Canberra,país,Australia
Canberra,lista de interés para el proyecto Wikimedia,Wikipedia:Lista de artículos que toda Wikipedia debería tener/Expandida
Australia,forma parte de,Mancomunidad de Naciones
Australia,forma parte de,Australasia
Australia,forma parte de,MITKA
Universidad de Cambridge,ubicación,Cambridge
Universidad de Cambridge,filial,Trinity College
Universidad de Cambridge,filial,Cambridge University Press
Universidad de Cambridge,filial,King's College
Colegio Nacional de la Capital Gral. Bernardino Caballero,país,Paraguay
Colegio Nacional de la Capital Gral. Bernardino Caballero,instancia de,institución académica
Colegio Nacional de la Capital Gral. Bernardino Caballero,situado en la entidad territorial administrativa,Asunción
Colegio Nacional de la Capital Gral. Bernardino Caballero,nombrado en referencia a,Bernardino Caballero
Director supremo de las Provincias Unidas del Río de la Plata,instancia de,Gobierno
Director supremo de las Provincias Unidas del Río de la Plata,instancia de,poder ejecutivo
Director supremo de las Provincias Unidas del Río de la Plata,instancia de,cargo
Director supremo de las Provincias Unidas del Río de la Plata,aplica a la jurisdicción,Provincias Unidas del Río de la Plata
Provincia de Chaco,jefe de gobierno,Leandro Zdero
Provincia de Chaco,país,Argentina
Provincia de Chaco,instancia de,provincia de Argentina
Provincia de Chaco,capital,Resistencia
Provincia de Chaco,comparte fronteras con,Provincia de Corrientes
golfista,instancia de,profesión
golfista,instancia de,ocupación
golfista,subclase de,deportista
golfista,subclase de,jugador competitivo
golfista,santo patrón,Andrés el Apóstol
Salón de la Fama del fútbol inglés,país,Reino Unido
Salón de la Fama del fútbol inglés,instancia de,Salón de la Fama del Deporte
Salón de la Fama del fútbol inglés,situado en la entidad territorial administrativa,Mánchester
Salón de la Fama del fútbol inglés,deporte,fútbol
Tapiales,país,Argentina
Tapiales,instancia de,localidad
Tapiales,situado en la entidad territorial administrativa,La Matanza
Tapiales,se encuentra en el huso horario,UTC−3
Grodzisk Mazowiecki,país,Polonia
Grodzisk Mazowiecki,continente,Europa
Grodzisk Mazowiecki,instancia de,ciudad
Grodzisk Mazowiecki,ciudad hermana,Šiauliai
Polonia,miembro de,Consejo de Europa
Polonia,miembro de,Unión Postal Universal
Polonia,miembro de,Organización para la Cooperación y el Desarrollo Económico
Polonia,miembro de,Pacto de Varsovia
Polonia,miembro de,Agencia Espacial Europea
Lomas de Zamora,instancia de,municipio
Lomas de Zamora,instancia de,partido de la provincia de Buenos Aires
Lomas de Zamora,capital,Lomas de Zamora
Lomas de Zamora,situado en la entidad territorial administrativa,Provincia de Buenos Aires
Alfredo Bauer,Lugar de nacimiento,Viena
Alfredo Bauer,Ocupación,médico
Alfredo Bauer,Ciudadanía,Austria
Alfredo Bauer,Premio recibido,Premio Theodor Kramer
Alfredo Bauer,Fecha de nacimiento,1924-11-14
Alfredo Bauer,Fecha de defunción,2016-05-21
Alfredo Bauer,Ocupación,historiador
Alfredo Bauer,Ocupación,dramaturgo
Alfredo Bauer,Ocupación,traductor
Alfredo Bauer,Ocupación,médico-escritor
Alfredo Bauer,Ocupación,ginecólogo
Alfredo Bauer,Ocupación,escritor
Alfredo Bauer,Premio recibido,"Member, Special Class of the Order of Honour"
Alfredo Bauer,Ciudadanía,Argentina
Juan Domingo Perón,Lugar de nacimiento,Lobos
Juan Domingo Perón,Ocupación,político
Juan Domingo Perón,Ciudadanía,Argentina
Juan Domingo Perón,Educado en,Colegio Militar de la Nación
Juan Domingo Perón,Cargo,vicepresidente de la Nación Argentina
Juan Domingo Perón,Premio recibido,Orden del Mérito de la República Federal de Alemania
Juan Domingo Perón,Fecha de nacimiento,1895-10-08
Juan Domingo Perón,Fecha de defunción,1974-07-01
Juan Domingo Perón,Ocupación,oficial militar
Juan Domingo Perón,Premio recibido,Orden de la Cruz del Sur
Juan Domingo Perón,Premio recibido,"Orden al Mérito de Duarte, Sánchez y Mella"
Juan Domingo Perón,Premio recibido,Orden Mexicana del Águila Azteca
Juan Domingo Perón,Premio recibido,Orden al Mérito de Chile
Juan Domingo Perón,Premio recibido,Orden del Cóndor de los Andes
Juan Domingo Perón,Premio recibido,Orden Nacional de Honor y Mérito
Juan Domingo Perón,Premio recibido,Orden de Mayo
Juan Domingo Perón,Premio recibido,Orden del Libertador San Martín
Juan Domingo Perón,Premio recibido,Caballero Gran Cruz de la Orden del León Holandés
Juan Domingo Perón,Premio recibido,Orden del Libertador
Juan Domingo Perón,Premio recibido,Orden de Boyacá
Juan Domingo Perón,Premio recibido,Orden Nacional al Mérito
Juan Domingo Perón,Premio recibido,Orden Nacional del Mérito
Juan Domingo Perón,Premio recibido,Orden de Carlos Manuel de Céspedes
Juan Domingo Perón,Premio recibido,Estrella de la República Socialista de Rumanía
Juan Domingo Perón,Premio recibido,"Gran Cruz, clase especial, del Mérito de La República Federal de Alemania"
Juan Domingo Perón,Premio recibido,Caballero de Gran Cruz con collar de la Orden al Mérito de la República Italiana
Juan Domingo Perón,Premio recibido,Orden de los Omeyas
Juan Domingo Perón,Premio recibido,Collar de la Orden de Isabel la Católica
Juan Domingo Perón,Premio recibido,Gran Cruz del Mérito Naval con distintivo blanco
Juan Domingo Perón,Premio recibido,Gran Cruz del Mérito Aeronáutico con distintivo blanco
Juan Domingo Perón,Cargo,presidente de la Nación Argentina
Victoria Ocampo,Lugar de nacimiento,Buenos Aires
Victoria Ocampo,Ocupación,editor
Victoria Ocampo,Ciudadanía,Argentina
Victoria Ocampo,Educado en,Collège de France
Victoria Ocampo,Empleador,Sur
Victoria Ocampo,Miembro de,Academia Argentina de Letras
Victoria Ocampo,Premio recibido,Comendador de la Orden del Imperio británico
Victoria Ocampo,Fecha de nacimiento,1890-04-07
Victoria Ocampo,Fecha de defunción,1979-01-27
Victoria Ocampo,Ocupación,crítico
Victoria Ocampo,Ocupación,escritor
Victoria Ocampo,Premio recibido,comendador de las Artes y las Letras
Victoria Ocampo,Ocupación,traductor
Victoria Ocampo,Ocupación,figura pública
Victoria Ocampo,Premio recibido,Gran Premio de Honor de la SADE
Victoria Ocampo,Premio recibido,Prix du Rayonnement de la langue et de la littérature françaises
Victoria Ocampo,Educado en,Sorbonne Universidad de París
Santiago Llaver,Lugar de nacimiento,San Martín
Santiago Llaver,Ocupación,político
