entidad,relacion,objeto
Sogamoso,situado en la entidad territorial administrativa,Boyacá
Premio Azorín,país,España
Premio Azorín,instancia de,premio literario
Premio Azorín,editorial,Editorial Planeta
Premio Azorín,nombrado en referencia a,Azorín
Premio Azorín,idioma de la obra o del nombre,español
Pitalito,país,Colombia
Pitalito,instancia de,municipio de Colombia
Pitalito,situado en la entidad territorial administrativa,Huila
Pitalito,se encuentra en el huso horario,UTC-05:00
Pitalito,categoría principal del tema,Categoría:Pitalito
Juan Manuel Santos,Lugar de nacimiento,Bogotá
Juan Manuel Santos,Ocupación,periodista
Juan Manuel Santos,Ciudadanía,Colombia
Juan Manuel Santos,Educado en,Universidad Estatal de Kansas
Juan Manuel Santos,Miembro de,The Elders
Juan Manuel Santos,Cargo,Presidente de Colombia
Juan Manuel Santos,Premio recibido,Gran Collar de la Orden de la Libertad
Juan Manuel Santos,Fecha de nacimiento,1951-08-10
Juan Manuel Santos,Ocupación,abogado
Juan Manuel Santos,Premio recibido,doctor honoris causa de la Universidad de París-I
Juan Manuel Santos,Ocupación,político
Juan Manuel Santos,Ocupación,economista
Juan Manuel Santos,Educado en,Universidad Tufts
Juan Manuel Santos,Educado en,Escuela de Gobierno John F. Kennedy
Juan Manuel Santos,Educado en,Universidad de Kansas
Juan Manuel Santos,Educado en,Escuela de Economía y Ciencia Política de Londres
Juan Manuel Santos,Educado en,Escuela de Derecho y Diplomacia Fletcher
Juan Manuel Santos,Educado en,Gimnasio Campestre
Juan Manuel Santos,Cargo,Ministro de Defensa de Colombia
Juan Manuel Santos,Cargo,Ministro de Hacienda y Crédito Público de Colombia
Shakira,Lugar de nacimiento,Barranquilla
Shakira,Ocupación,actor
Shakira,Ciudadanía,España
Shakira,Empleador,Universal Music Group
Shakira,Miembro de,White House Initiative on Educational Excellence for Hispanics
Shakira,Cargo,embajador de buena voluntad de Unicef
Shakira,Premio recibido,premio Grammy al mejor álbum de rock latino/alternativo
Shakira,Fecha de nacimiento,1977-02-02
Shakira,Ocupación,compositor
Shakira,Ocupación,cantante
Shakira,Ocupación,guitarrista
Shakira,Ocupación,actor de voz
Shakira,Ocupación,coreógrafo
Shakira,Ocupación,filántropo
Shakira,Ocupación,productor
Shakira,Premio recibido,Premio Grammy Latino al álbum del año
Shakira,Empleador,Epic Records
Shakira,Empleador,PepsiCo
Shakira,Empleador,Roc Nation
Shakira,Empleador,Freixenet
Shakira,Empleador,Live Nation
Shakira,Empleador,Sony Music
Shakira,Premio recibido,Premio Grammy latino por mejor album vocal pop contemporáneo
Shakira,Premio recibido,Anexo:Premio Grammy latino al mejor álbum de pop vocal femenino
Shakira,Premio recibido,Premio Grammy Latino a la canción del año
Shakira,Premio recibido,Persona del Año de La Academia Latina de la Grabación
Shakira,Premio recibido,Premios Oye!
Shakira,Premio recibido,caballero de las Artes y las Letras
Shakira,Premio recibido,Premio Grammy Latino a la mejor fusión/interpretación urbana
Shakira,Premio recibido,Estrella del Paseo de la Fama de Hollywood
Shakira,Premio recibido,Premio Grammy Latino por mejor canción pop
Shakira,Premio recibido,Crystal Award
Shakira,Premio recibido,Premio Billboard Espiritu de la Esperanza
Shakira,Ciudadanía,Colombia
Shakira,Premio recibido,MTV Video Music Awards
Shakira,Premio recibido,Amadeus Austrian Music Awards
Shakira,Premio recibido,Anexo:Ganadores del MTV Michael Jackson Video Vanguard Award
Shakira,Premio recibido,Los Premios MTV Latinoamérica
Shakira,Premio recibido,Free Your Mind
Shakira,Premio recibido,premio Grammy al mejor videoclip
Shakira,Premio recibido,Premios Billboard de la Música Latina
Shakira,Premio recibido,Premio Grammy Latino a la grabación del año
Shakira,Premio recibido,premio Grammy al mejor álbum de pop latino
Juanes,Lugar de nacimiento,Carolina del Príncipe
Juanes,Ocupación,guitarrista
Juanes,Ciudadanía,Colombia
Juanes,Educado en,Universidad Pontificia Bolivariana
Juanes,Premio recibido,premio Grammy al mejor álbum de pop latino
Juanes,Fecha de nacimiento,1972-08-09
Juanes,Ocupación,arreglista musical
Juanes,Ocupación,compositor
Juanes,Premio recibido,premio Grammy al mejor álbum de rock latino/alternativo
Juanes,Ocupación,cantante
Juanes,Premio recibido,premio
Juanes,Premio recibido,Premio Grammy Latino al álbum del año
Juanes,Premio recibido,Premio Grammy Latino al mejor artista nuevo
Juanes,Premio recibido,Premio Grammy latino por mejor álbum pop/rock
Juanes,Premio recibido,Latin Grammy Award for Best Rock Solo Vocal Album
Juanes,Premio recibido,Premio Grammy Latino por Mejor Canción de Rock
Juanes,Premio recibido,Premio Grammy Latino a la canción del año
Juanes,Premio recibido,Persona del Año de La Academia Latina de la Grabación
Juanes,Premio recibido,caballero de las Artes y las Letras
Juanes,Premio recibido,Pabellón de la Fama de los Compositores Latinos
Juanes,Premio recibido,Premio Billboard Espiritu de la Esperanza
Hilario Cuenú,Lugar de nacimiento,Tuluá
Hilario Cuenú,Ocupación,futbolista
Hilario Cuenú,Ciudadanía,Colombia
Hilario Cuenú,Fecha de nacimiento,1975-08-31
Carlos Rodas,Lugar de nacimiento,Tuluá
Carlos Rodas,Ocupación,futbolista
Carlos Rodas,Ciudadanía,Colombia
Carlos Rodas,Fecha de nacimiento,1975-02-04
Catherine Siachoque,Lugar de nacimiento,Bogotá
Catherine Siachoque,Ocupación,actor
Catherine Siachoque,Ciudadanía,Colombia
Catherine Siachoque,Fecha de nacimiento,1972-01-21
Catherine Siachoque,Ocupación,modelo
Felipa Palacios,Lugar de nacimiento,Bojayá
Felipa Palacios,Ocupación,atleta
Felipa Palacios,Ciudadanía,Colombia
Felipa Palacios,Fecha de nacimiento,1975-12-01
Diego Gómez,Lugar de nacimiento,Cali
Diego Gómez,Ocupación,futbolista
Diego Gómez,Ciudadanía,Colombia
Diego Gómez,Fecha de nacimiento,1972-03-29
Néstor Salazar,Lugar de nacimiento,Palmira
Néstor Salazar,Ocupación,futbolista
Néstor Salazar,Ciudadanía,Colombia
Néstor Salazar,Fecha de nacimiento,1973-12-19
Juan Manuel Santos,Premio recibido,Premio Nobel de la Paz
Juan Manuel Santos,Premio recibido,beca Fulbright
Juan Manuel Santos,Premio recibido,Sagrada Orden Militar Constantiniana de San Jorge
Juan Manuel Santos,Premio recibido,Orden de San Carlos
Juan Manuel Santos,Premio recibido,Orden de Boyacá
Juan Manuel Santos,Premio recibido,Orden Nacional José Matías Delgado
Juan Manuel Santos,Premio recibido,Collar de la Orden de Isabel la Católica
Juan Manuel Santos,Premio recibido,gran collar de la orden del Infante Don Enrique
Juan Manuel Santos,Premio recibido,Global Citizen Awards
Juan Manuel Santos,Premio recibido,Kew International Medal
Alberto Lleras Camargo,Lugar de nacimiento,Bogotá
Alberto Lleras Camargo,Ocupación,político
Alberto Lleras Camargo,Ciudadanía,Colombia
Alberto Lleras Camargo,Educado en,Universidad del Rosario
Alberto Lleras Camargo,Miembro de,Academia Estadounidense de las Artes y las Ciencias
Alberto Lleras Camargo,Cargo,Presidente de Colombia
Alberto Lleras Camargo,Premio recibido,Premio María Moors Cabot
Alberto Lleras Camargo,Fecha de nacimiento,1906-07-03
Alberto Lleras Camargo,Fecha de defunción,1990-01-04
Alberto Lleras Camargo,Ocupación,diplomático
Alberto Lleras Camargo,Ocupación,periodista
Alberto Lleras Camargo,Premio recibido,Premio Nacional de Periodismo Simón Bolívar
Alberto Lleras Camargo,Educado en,Universidad Externado de Colombia
Alberto Lleras Camargo,Miembro de,Academia Colombiana de Historia
Alberto Lleras Camargo,Cargo,secretario general de la Organización de los Estados Americanos
Alberto Lleras Camargo,Cargo,Canciller de Colombia
Alberto Lleras Camargo,Cargo,embajador de Colombia en los Estados Unidos
Rubén Salazar Gómez,Lugar de nacimiento,Bogotá
Rubén Salazar Gómez,Ocupación,obispo católico
Rubén Salazar Gómez,Ciudadanía,Colombia
Rubén Salazar Gómez,Educado en,Pontificia Universidad Gregoriana
Rubén Salazar Gómez,Cargo,cardenal presbítero
Rubén Salazar Gómez,Premio recibido,Caballero Gran Cruz de la Orden del Santo Sepulcro
Rubén Salazar Gómez,Fecha de nacimiento,1942-09-22
Rubén Salazar Gómez,Ocupación,presbítero católico de rito latino
Rubén Salazar Gómez,Educado en,Pontificio Instituto Bíblico
Rubén Salazar Gómez,Cargo,obispo de Cúcuta
Rubén Salazar Gómez,Cargo,Arzobispo de Bogotá
Rubén Salazar Gómez,Cargo,arzobispo de Barranquilla
Fulgencio Berdugo,Lugar de nacimiento,Barranquilla
Fulgencio Berdugo,Ocupación,futbolista
Fulgencio Berdugo,Ciudadanía,Colombia
Fulgencio Berdugo,Fecha de nacimiento,1918-06-14
Fulgencio Berdugo,Fecha de defunción,2003-02-03
Rosibel García Mena,Lugar de nacimiento,Jamundí
Rosibel García Mena,Ocupación,atleta
Rosibel García Mena,Ciudadanía,Colombia
Rosibel García Mena,Fecha de nacimiento,1981-02-13
Edmar Castañeda,Lugar de nacimiento,Bogotá
Edmar Castañeda,Ocupación,compositor
Edmar Castañeda,Ciudadanía,Colombia
Edmar Castañeda,Fecha de nacimiento,1978-03-31
Edmar Castañeda,Ocupación,músico
Edmar Castañeda,Ocupación,arpista
Edmar Castañeda,Ocupación,string player
Jacquin Strouss Lucena,Lugar de nacimiento,Medellín
Jacquin Strouss Lucena,Ocupación,político
Jacquin Strouss Lucena,Ciudadanía,Colombia
Jacquin Strouss Lucena,Educado en,Universidad de Columbia
Jacquin Strouss Lucena,Empleador,Pontificia Universidad Javeriana
Jacquin Strouss Lucena,Cargo,Primera dama de Colombia
Jacquin Strouss Lucena,Fecha de nacimiento,1953-02-22
Jacquin Strouss Lucena,Ocupación,economista
Jacquin Strouss Lucena,Educado en,Universidad de los Andes
Jacquin Strouss Lucena,Educado en,Colegio Nueva Granada
Jaime Bermúdez Merizalde,Lugar de nacimiento,Bogotá
Jaime Bermúdez Merizalde,Ocupación,abogado
Jaime Bermúdez Merizalde,Ciudadanía,Colombia
Jaime Bermúdez Merizalde,Educado en,Universidad de los Andes
Jaime Bermúdez Merizalde,Cargo,Canciller de Colombia
Jaime Bermúdez Merizalde,Premio recibido,Gran Cruz de la Orden El Sol del Perú
Jaime Bermúdez Merizalde,Fecha de nacimiento,1966-01-01
Jaime Bermúdez Merizalde,Ocupación,político
Jaime Bermúdez Merizalde,Ocupación,diplomático
Jaime Bermúdez Merizalde,Educado en,St Antony's College
Jaime Bermúdez Merizalde,Cargo,embajador de Colombia
Bruce Graham,Lugar de nacimiento,La Cumbre
Bruce Graham,Ocupación,arquitecto
Bruce Graham,Ciudadanía,Estados Unidos
Bruce Graham,Educado en,Universidad Case de la Reserva Occidental
Bruce Graham,Empleador,Universidad Harvard
Bruce Graham,Fecha de nacimiento,1925-12-01
Bruce Graham,Fecha de defunción,2010-03-06
Bruce Graham,Ciudadanía,Colombia
Bruce Graham,Educado en,Universidad de Dayton
Bruce Graham,Educado en,University of Pennsylvania School of Design
Diego Salazar Quintero,Lugar de nacimiento,Tuluá
Diego Salazar Quintero,Ocupación,halterófilo
Diego Salazar Quintero,Ciudadanía,Colombia
Diego Salazar Quintero,Fecha de nacimiento,1980-10-03
John Jairo Culma,Lugar de nacimiento,Cali
John Jairo Culma,Ocupación,futbolista
John Jairo Culma,Ciudadanía,Colombia
John Jairo Culma,Fecha de nacimiento,1981-03-17
Juanes,Premio recibido,Premio Grammy Latino a la grabación del año
Universidad Estatal de Kansas,país,Estados Unidos
Universidad Estatal de Kansas,instancia de,Universidad de concesión de tierras
Universidad Estatal de Kansas,instancia de,universidad pública
Universidad Estatal de Kansas,instancia de,institución educativa pública de los Estados Unidos
Universidad Estatal de Kansas,situado en la entidad territorial administrativa,Manhattan
The Elders,país,Reino Unido
The Elders,instancia de,organización
The Elders,instancia de,organización no gubernamental
The Elders,fundador,Nelson Mandela
The Elders,fundador,Desmond Tutu
Universal Music Group,país,Estados Unidos
Universal Music Group,país,Países Bajos
Universal Music Group,instancia de,empresa de capital abierto
Universal Music Group,instancia de,major
Universal Music Group,instancia de,compañía discográfica
Carolina del Príncipe,país,Colombia
Carolina del Príncipe,instancia de,municipio de Colombia
Carolina del Príncipe,situado en la entidad territorial administrativa,Antioquia
Carolina del Príncipe,situado en la entidad territorial administrativa,Norte antioqueño
Carolina del Príncipe,categoría principal del tema,Categoría:Carolina del Príncipe
guitarrista,instancia de,ocupación
guitarrista,instancia de,profesión musical
guitarrista,subclase de,intérprete de instrumento de cuerda pulsada
guitarrista,ámbito de la ocupación,guitarra
Universidad Pontificia Bolivariana,país,Colombia
Universidad Pontificia Bolivariana,instancia de,universidad
Universidad Pontificia Bolivariana,instancia de,universidad pontificia
Universidad Pontificia Bolivariana,instancia de,editor de acceso abierto
Universidad Pontificia Bolivariana,situado en la entidad territorial administrativa,Medellín
premio Grammy al mejor álbum de pop latino,país,Estados Unidos
premio Grammy al mejor álbum de pop latino,instancia de,categoría de un premio
premio Grammy al mejor álbum de pop latino,propiedad de,Alejandro Sanz
premio Grammy al mejor álbum de pop latino,subclase de,premio al mejor álbum
premio Grammy al mejor álbum de pop latino,forma parte de,Premios Grammy
Tuluá,categoría de personas relacionadas,Categoría:Personas de Tuluá
Tuluá,país,Colombia
Tuluá,instancia de,municipio de Colombia
Tuluá,situado en la entidad territorial administrativa,Valle del Cauca
Bojayá,país,Colombia
Bojayá,instancia de,municipio de Colombia
Bojayá,situado en la entidad territorial administrativa,Chocó
Palmira,categoría principal del tema,Categoría:Palmira (Colombia)
Palmira,descrito en la fuente,Gran enciclopedia Yuzhakov
Palmira,descrito en la fuente,Gran Enciclopedia Soviética (1926—1947)
Palmira,categoría para las personas que nacieron aquí,Categoría:Nacidos en Palmira (Colombia)
Academia Estadounidense de las Artes y las Ciencias,país,Estados Unidos
Academia Estadounidense de las Artes y las Ciencias,instancia de,organización sin fines de lucro
Academia Estadounidense de las Artes y las Ciencias,instancia de,sociedad erudita
Academia Estadounidense de las Artes y las Ciencias,instancia de,editorial académica
Academia Estadounidense de las Artes y las Ciencias,campo de trabajo,política pública
obispo católico,instancia de,función episcopal
obispo católico,instancia de,vocación católica
obispo católico,religión,Iglesia católica
obispo católico,subclase de,obispo
obispo católico,subclase de,sacerdote
Pontificia Universidad Gregoriana,país,Italia
Pontificia Universidad Gregoriana,instancia de,universidad pontificia
Pontificia Universidad Gregoriana,instancia de,universidad jesuita
Pontificia Universidad Gregoriana,fundador,Ignacio de Loyola
Pontificia Universidad Gregoriana,situado en la entidad territorial administrativa,Roma
cardenal presbítero,instancia de,cargo
cardenal presbítero,instancia de,orden episcopal
cardenal presbítero,instancia de,función episcopal
cardenal presbítero,nombrado en referencia a,presbítero
cardenal presbítero,nombrado en referencia a,Presbitero
Jamundí,país,Colombia
Jamundí,instancia de,municipio de Colombia
Jamundí,situado en la entidad territorial administrativa,Valle del Cauca
Jamundí,situado cerca del cuerpo de agua,Cauca
Jamundí,categoría principal del tema,Categoría:Jamundí
Universidad de Columbia,país,Estados Unidos
Universidad de Columbia,instancia de,universidad privada
Universidad de Columbia,instancia de,Colegios coloniales
Universidad de Columbia,instancia de,universidad de investigación
Universidad de Columbia,instancia de,institución educativa privada sin fines de lucro
Canciller de Colombia,país,Colombia
Canciller de Colombia,instancia de,cargo
Canciller de Colombia,subclase de,ministro de Relaciones Exteriores
Canciller de Colombia,forma parte de,Gabinete de Colombia
Canciller de Colombia,categoría principal del tema,Categoría:Ministros de Relaciones Exteriores de Colombia
La Cumbre,país,Colombia
La Cumbre,instancia de,municipio de Colombia
La Cumbre,situado en la entidad territorial administrativa,Valle del Cauca
La Cumbre,categoría principal del tema,Categoría:La Cumbre (Valle del Cauca)
arquitecto,instancia de,profesión
arquitecto,instancia de,título corporativo
arquitecto,instancia de,ocupación
arquitecto,instancia de,grupo de ocupaciones de la CIUO
Universidad Case de la Reserva Occidental,idioma usado,inglés
Universidad Case de la Reserva Occidental,categoría para las personas que estudiaron en esta institución,Categoría:Alumnado de la Universidad Case de Western Reserve
Universidad Case de la Reserva Occidental,categoría para empleados de la organización,Categoría:Profesores de la Universidad Case de Western Reserve
halterófilo,instancia de,ocupación
halterófilo,subclase de,atleta de fuerza
halterófilo,ámbito de la ocupación,halterofilia
halterófilo,categoría principal del tema,Categoría:Halterófilos
Helena Araújo,Lugar de nacimiento,Bogotá
Helena Araújo,Ocupación,escritor
Helena Araújo,Ciudadanía,Suiza
Helena Araújo,Educado en,Universidad Nacional de Colombia
Helena Araújo,Empleador,Université populaire de Lausanne
Helena Araújo,Fecha de nacimiento,1934-01-20
Helena Araújo,Fecha de defunción,2015-02-02
Helena Araújo,Ocupación,profesor universitario
Helena Araújo,Ocupación,hispanista
Helena Araújo,Ocupación,crítico literario
Helena Araújo,Ocupación,novelista
Helena Araújo,Ocupación,ensayista
Helena Araújo,Ciudadanía,Colombia
Rodrigo Lara Bonilla,Lugar de nacimiento,Neiva
Rodrigo Lara Bonilla,Ocupación,abogado
Rodrigo Lara Bonilla,Ciudadanía,Colombia
Rodrigo Lara Bonilla,Educado en,Universidad Externado de Colombia
Rodrigo Lara Bonilla,Cargo,senador de Colombia
Rodrigo Lara Bonilla,Fecha de nacimiento,1946-08-11
Rodrigo Lara Bonilla,Fecha de defunción,1984-04-30
Rodrigo Lara Bonilla,Ocupación,político
Rodrigo Lara Bonilla,Cargo,Ministro de Justicia y del Derecho de Colombia
Rodrigo Lara Bonilla,Cargo,alcalde de Neiva
Carlos Alberto Sánchez,Lugar de nacimiento,Quibdó
Carlos Alberto Sánchez,Ocupación,futbolista
Carlos Alberto Sánchez,Ciudadanía,Francia
Carlos Alberto Sánchez,Fecha de nacimiento,1986-02-06
Carlos Alberto Sánchez,Ciudadanía,Colombia
Daniel Jositsch,Lugar de nacimiento,Zúrich
Daniel Jositsch,Ocupación,abogado
Daniel Jositsch,Ciudadanía,Suiza
Daniel Jositsch,Educado en,Universidad de San Galo
Daniel Jositsch,Empleador,Universidad de Zúrich
Daniel Jositsch,Cargo,miembro del Consejo Nacional de Suiza
Daniel Jositsch,Fecha de nacimiento,1965-03-25
Daniel Jositsch,Ocupación,político
Daniel Jositsch,Ocupación,profesor universitario
Daniel Jositsch,Ciudadanía,Colombia
Daniel Jositsch,Cargo,miembro del Consejo de los Estados
Roberto Guerrero,Lugar de nacimiento,Medellín
Roberto Guerrero,Ocupación,piloto de automovilismo
Roberto Guerrero,Ciudadanía,Colombia
Roberto Guerrero,Fecha de nacimiento,1958-11-16
Roberto Guerrero,Ocupación,piloto de Fórmula Uno
Alejandra Azcárate,Lugar de nacimiento,Bogotá
Alejandra Azcárate,Ocupación,actor
Alejandra Azcárate,Ciudadanía,Colombia
Alejandra Azcárate,Fecha de nacimiento,1978-03-03
Alejandra Azcárate,Ocupación,comediante
Jorge Aurelio Noguera Cotes,Lugar de nacimiento,Santa Marta
Jorge Aurelio Noguera Cotes,Ocupación,abogado
Jorge Aurelio Noguera Cotes,Ciudadanía,Colombia
Jorge Aurelio Noguera Cotes,Educado en,Pontificia Universidad Javeriana
Jorge Aurelio Noguera Cotes,Fecha de nacimiento,1963-09-25
Jorge Aurelio Noguera Cotes,Ocupación,político
Jorge Aurelio Noguera Cotes,Ocupación,jurista
Jorge Aurelio Noguera Cotes,Educado en,Universidad Externado de Colombia
Jorge Eliécer Gaitán,Lugar de nacimiento,Bogotá
Jorge Eliécer Gaitán,Ocupación,abogado
Jorge Eliécer Gaitán,Ciudadanía,Colombia
Jorge Eliécer Gaitán,Educado en,Universidad Nacional de Colombia
Jorge Eliécer Gaitán,Cargo,alcalde de Bogotá
Jorge Eliécer Gaitán,Fecha de nacimiento,1903-01-23
Jorge Eliécer Gaitán,Fecha de defunción,1948-04-09
Jorge Eliécer Gaitán,Ocupación,político
Jorge Eliécer Gaitán,Ocupación,jurista
Jorge Eliécer Gaitán,Ocupación,profesor universitario
Jorge Eliécer Gaitán,Cargo,Ministro de Educación de Colombia
Radamel Falcao García,Lugar de nacimiento,Santa Marta
Radamel Falcao García,Ocupación,futbolista
Radamel Falcao García,Ciudadanía,Venezuela
Radamel Falcao García,Fecha de nacimiento,1986-02-10
Radamel Falcao García,Ciudadanía,Colombia
César Ham,Ocupación,político
César Ham,Ciudadanía,Colombia
César Ham,Cargo,diputado del Congreso Nacional de Honduras
César Ham,Fecha de nacimiento,1973-07-23
César Ham,Ciudadanía,Honduras
Carlos Valdés,Lugar de nacimiento,Cali
Carlos Valdés,Ocupación,futbolista
Carlos Valdés,Ciudadanía,Colombia
Carlos Valdés,Fecha de nacimiento,1985-05-22
Carlos Bacca,Lugar de nacimiento,Barranquilla
Carlos Bacca,Ocupación,futbolista
Carlos Bacca,Ciudadanía,Colombia
Carlos Bacca,Fecha de nacimiento,1986-09-08
Cristhian Bonilla,Lugar de nacimiento,Supía
Cristhian Bonilla,Ocupación,futbolista
Cristhian Bonilla,Ciudadanía,Colombia
Cristhian Bonilla,Fecha de nacimiento,1993-06-02
Gerardo Reichel-Dolmatoff,Lugar de nacimiento,Salzburgo
Gerardo Reichel-Dolmatoff,Ocupación,antropólogo
Gerardo Reichel-Dolmatoff,Ciudadanía,Austria
Gerardo Reichel-Dolmatoff,Educado en,Sorbonne Universidad de París
Gerardo Reichel-Dolmatoff,Miembro de,Academia Nacional de Ciencias de los Estados Unidos
Gerardo Reichel-Dolmatoff,Premio recibido,Beca Guggenheim
Gerardo Reichel-Dolmatoff,Fecha de nacimiento,1913-03-15
Gerardo Reichel-Dolmatoff,Fecha de defunción,1994-05-16
Gerardo Reichel-Dolmatoff,Premio recibido,TWAS fellow
Gerardo Reichel-Dolmatoff,Premio recibido,Huxley Memorial Medal
Gerardo Reichel-Dolmatoff,Ciudadanía,Colombia
Gerardo Reichel-Dolmatoff,Ciudadanía,Cisleitania
Gerardo Reichel-Dolmatoff,Educado en,Escuela del Louvre
Gerardo Reichel-Dolmatoff,Miembro de,TWAS
Gerardo Reichel-Dolmatoff,Miembro de,Academia Estadounidense de las Artes y las Ciencias
Ever Palacios,Lugar de nacimiento,Cali
Ever Palacios,Ocupación,futbolista
Ever Palacios,Ciudadanía,Colombia
Ever Palacios,Fecha de nacimiento,1969-01-18
Hamilton Ricard,Lugar de nacimiento,Quibdó
Hamilton Ricard,Ocupación,futbolista
Hamilton Ricard,Ciudadanía,Colombia
Hamilton Ricard,Fecha de nacimiento,1974-01-12
Danilson Córdoba,Lugar de nacimiento,Quibdó
Danilson Córdoba,Ocupación,futbolista
Danilson Córdoba,Ciudadanía,Colombia
Danilson Córdoba,Fecha de nacimiento,1986-09-06
Hernán Gaviria,Lugar de nacimiento,Carepa
Hernán Gaviria,Ocupación,futbolista
Hernán Gaviria,Ciudadanía,Colombia
Hernán Gaviria,Fecha de nacimiento,1969-11-27
Hernán Gaviria,Fecha de defunción,2002-10-24
Edwin García,Lugar de nacimiento,Pereira
Edwin García,Ocupación,futbolista
Edwin García,Ciudadanía,Colombia
Edwin García,Fecha de nacimiento,1982-07-10
Leopoldo Rother,Lugar de nacimiento,Breslavia
Leopoldo Rother,Ocupación,arquitecto
Leopoldo Rother,Ciudadanía,Alemania
Leopoldo Rother,Fecha de nacimiento,1894-08-27
Leopoldo Rother,Fecha de defunción,1978-07-03
Leopoldo Rother,Ciudadanía,Colombia
Helena Araújo,Educado en,Universidad de Maryland
Helena Araújo,Educado en,Universidad de Ginebra
Helena Araújo,Educado en,Universidad de Lausana
Neiva,país,Colombia
Neiva,instancia de,gran ciudad
Neiva,instancia de,municipio de Colombia
Neiva,instancia de,ciudad de Colombia
Neiva,situado en la entidad territorial administrativa,Huila
Universidad Externado de Colombia,país,Colombia
Universidad Externado de Colombia,instancia de,universidad
Universidad Externado de Colombia,instancia de,editor de acceso abierto
Universidad Externado de Colombia,fundador,Nicolás Pinzón Warlosten
Universidad Externado de Colombia,situado en la entidad territorial administrativa,Bogotá
senador de Colombia,país,Colombia
senador de Colombia,instancia de,cargo
senador de Colombia,subclase de,senador
senador de Colombia,forma parte de,Senado de Colombia
senador de Colombia,categoría principal del tema,Categoría:Senadores de Colombia
Zúrich,jefe de gobierno,Corine Mauch
Zúrich,país,Suiza
Zúrich,continente,Europa
Zúrich,instancia de,gemeinde de Suiza
Zúrich,instancia de,ciudad universitaria
Universidad de San Galo,país,Suiza
Universidad de San Galo,instancia de,universidad pública
Universidad de San Galo,instancia de,universidad de investigación
Universidad de San Galo,situado en la entidad territorial administrativa,San Galo
Universidad de Zúrich,país,Suiza
Universidad de Zúrich,instancia de,universidad
Universidad de Zúrich,ubicación de la sede,Zúrich
piloto de Fórmula Uno,instancia de,profesión
piloto de Fórmula Uno,subclase de,piloto de automovilismo
piloto de Fórmula Uno,ámbito de la ocupación,Fórmula 1
piloto de Fórmula Uno,categoría principal del tema,Categoría:Pilotos de Fórmula 1
piloto de Fórmula Uno,plantilla principal del tema,Plantilla:Ficha de piloto de Fórmula 1
comediante,instancia de,profesión
comediante,instancia de,ocupación
comediante,subclase de,actor
comediante,subclase de,artista
alcalde de Bogotá,país,Colombia
alcalde de Bogotá,instancia de,cargo público
alcalde de Bogotá,subclase de,alcalde
alcalde de Bogotá,categoría principal del tema,Categoría:Alcaldes de Bogotá
alcalde de Bogotá,aplica a la jurisdicción,Bogotá
diputado del Congreso Nacional de Honduras,país,Honduras
diputado del Congreso Nacional de Honduras,instancia de,cargo
diputado del Congreso Nacional de Honduras,subclase de,parlamentario
diputado del Congreso Nacional de Honduras,forma parte de,Congreso Nacional de Honduras
diputado del Congreso Nacional de Honduras,categoría principal del tema,Categoría:Diputados de Honduras
Honduras,país,Honduras
Honduras,jefe de gobierno,Xiomara Castro
Honduras,continente,América del Norte
Honduras,instancia de,país
Honduras,instancia de,estado soberano
Supía,país,Colombia
Supía,instancia de,municipio de Colombia
Supía,situado en la entidad territorial administrativa,Alto Occidente Caldense
Salzburgo,jefe de gobierno,Bernhard Auinger
Salzburgo,país,Austria
Salzburgo,instancia de,ciudad estatutaria de Austria
Salzburgo,instancia de,gemeinde de Austria
Salzburgo,instancia de,distrito de Austria
antropólogo,instancia de,profesión
antropólogo,subclase de,científico social
antropólogo,ámbito de la ocupación,antropología
antropólogo,categoría principal del tema,Categoría:Antropólogos
Austria,forma parte de,Unión Europea
Austria,forma parte de,Espacio Económico Europeo
Austria,forma parte de,Europa Central
Austria,se encuentra en el huso horario,UTC+01:00
Austria,miembro de,Unión Europea
Sorbonne Universidad de París,país,Francia
Sorbonne Universidad de París,instancia de,universidad en Francia
Sorbonne Universidad de París,instancia de,entidad desaparecida
Sorbonne Universidad de París,nombrado en referencia a,París
Sorbonne Universidad de París,nombrado en referencia a,Roberto de Sorbón
Academia Nacional de Ciencias de los Estados Unidos,categoría de miembros,Categoría:Miembros de la Academia Nacional de Ciencias de Estados Unidos
Academia Nacional de Ciencias de los Estados Unidos,financiador,Open Society Foundations
Academia Nacional de Ciencias de los Estados Unidos,país,Estados Unidos
Academia Nacional de Ciencias de los Estados Unidos,instancia de,academia de ciencias
Carepa,país,Colombia
Carepa,instancia de,municipio de Colombia
Carepa,comparte fronteras con,Turbo
Carepa,comparte fronteras con,Apartadó
Carepa,comparte fronteras con,Chigorodó
Breslavia,jefe de gobierno,Jacek Sutryk
Breslavia,país,Polonia
Breslavia,instancia de,ciudad con derechos de distrito
Breslavia,comparte fronteras con,Siechnice
Eduardo Santos,Lugar de nacimiento,Bogotá
Eduardo Santos,Ocupación,abogado
Eduardo Santos,Ciudadanía,Colombia
Eduardo Santos,Educado en,Universidad del Rosario
Eduardo Santos,Miembro de,Academia Colombiana de Historia
Eduardo Santos,Cargo,Canciller de Colombia
Eduardo Santos,Premio recibido,Premio María Moors Cabot
Eduardo Santos,Fecha de nacimiento,1888-08-28
Eduardo Santos,Fecha de defunción,1974-03-24
Eduardo Santos,Ocupación,político
Eduardo Santos,Ocupación,diplomático
