entidad,relacion,objeto
Moisés Simons,Fecha de nacimiento,1889-08-24
Moisés Simons,Fecha de defunción,1945-06-28
Moisés Simons,Ocupación,pianista
Emilio Correa,Lugar de nacimiento,La Habana
Emilio Correa,Ocupación,boxeador
Emilio Correa,Ciudadanía,Cuba
Emilio Correa,Fecha de nacimiento,1985-10-12
Armando Hart Dávalos,Lugar de nacimiento,La Habana
Armando Hart Dávalos,Ocupación,escritor
Armando Hart Dávalos,Ciudadanía,Cuba
Armando Hart Dávalos,Cargo,ministro de Cultura
Armando Hart Dávalos,Premio recibido,Orden Nacional José Martí
Armando Hart Dávalos,Fecha de nacimiento,1930-06-13
Armando Hart Dávalos,Fecha de defunción,2017-11-26
Armando Hart Dávalos,Ocupación,político
Marianao,país,Cuba
Marianao,instancia de,municipio de Cuba
Marianao,situado en la entidad territorial administrativa,provincia de La Habana
Marianao,ciudad hermana,Zapopan
Dorog,país,Hungría
Dorog,instancia de,ciudad en Hungría
Dorog,comparte fronteras con,Esztergom
Dorog,comparte fronteras con,Csolnok
Dorog,comparte fronteras con,Tokodaltáró
sacerdote católico,instancia de,vocación católica
sacerdote católico,religión,catolicismo
sacerdote católico,religión,Iglesia católica
sacerdote católico,subclase de,sacerdote
sacerdote católico,subclase de,presbítero
Hungría,continente,Europa
Hungría,instancia de,país
Hungría,instancia de,Estado sin litoral
Hungría,instancia de,estado soberano
Arroyo Naranjo,país,Cuba
Arroyo Naranjo,instancia de,municipio de Cuba
Arroyo Naranjo,situado en la entidad territorial administrativa,La Habana
Arroyo Naranjo,situado en la entidad territorial administrativa,provincia de La Habana
Arroyo Naranjo,ciudad hermana,Leganés
espía,instancia de,profesión
espía,subclase de,agente de inteligencia
espía,ámbito de la ocupación,espionaje
espía,se dice que es lo mismo que,gastador
espía,opuesto a,gastador
Estrella de Plata,país,Estados Unidos
Estrella de Plata,instancia de,distinción a la valentía
Estrella de Plata,categoría principal del tema,Categoría:Estrella de Plata
Cárdenas,país,Cuba
Cárdenas,instancia de,ciudad
Cárdenas,instancia de,municipio de Cuba
Cárdenas,situado en la entidad territorial administrativa,provincia de Matanzas
Cárdenas,situado cerca del cuerpo de agua,Bahía de Cárdenas
gimnasta artístico,instancia de,profesión
gimnasta artístico,instancia de,ocupación
gimnasta artístico,subclase de,gimnasta
gimnasta artístico,ámbito de la ocupación,gimnasia artística
gimnasta artístico,deporte,gimnasia artística
Universidad de Tulsa,país,Estados Unidos
Universidad de Tulsa,instancia de,universidad
Universidad de Tulsa,instancia de,institución educativa privada sin fines de lucro
Universidad de Tulsa,instancia de,editorial académica
Universidad de Tulsa,situado en la entidad territorial administrativa,Tulsa
provincia de Matanzas,país,Cuba
provincia de Matanzas,instancia de,provincia de Cuba
provincia de Matanzas,capital,Matanzas
provincia de Matanzas,comparte fronteras con,provincia de Mayabeque
provincia de Matanzas,comparte fronteras con,Provincia de Villa Clara
Bahía Honda,país,Cuba
Bahía Honda,instancia de,ciudad
Bahía Honda,instancia de,municipio de Cuba
Bahía Honda,situado en la entidad territorial administrativa,Provincia de Artemisa
Bahía Honda,situado en la entidad territorial administrativa,Provincia de Pinar del Río
Universidad de Miami,país,Estados Unidos
Universidad de Miami,instancia de,universidad
Universidad de Miami,instancia de,institución educativa privada sin fines de lucro
Universidad de Miami,situado en la entidad territorial administrativa,Coral Gables
Universidad de Miami,ubicación de la sede,Coral Gables
San Germán (Holguín),país,Cuba
San Germán (Holguín),instancia de,asentamiento
San Germán (Holguín),situado en la entidad territorial administrativa,Provincia de Holguín
San Germán (Holguín),se encuentra en el huso horario,Horario del este de Norteamérica
El manisero,instancia de,obra de composición musical
El manisero,música de,Moisés Simons
El manisero,género,son cubano
El manisero,intérprete,Don Azpiazú
El manisero,sello discográfico,Victor Talking Machine Company
ministro de Cultura,instancia de,cargo
ministro de Cultura,campo de trabajo,cultura
ministro de Cultura,subclase de,ministro
ministro de Cultura,forma parte de,ministerio de cultura
ministro de Cultura,categoría principal del tema,Categoría:Ministros de Cultura
Orden Nacional José Martí,país,Cuba
Orden Nacional José Martí,instancia de,orden
Orden Nacional José Martí,nombrado en referencia a,José Marti
Orden Nacional José Martí,lugar de formación,La Habana
Orden Nacional José Martí,conferido por,Cuba
Agustín Pavó,Lugar de nacimiento,Santiago de Cuba
Agustín Pavó,Ocupación,atleta
Agustín Pavó,Ciudadanía,Cuba
Agustín Pavó,Fecha de nacimiento,1962-05-28
Agustín Pavó,Fecha de nacimiento,1962-08-28
Agustin Roman,Lugar de nacimiento,San Antonio de los Baños
Agustin Roman,Ocupación,sacerdote católico
Agustin Roman,Ciudadanía,Cuba
Agustin Roman,Educado en,Barry University
Agustin Roman,Cargo,obispo auxiliar
Agustin Roman,Premio recibido,honorary doctor of the University of Miami
Agustin Roman,Fecha de nacimiento,1928-05-05
Agustin Roman,Fecha de defunción,2012-04-11
Agustin Roman,Ocupación,obispo católico
Agustin Roman,Ocupación,teólogo
Agustin Roman,Educado en,Universidad Santo Tomás (Florida)
Agustin Roman,Cargo,obispo titular
Joel Isasi,Lugar de nacimiento,Matanzas
Joel Isasi,Ocupación,atleta
Joel Isasi,Ciudadanía,Cuba
Joel Isasi,Fecha de nacimiento,1967-07-31
José Coppinger,Lugar de nacimiento,La Habana
José Coppinger,Ocupación,político
José Coppinger,Ciudadanía,Cuba
José Coppinger,Cargo,gobernador real de La Florida
José Coppinger,Premio recibido,Real y Militar Orden de San Fernando
José Coppinger,Fecha de nacimiento,1773-04-05
José Coppinger,Fecha de defunción,1844-08-15
Jaime Ortega Alamino,Lugar de nacimiento,Jagüey Grande
Jaime Ortega Alamino,Ocupación,sacerdote católico
Jaime Ortega Alamino,Ciudadanía,Cuba
Jaime Ortega Alamino,Cargo,obispo diocesano
Jaime Ortega Alamino,Premio recibido,Comandante de la Orden Nacional de la Legión de Honor
Jaime Ortega Alamino,Fecha de nacimiento,1936-10-18
Jaime Ortega Alamino,Fecha de defunción,2019-07-26
Jaime Ortega Alamino,Ocupación,obispo católico
Jaime Ortega Alamino,Premio recibido,Gran Cruz de la Orden de Isabel la Católica
Jaime Ortega Alamino,Cargo,cardenal presbítero
Jaime Ortega Alamino,Cargo,arzobispo de San Cristóbal de La Habana
Libania Grenot,Lugar de nacimiento,Santiago de Cuba
Libania Grenot,Ocupación,velocista
Libania Grenot,Ciudadanía,Italia
Libania Grenot,Fecha de nacimiento,1983-07-12
Libania Grenot,Ocupación,atleta
Libania Grenot,Ciudadanía,Cuba
Yunaika Crawford,Lugar de nacimiento,La Habana
Yunaika Crawford,Ocupación,lanzador de martillo
Yunaika Crawford,Ciudadanía,Cuba
Yunaika Crawford,Fecha de nacimiento,1982-11-02
Déborah Andollo,Lugar de nacimiento,La Habana
Déborah Andollo,Ocupación,saltador
Déborah Andollo,Ciudadanía,Cuba
Déborah Andollo,Educado en,Universidad de La Habana
Déborah Andollo,Fecha de nacimiento,1967-05-09
Déborah Andollo,Ocupación,apneísta
Déborah Andollo,Ocupación,nadador sincronizado
Tomás Milian,Lugar de nacimiento,La Habana
Tomás Milian,Ocupación,guionista
Tomás Milian,Ciudadanía,Estados Unidos
Tomás Milian,Premio recibido,Nastro d'Argento for Best Supporting Actor
Tomás Milian,Fecha de nacimiento,1933-03-03
Tomás Milian,Fecha de defunción,2017-03-22
Tomás Milian,Ocupación,actor de teatro
Tomás Milian,Ocupación,actor de voz
Tomás Milian,Ocupación,actor de televisión
Tomás Milian,Ocupación,actor de cine
Tomás Milian,Ciudadanía,Italia
Tomás Milian,Ciudadanía,Cuba
Pablo Lara,Lugar de nacimiento,Santa Clara
Pablo Lara,Ocupación,halterófilo
Pablo Lara,Ciudadanía,Cuba
Pablo Lara,Fecha de nacimiento,1968-05-30
Julieta Campos,Lugar de nacimiento,La Habana
Julieta Campos,Ocupación,escritor
Julieta Campos,Ciudadanía,México
Julieta Campos,Educado en,Universidad de La Habana
Julieta Campos,Premio recibido,Premio Xavier Villaurrutia
Julieta Campos,Fecha de nacimiento,1932-05-08
Julieta Campos,Fecha de defunción,2007-09-05
Julieta Campos,Ocupación,traductor
Julieta Campos,Ciudadanía,Cuba
Niurka Montalvo,Lugar de nacimiento,La Habana
Niurka Montalvo,Ocupación,político
Niurka Montalvo,Ciudadanía,España
Niurka Montalvo,Cargo,Q116453969
Niurka Montalvo,Fecha de nacimiento,1968-06-04
Niurka Montalvo,Ocupación,atleta
Niurka Montalvo,Ciudadanía,Cuba
Mayra Verónica,Lugar de nacimiento,La Habana
Mayra Verónica,Ocupación,actor
Mayra Verónica,Ciudadanía,Estados Unidos
Mayra Verónica,Fecha de nacimiento,1980-08-20
Mayra Verónica,Ocupación,cantante
Mayra Verónica,Ocupación,modelo
Mayra Verónica,Ocupación,actor de televisión
Mayra Verónica,Ciudadanía,Cuba
Mel Martínez,Lugar de nacimiento,Sagua la Grande
Mel Martínez,Ocupación,abogado
Mel Martínez,Ciudadanía,Estados Unidos
Mel Martínez,Educado en,Bishop Moore Catholic High School
Mel Martínez,Cargo,Secretario de Vivienda y Desarrollo Urbano de los Estados Unidos
Mel Martínez,Premio recibido,Reconocimiento Ohtli
Mel Martínez,Fecha de nacimiento,1946-10-23
Mel Martínez,Ocupación,político
Mel Martínez,Premio recibido,Premio Grandes Inmigrantes
Mel Martínez,Ciudadanía,Cuba
Mel Martínez,Educado en,Florida State University College of Law
Mel Martínez,Cargo,senador de los Estados Unidos
Mel Martínez,Cargo,"Mayor of Orange County, Florida"
Yarianna Martínez,Lugar de nacimiento,Pinar del Río
Yarianna Martínez,Ocupación,atleta
Yarianna Martínez,Ciudadanía,Cuba
Yarianna Martínez,Fecha de nacimiento,1984-09-20
Yanet Cruz,Lugar de nacimiento,Jiguaní
Yanet Cruz,Ocupación,beisbolista
Yanet Cruz,Ciudadanía,Cuba
Yanet Cruz,Fecha de nacimiento,1988-02-08
Yanet Cruz,Ocupación,lanzador de jabalina
Beatriz Valdés,Lugar de nacimiento,La Habana
Beatriz Valdés,Ocupación,actor de teatro
Beatriz Valdés,Ciudadanía,Cuba
Beatriz Valdés,Fecha de nacimiento,1963-05-12
Beatriz Valdés,Ocupación,actor de televisión
Beatriz Valdés,Ocupación,actor de cine
Beatriz Valdés,Ciudadanía,Venezuela
Antonio Sánchez de Bustamante y Sirvén,Lugar de nacimiento,La Habana
Antonio Sánchez de Bustamante y Sirvén,Ocupación,científico
Antonio Sánchez de Bustamante y Sirvén,Ciudadanía,Cuba
Antonio Sánchez de Bustamante y Sirvén,Educado en,Universidad Complutense de Madrid
Antonio Sánchez de Bustamante y Sirvén,Empleador,Corte Permanente de Arbitraje
Antonio Sánchez de Bustamante y Sirvén,Miembro de,Instituto de Derecho Internacional
Antonio Sánchez de Bustamante y Sirvén,Cargo,catedrático
Antonio Sánchez de Bustamante y Sirvén,Premio recibido,doctor honoris causa por la Universidad de Columbia
Antonio Sánchez de Bustamante y Sirvén,Fecha de nacimiento,1865-04-13
Antonio Sánchez de Bustamante y Sirvén,Fecha de defunción,1951-08-24
Antonio Sánchez de Bustamante y Sirvén,Ocupación,juez
Antonio Sánchez de Bustamante y Sirvén,Ocupación,abogado
Antonio Sánchez de Bustamante y Sirvén,Ocupación,político
Antonio Sánchez de Bustamante y Sirvén,Ocupación,jurista
Antonio Sánchez de Bustamante y Sirvén,Ocupación,profesor universitario
Antonio Sánchez de Bustamante y Sirvén,Premio recibido,doctor honoris causa de la Universidad de París
Carmen Valdés,Lugar de nacimiento,San José de las Lajas
Carmen Valdés,Ocupación,atleta
Carmen Valdés,Ciudadanía,Cuba
Carmen Valdés,Fecha de nacimiento,1954-11-23
Rudy Sarzo,Lugar de nacimiento,La Habana
Rudy Sarzo,Ocupación,guitarrista bajo
Rudy Sarzo,Ciudadanía,Estados Unidos
Rudy Sarzo,Miembro de,Dio
Rudy Sarzo,Fecha de nacimiento,1950-11-18
Rudy Sarzo,Ciudadanía,Cuba
San Antonio de los Baños,país,Cuba
San Antonio de los Baños,instancia de,ciudad
San Antonio de los Baños,instancia de,municipio de Cuba
San Antonio de los Baños,comparte fronteras con,Caimito
San Antonio de los Baños,situado en la entidad territorial administrativa,Provincia de Artemisa
Barry University,país,Estados Unidos
Barry University,instancia de,universidad
Barry University,instancia de,institución educativa privada sin fines de lucro
Barry University,situado en la entidad territorial administrativa,Miami
Barry University,religión,Iglesia católica
obispo auxiliar,instancia de,función episcopal
obispo auxiliar,instancia de,vocación católica
obispo auxiliar,religión,catolicismo
obispo auxiliar,subclase de,obispo
obispo auxiliar,subclase de,obispo católico
gobernador real de La Florida,instancia de,cargo
gobernador real de La Florida,subclase de,gobernador
Real y Militar Orden de San Fernando,país,España
Real y Militar Orden de San Fernando,instancia de,orden
Real y Militar Orden de San Fernando,instancia de,orden de mérito
Real y Militar Orden de San Fernando,fundador,Consejo de Regencia
Real y Militar Orden de San Fernando,nombrado en referencia a,Fernando III de Castilla
Jagüey Grande,país,Cuba
Jagüey Grande,instancia de,ciudad
Jagüey Grande,instancia de,municipio de Cuba
Jagüey Grande,situado en la entidad territorial administrativa,provincia de Matanzas
obispo diocesano,instancia de,cargo eclesiástico
obispo diocesano,instancia de,función episcopal
obispo diocesano,subclase de,obispo
obispo diocesano,subclase de,pastor
obispo diocesano,subclase de,ordinario
Comandante de la Orden Nacional de la Legión de Honor,país,Francia
Comandante de la Orden Nacional de la Legión de Honor,instancia de,grado de una orden
Comandante de la Orden Nacional de la Legión de Honor,subclase de,comendador
Comandante de la Orden Nacional de la Legión de Honor,forma parte de,Orden Nacional de la Legión de Honor
velocista,instancia de,profesión
velocista,instancia de,disciplina deportiva
velocista,subclase de,corredor
velocista,ámbito de la ocupación,carrera de velocidad
velocista,deporte,atletismo
lanzador de martillo,instancia de,profesión
lanzador de martillo,subclase de,atleta
lanzador de martillo,ámbito de la ocupación,lanzamiento de martillo
lanzador de martillo,categoría principal del tema,Categoría:Lanzadores de martillo
saltador,instancia de,profesión
saltador,subclase de,deportista
saltador,ámbito de la ocupación,salto
saltador,categoría principal del tema,Categoría:Saltadores
México,miembro de,Organización de las Naciones Unidas
México,miembro de,Mercosur
México,miembro de,Movimiento Internacional de la Cruz Roja y de la Media Luna Roja
México,miembro de,UNESCO
México,miembro de,Organización Mundial de la Salud
Premio Xavier Villaurrutia,país,México
Premio Xavier Villaurrutia,instancia de,premio literario
Premio Xavier Villaurrutia,nombrado en referencia a,Xavier Villaurrutia
Premio Xavier Villaurrutia,conferido por,Instituto Nacional de Bellas Artes y Literatura
Premio Xavier Villaurrutia,conferido por,Consejo Nacional para la Cultura y las Artes
Secretario de Vivienda y Desarrollo Urbano de los Estados Unidos,país,Estados Unidos
Secretario de Vivienda y Desarrollo Urbano de los Estados Unidos,instancia de,cargo
Secretario de Vivienda y Desarrollo Urbano de los Estados Unidos,residencia oficial,Robert C. Weaver Federal Building
Secretario de Vivienda y Desarrollo Urbano de los Estados Unidos,subclase de,ministro de Vivienda
Secretario de Vivienda y Desarrollo Urbano de los Estados Unidos,forma parte de,Gabinete de los Estados Unidos
Jiguaní,país,Cuba
Jiguaní,instancia de,ciudad
Jiguaní,instancia de,municipio de Cuba
Jiguaní,situado en la entidad territorial administrativa,provincia de Granma
beisbolista,instancia de,profesión
beisbolista,subclase de,deportista
beisbolista,subclase de,jugador competitivo
beisbolista,ámbito de la ocupación,béisbol
lanzador de jabalina,instancia de,ocupación
lanzador de jabalina,subclase de,atleta
lanzador de jabalina,ámbito de la ocupación,lanzamiento de jabalina
lanzador de jabalina,categoría principal del tema,Categoría:Lanzadores de jabalina
actor de teatro,instancia de,oficio del teatro
actor de teatro,subclase de,actor
actor de teatro,ámbito de la ocupación,teatro
científico,instancia de,profesión
científico,instancia de,cargo
científico,subclase de,investigador
científico,subclase de,erudito
científico,ámbito de la ocupación,ciencia
Corte Permanente de Arbitraje,país,Países Bajos
Corte Permanente de Arbitraje,instancia de,organización intergubernamental
Corte Permanente de Arbitraje,instancia de,tribunal
Corte Permanente de Arbitraje,situado en la entidad territorial administrativa,La Haya
Corte Permanente de Arbitraje,ubicación de la sede,La Haya
San José de las Lajas,país,Cuba
San José de las Lajas,instancia de,ciudad
San José de las Lajas,instancia de,municipio de Cuba
San José de las Lajas,comparte fronteras con,Cotorro
San José de las Lajas,situado en la entidad territorial administrativa,provincia de Mayabeque
guitarrista bajo,instancia de,ocupación
guitarrista bajo,instancia de,profesión musical
guitarrista bajo,subclase de,bajista
guitarrista bajo,subclase de,guitarrista
Dio,instancia de,banda de heavy metal
Dio,fundador,Ronnie James Dio
Dio,género,heavy metal
Dio,sello discográfico,Eagle Records
Dio,discografía,discografía de Dio
La Lupe,Lugar de nacimiento,Santiago de Cuba
La Lupe,Ocupación,cantante
La Lupe,Ciudadanía,Estados Unidos
La Lupe,Educado en,Universidad de La Habana
La Lupe,Fecha de nacimiento,1939-12-23
La Lupe,Fecha de defunción,1992-02-29
La Lupe,Ocupación,cantautor
La Lupe,Ocupación,compositor
La Lupe,Ciudadanía,Cuba
La Lupe,Fecha de nacimiento,1936-12-23
Amadeo Roldán,Lugar de nacimiento,La Habana
Amadeo Roldán,Ocupación,compositor
Amadeo Roldán,Ciudadanía,Francia
Amadeo Roldán,Educado en,Real Conservatorio Superior de Música de Madrid
Amadeo Roldán,Fecha de nacimiento,1900-07-12
Amadeo Roldán,Fecha de defunción,1939-03-07
Amadeo Roldán,Lugar de nacimiento,XVII Distrito de París
Amadeo Roldán,Ocupación,director de orquesta
Amadeo Roldán,Ocupación,concertino
Amadeo Roldán,Ciudadanía,Cuba
Amadito Valdés,Lugar de nacimiento,La Habana
Amadito Valdés,Ocupación,baterista
Amadito Valdés,Ciudadanía,Cuba
Amadito Valdés,Fecha de nacimiento,1946-02-14
Amadito Valdés,Ocupación,percusionista
Joel Lamela,Lugar de nacimiento,Nuevitas
Joel Lamela,Ocupación,velocista
Joel Lamela,Ciudadanía,Cuba
Joel Lamela,Fecha de nacimiento,1971-01-29
Violetta Quesada,Lugar de nacimiento,Santa Clara
Violetta Quesada,Ocupación,velocista
Violetta Quesada,Ciudadanía,Cuba
Violetta Quesada,Fecha de nacimiento,1947-07-11
Violetta Quesada,Fecha de defunción,2024-03-24
Aleida Guevara,Lugar de nacimiento,La Habana
Aleida Guevara,Ocupación,médico
Aleida Guevara,Ciudadanía,Cuba
Aleida Guevara,Fecha de nacimiento,1960-11-24
Aleida Guevara,Ocupación,político
Aleida Guevara,Ocupación,pediatra
Anay Tejeda,Lugar de nacimiento,La Habana
Anay Tejeda,Ocupación,atleta
Anay Tejeda,Ciudadanía,Cuba
Anay Tejeda,Fecha de nacimiento,1983-04-03
Oswaldo Payá,Lugar de nacimiento,El Cerro
Oswaldo Payá,Ocupación,político
Oswaldo Payá,Ciudadanía,España
Oswaldo Payá,Premio recibido,Premio Sájarov
Oswaldo Payá,Fecha de nacimiento,1952-02-29
Oswaldo Payá,Fecha de defunción,2012-07-22
Oswaldo Payá,Ocupación,activista por los derechos humanos
Oswaldo Payá,Ocupación,fundador
Oswaldo Payá,Premio recibido,premio Homo Homini
Oswaldo Payá,Premio recibido,Medalla de Servicio por la Democracia
Oswaldo Payá,Premio recibido,Premio HazteOir.org
Oswaldo Payá,Ciudadanía,Cuba
Celia Sánchez,Lugar de nacimiento,Media Luna
Celia Sánchez,Ocupación,militar
Celia Sánchez,Ciudadanía,Cuba
Celia Sánchez,Educado en,Universidad de La Habana
Celia Sánchez,Fecha de nacimiento,1920-05-09
Celia Sánchez,Fecha de defunción,1980-01-11
Celia Sánchez,Ocupación,político
Haydée Santamaría,Lugar de nacimiento,Provincia de Villa Clara
Haydée Santamaría,Ocupación,político
Haydée Santamaría,Ciudadanía,Cuba
Haydée Santamaría,Fecha de nacimiento,1922-12-30
Haydée Santamaría,Fecha de defunción,1980-07-28
Haydée Santamaría,Ocupación,guerrillero
Haydée Santamaría,Ocupación,revolucionario
Haydée Santamaría,Ocupación,activista por los derechos de las mujeres
Nancy Carrillo,Lugar de nacimiento,La Habana
Nancy Carrillo,Ocupación,voleibolista
Nancy Carrillo,Ciudadanía,Cuba
Nancy Carrillo,Fecha de nacimiento,1986-01-11
Nancy Carrillo,Ocupación,jugador de voleibol de playa
José Ángel César,Lugar de nacimiento,La Lisa
José Ángel César,Ocupación,atleta
José Ángel César,Ciudadanía,Cuba
José Ángel César,Fecha de nacimiento,1978-01-04
Freddy Mayola,Lugar de nacimiento,La Habana
Freddy Mayola,Ocupación,atleta
Freddy Mayola,Ciudadanía,Cuba
Freddy Mayola,Fecha de nacimiento,1977-11-01
Dora Alonso,Lugar de nacimiento,Matanzas
Dora Alonso,Ocupación,escritor
Dora Alonso,Ciudadanía,Cuba
Dora Alonso,Obra notable,Tierra inerme
Dora Alonso,Premio recibido,Premio Casa de las Américas
Dora Alonso,Fecha de nacimiento,1910-12-22
Dora Alonso,Fecha de defunción,2001-03-21
Dora Alonso,Ocupación,abogado
Dora Alonso,Ocupación,poeta
Dora Alonso,Ocupación,dramaturgo
Dora Alonso,Ocupación,periodista
Dora Alonso,Ocupación,radio playwright
Dora Alonso,Premio recibido,Premio Nacional de Literatura de Cuba
Dora Alonso,Premio recibido,Premio Casa de las Américas de Novela
Dulce María Loynaz,Lugar de nacimiento,La Habana
Dulce María Loynaz,Ocupación,escritor
Dulce María Loynaz,Ciudadanía,Cuba
Dulce María Loynaz,Educado en,Universidad de La Habana
Dulce María Loynaz,Premio recibido,Premio Miguel de Cervantes
Dulce María Loynaz,Fecha de nacimiento,1902-12-10
Dulce María Loynaz,Fecha de defunción,1997-04-27
Dulce María Loynaz,Ocupación,abogado
Dulce María Loynaz,Ocupación,poeta
Dulce María Loynaz,Premio recibido,Medalla Pro Ecclesia et Pontifice
Dulce María Loynaz,Premio recibido,Premio Nacional de Literatura de Cuba
Dulce María Loynaz,Premio recibido,Orden de Carlos Manuel de Céspedes
Dulce María Loynaz,Premio recibido,Orden al Mérito Docente y Cultural Gabriela Mistral
Dulce María Loynaz,Premio recibido,caballero de la Orden de Isabel la Católica
Dulce María Loynaz,Premio recibido,Cruz de la Orden Civil de Alfonso X el Sabio
Álvaro Julio Beyra Luarca,Lugar de nacimiento,Camagüey
Álvaro Julio Beyra Luarca,Ocupación,sacerdote católico
Álvaro Julio Beyra Luarca,Ciudadanía,Cuba
Álvaro Julio Beyra Luarca,Cargo,obispo diocesano
Álvaro Julio Beyra Luarca,Fecha de nacimiento,1945-05-27
Álvaro Julio Beyra Luarca,Ocupación,obispo católico
Rita Montaner,Lugar de nacimiento,Guanabacoa
Rita Montaner,Ocupación,pianista
Rita Montaner,Ciudadanía,Cuba
Rita Montaner,Educado en,Conservatorio Carlos Alfredo Peyrellade
Rita Montaner,Fecha de nacimiento,1900-05-22
Rita Montaner,Fecha de defunción,1958-04-17
Rita Montaner,Ocupación,actor de teatro
Rita Montaner,Ocupación,cantante de ópera
Rita Montaner,Ocupación,vedette
Rita Montaner,Ocupación,actor de cine
Rita Montaner,Fecha de nacimiento,1900-08-20
Alfredo Duvergel,Lugar de nacimiento,Guantánamo
Alfredo Duvergel,Ocupación,boxeador
Alfredo Duvergel,Ciudadanía,Cuba
Alfredo Duvergel,Fecha de nacimiento,1968-04-02
Manuel Urrutia Lleó,Lugar de nacimiento,Yaguajay
Manuel Urrutia Lleó,Ocupación,juez
Manuel Urrutia Lleó,Ciudadanía,Cuba
Manuel Urrutia Lleó,Cargo,Presidente de Cuba
Manuel Urrutia Lleó,Fecha de nacimiento,1901-12-08
Manuel Urrutia Lleó,Fecha de defunción,1981-07-05
Manuel Urrutia Lleó,Ocupación,abogado
Manuel Urrutia Lleó,Ocupación,político
Rita Marley,Lugar de nacimiento,Santiago de Cuba
Rita Marley,Ocupación,cantante
Rita Marley,Ciudadanía,Cuba
Rita Marley,Miembro de,I Threes
Rita Marley,Premio recibido,Order of Distinction
Rita Marley,Fecha de nacimiento,1946-07-25
Rita Marley,Ciudadanía,Jamaica
Real Conservatorio Superior de Música de Madrid,país,España
Real Conservatorio Superior de Música de Madrid,instancia de,organización
Real Conservatorio Superior de Música de Madrid,instancia de,Conservatorio Superior de Música
Real Conservatorio Superior de Música de Madrid,situado en la entidad territorial administrativa,Madrid
Real Conservatorio Superior de Música de Madrid,categoría principal del tema,Categoría:Real Conservatorio Superior de Música de Madrid
percusionista,instancia de,ocupación
percusionista,instancia de,profesión musical
percusionista,subclase de,instrumentalista
Nuevitas,país,Cuba
Nuevitas,instancia de,ciudad
Nuevitas,instancia de,municipio de Cuba
Nuevitas,situado en la entidad territorial administrativa,Provincia de Camagüey
Nuevitas,ciudad hermana,Milwaukee
médico,lista de interés para el proyecto Wikimedia,Wikipedia:Lista de artículos que toda Wikipedia debería tener/Expandida
médico,instancia de,profesión sanitaria
médico,instancia de,cargo
médico,instancia de,ocupación
El Cerro,país,Cuba
El Cerro,instancia de,municipio de Cuba
El Cerro,comparte fronteras con,Centro Habana
El Cerro,situado en la entidad territorial administrativa,La Habana
El Cerro,ciudad hermana,Écija
Premio Sájarov,categoría para los galardonados con este premio,Categoría:Ganadores del Premio Sájarov
Premio Sájarov,lista de interés para el proyecto Wikimedia,Wikiproyecto:Derechos humanos
Premio Sájarov,país,Francia
Premio Sájarov,país,Unión Europea
Premio Sájarov,instancia de,premio de derechos humanos
Media Luna,país,Cuba
Media Luna,instancia de,ciudad
Media Luna,instancia de,municipio de Cuba
Media Luna,situado en la entidad territorial administrativa,provincia de Granma
La Lisa,país,Cuba
La Lisa,instancia de,municipio de Cuba
La Lisa,situado en la entidad territorial administrativa,La Habana
La Lisa,situado en la entidad territorial administrativa,provincia de La Habana
La Lisa,ciudad hermana,Albacete
Tierra inerme,instancia de,obra literaria
Tierra inerme,autor,Dora Alonso
Tierra inerme,país de origen,Cuba
Tierra inerme,forma artística,novela
Premio Casa de las Américas,premio recibido,Premio Casa de las Américas
Premio Casa de las Américas,país,Cuba
Premio Casa de las Américas,instancia de,premio literario
Premio Casa de las Américas,nombrado en referencia a,Casa de las Américas
Premio Casa de las Américas,compuesto por,Premio Casa de las Américas de Novela
Guanabacoa,país,Cuba
Guanabacoa,instancia de,asentamiento
Guanabacoa,instancia de,municipio de Cuba
Guanabacoa,situado en la entidad territorial administrativa,provincia de La Habana
pianista,instancia de,cargo
pianista,instancia de,ocupación
pianista,instancia de,profesión musical
pianista,subclase de,tecladista
pianista,ámbito de la ocupación,interpretación de piano
Conservatorio Carlos Alfredo Peyrellade,país,Cuba
Conservatorio Carlos Alfredo Peyrellade,instancia de,conservatorio de música
Conservatorio Carlos Alfredo Peyrellade,fundador,Carlos Alfredo Peyrellade
Conservatorio Carlos Alfredo Peyrellade,situado en la entidad territorial administrativa,La Habana
Conservatorio Carlos Alfredo Peyrellade,nombrado en referencia a,Carlos Alfredo Peyrellade
Yaguajay,país,Cuba
Yaguajay,instancia de,municipio de Cuba
Yaguajay,capital,Yaguajay
Yaguajay,situado en la entidad territorial administrativa,Provincia de Sancti Spíritus
Yaguajay,se encuentra en el huso horario,Horario del este de Norteamérica
juez,instancia de,embede
juez,instancia de,profesión jurídica
juez,instancia de,grupo de ocupaciones de la CIUO
juez,subclase de,jurista
I Threes,instancia de,grupo musical
I Threes,género,reggae
I Threes,sello discográfico,Tuff Gong
I Threes,país de origen,Jamaica
I Threes,compuesto por,Rita Marley
Alejo Carpentier,Lugar de nacimiento,Lausana
Alejo Carpentier,Ocupación,musicólogo
Alejo Carpentier,Ciudadanía,Francia
Alejo Carpentier,Obra notable,El reino de este mundo
Alejo Carpentier,Cargo,embajador
Alejo Carpentier,Premio recibido,Premio Miguel de Cervantes
Alejo Carpentier,Fecha de nacimiento,1904-12-26
Alejo Carpentier,Fecha de defunción,1980-04-24
Alejo Carpentier,Lugar de nacimiento,La Habana
