entidad,relacion,objeto
Ulises Espaillat,Fecha de nacimiento,1823-02-09
Ulises Espaillat,Fecha de defunción,1878-04-25
Manny Ramírez,Lugar de nacimiento,Santo Domingo
Manny Ramírez,Ocupación,beisbolista
Manny Ramírez,Ciudadanía,República Dominicana
Manny Ramírez,Educado en,George Washington Educational Campus
Manny Ramírez,Fecha de nacimiento,1972-05-30
Efraín Valdez,Lugar de nacimiento,Nizao
Efraín Valdez,Ocupación,beisbolista
Efraín Valdez,Ciudadanía,República Dominicana
Efraín Valdez,Fecha de nacimiento,1966-07-11
Juan Guzmán,Lugar de nacimiento,Santo Domingo
Juan Guzmán,Ocupación,beisbolista
Juan Guzmán,Ciudadanía,República Dominicana
Juan Guzmán,Fecha de nacimiento,1966-10-28
Francisco Cruceta,Lugar de nacimiento,La Vega
Francisco Cruceta,Ocupación,beisbolista
Francisco Cruceta,Ciudadanía,República Dominicana
Francisco Cruceta,Fecha de nacimiento,1981-07-04
académico,instancia de,profesión
académico,instancia de,cargo
académico,subclase de,científico
académico,subclase de,cuadro profesional
académico,subclase de,erudito
Universidad Cornell,país,Estados Unidos
Universidad Cornell,instancia de,Universidad de concesión de tierras
Universidad Cornell,instancia de,universidad privada
Universidad Cornell,instancia de,universidad de investigación
Instituto Tecnológico de Massachusetts,país,Estados Unidos
Instituto Tecnológico de Massachusetts,instancia de,universidad
Instituto Tecnológico de Massachusetts,instancia de,universidad técnica
Instituto Tecnológico de Massachusetts,instancia de,instituto tecnológico
halterófilo,instancia de,ocupación
halterófilo,subclase de,atleta de fuerza
halterófilo,ámbito de la ocupación,halterofilia
halterófilo,categoría principal del tema,Categoría:Halterófilos
guitarrista,instancia de,ocupación
guitarrista,instancia de,profesión musical
guitarrista,subclase de,intérprete de instrumento de cuerda pulsada
guitarrista,ámbito de la ocupación,guitarra
Cabral,país,República Dominicana
Cabral,instancia de,municipio de la República Dominicana
Cabral,situado en la entidad territorial administrativa,Barahona
Samaná,país,República Dominicana
Samaná,instancia de,municipio de la República Dominicana
Samaná,situado en la entidad territorial administrativa,Samaná
Samaná,capital de,Samaná
compositor de bandas sonoras,instancia de,profesión del cine
compositor de bandas sonoras,instancia de,profesión musical
compositor de bandas sonoras,género,música cinematográfica
compositor de bandas sonoras,subclase de,compositor
Santurce,país,Estados Unidos
Santurce,instancia de,barrio de Puerto Rico
Santurce,situado en la entidad territorial administrativa,San Juan
Santurce,se encuentra en el huso horario,UTC−4
Santurce,categoría principal del tema,Categoría:Santurce (San Juan)
director de orquesta,instancia de,profesión
director de orquesta,instancia de,cargo
director de orquesta,instancia de,profesión musical
director de orquesta,subclase de,músico
director de orquesta,subclase de,artista escénico
premio Grammy al mejor álbum latino tropical,país,Estados Unidos
premio Grammy al mejor álbum latino tropical,instancia de,categoría de un premio
premio Grammy al mejor álbum latino tropical,forma parte de,Premios Grammy
San José de Los Llanos (República Dominicana),país,República Dominicana
San José de Los Llanos (República Dominicana),instancia de,municipio de la República Dominicana
San José de Los Llanos (República Dominicana),situado en la entidad territorial administrativa,San Pedro de Macorís
boxeador,instancia de,profesión
boxeador,subclase de,deportista
boxeador,subclase de,artista marcial
boxeador,ámbito de la ocupación,boxeo
boxeador,ámbito de la ocupación,boxeo aficionado
La Vega,instancia de,ciudad fortificada
La Vega,instancia de,gran ciudad
La Vega,instancia de,municipio de la República Dominicana
La Vega,idioma oficial,español
Pedro Hernández,Lugar de nacimiento,La Romana
Pedro Hernández,Ocupación,beisbolista
Pedro Hernández,Ciudadanía,República Dominicana
Pedro Hernández,Educado en,Preparatoria Javeriana
Pedro Hernández,Fecha de nacimiento,1959-04-04
Alex Taveras,Lugar de nacimiento,Santiago de los Caballeros
Alex Taveras,Ocupación,beisbolista
Alex Taveras,Ciudadanía,República Dominicana
Alex Taveras,Fecha de nacimiento,1955-10-09
Bartolo Colón,Lugar de nacimiento,Altamira
Bartolo Colón,Ocupación,beisbolista
Bartolo Colón,Ciudadanía,Estados Unidos
Bartolo Colón,Fecha de nacimiento,1973-05-24
Bartolo Colón,Ciudadanía,República Dominicana
Guillo Pérez,Lugar de nacimiento,Moca
Guillo Pérez,Ocupación,pintor
Guillo Pérez,Ciudadanía,República Dominicana
Guillo Pérez,Fecha de nacimiento,1923-08-03
Guillo Pérez,Fecha de defunción,2014-03-09
Juan Mateo,Lugar de nacimiento,Baní
Juan Mateo,Ocupación,beisbolista
Juan Mateo,Ciudadanía,República Dominicana
Juan Mateo,Fecha de nacimiento,1982-12-17
Óscar Mejía,Lugar de nacimiento,Jarabacoa
Óscar Mejía,Ocupación,futbolista
Óscar Mejía,Ciudadanía,República Dominicana
Óscar Mejía,Fecha de nacimiento,1978-12-07
Francisco Henríquez y Carvajal,Lugar de nacimiento,Santo Domingo
Francisco Henríquez y Carvajal,Ocupación,escritor
Francisco Henríquez y Carvajal,Ciudadanía,República Dominicana
Francisco Henríquez y Carvajal,Educado en,Sorbonne Universidad de París
Francisco Henríquez y Carvajal,Cargo,presidente de la República Dominicana
Francisco Henríquez y Carvajal,Fecha de nacimiento,1859-01-01
Francisco Henríquez y Carvajal,Fecha de defunción,1935-01-01
Francisco Henríquez y Carvajal,Ocupación,médico
Francisco Henríquez y Carvajal,Ocupación,abogado
Francisco Henríquez y Carvajal,Ocupación,político
Samuel Gálvez,Ocupación,tenista de mesa
Samuel Gálvez,Ciudadanía,República Dominicana
Samuel Gálvez,Fecha de nacimiento,1992-01-01
Enerio Rodriguez Arias,Ocupación,psicólogo
Enerio Rodriguez Arias,Ciudadanía,República Dominicana
Enerio Rodriguez Arias,Fecha de nacimiento,1939-01-01
Juan Mendez,Lugar de nacimiento,Montreal
Juan Mendez,Ocupación,baloncestista
Juan Mendez,Ciudadanía,Canadá
Juan Mendez,Educado en,Universidad de Niágara
Juan Mendez,Fecha de nacimiento,1981-09-23
Juan Mendez,Ciudadanía,República Dominicana
Juan Mendez,Educado en,Florida Preparatory Academy
Jeff Greer,Lugar de nacimiento,Manhattan
Jeff Greer,Ocupación,baloncestista
Jeff Greer,Ciudadanía,Estados Unidos
Jeff Greer,Educado en,Universidad Rutgers en New Brunswick
Jeff Greer,Fecha de nacimiento,1979-11-30
Jeff Greer,Ciudadanía,República Dominicana
Leyson Séptimo,Lugar de nacimiento,Santo Domingo
Leyson Séptimo,Ocupación,beisbolista
Leyson Séptimo,Ciudadanía,República Dominicana
Leyson Séptimo,Fecha de nacimiento,1985-07-07
José Martínez,Lugar de nacimiento,Guayubín
José Martínez,Ocupación,beisbolista
José Martínez,Ciudadanía,República Dominicana
José Martínez,Fecha de nacimiento,1971-01-04
José Martínez,Fecha de nacimiento,1971-04-01
Carlos Mármol,Lugar de nacimiento,Bonao
Carlos Mármol,Ocupación,beisbolista
Carlos Mármol,Ciudadanía,República Dominicana
Carlos Mármol,Fecha de nacimiento,1982-10-14
Carlos Peguero,Lugar de nacimiento,Hondo Valle
Carlos Peguero,Ocupación,beisbolista
Carlos Peguero,Ciudadanía,República Dominicana
Carlos Peguero,Fecha de nacimiento,1987-02-22
Carlos Pérez,Lugar de nacimiento,San Gregorio de Nigua
Carlos Pérez,Ocupación,beisbolista
Carlos Pérez,Ciudadanía,República Dominicana
Carlos Pérez,Fecha de nacimiento,1971-04-14
Carlos Rosa,Lugar de nacimiento,San Francisco de Macorís
Carlos Rosa,Ocupación,beisbolista
Carlos Rosa,Ciudadanía,República Dominicana
Carlos Rosa,Fecha de nacimiento,1984-09-21
Carlos Cruz,Lugar de nacimiento,Santiago de los Caballeros
Carlos Cruz,Ocupación,boxeador
Carlos Cruz,Ciudadanía,República Dominicana
Carlos Cruz,Fecha de nacimiento,1937-11-24
Carlos Cruz,Fecha de defunción,1969-02-15
Carlos Triunfel,Lugar de nacimiento,Santiago de los Caballeros
Carlos Triunfel,Ocupación,beisbolista
Carlos Triunfel,Ciudadanía,República Dominicana
Carlos Triunfel,Fecha de nacimiento,1990-02-27
Carlos Villanueva,Lugar de nacimiento,Santiago de los Caballeros
Carlos Villanueva,Ocupación,beisbolista
Carlos Villanueva,Ciudadanía,República Dominicana
Carlos Villanueva,Fecha de nacimiento,1983-11-28
Preparatoria Javeriana,país,Estados Unidos
Preparatoria Javeriana,instancia de,escuela secundaria superior
Preparatoria Javeriana,situado en la entidad territorial administrativa,Nueva York
Altamira,país,República Dominicana
Altamira,instancia de,municipio de la República Dominicana
Altamira,situado en la entidad territorial administrativa,Puerto Plata
pintor,instancia de,ocupación
pintor,instancia de,profesión artística
pintor,subclase de,artista visual
pintor,santo patrón,Lucas el Evangelista
pintor,ámbito de la ocupación,pintura
Sorbonne Universidad de París,país,Francia
Sorbonne Universidad de París,instancia de,universidad en Francia
Sorbonne Universidad de París,instancia de,entidad desaparecida
Sorbonne Universidad de París,nombrado en referencia a,París
Sorbonne Universidad de París,nombrado en referencia a,Roberto de Sorbón
psicólogo,elemento ejemplo,psicólogo clínico
psicólogo,instancia de,profesión
psicólogo,instancia de,grupo de ocupaciones de la CIUO
Montreal,país,Canadá
Montreal,continente,América del Norte
Montreal,instancia de,metrópoli
Montreal,instancia de,ciudad universitaria
Canadá,miembro de,Organización para la Seguridad y la Cooperación en Europa
Canadá,miembro de,Organización de los Estados Americanos
Canadá,miembro de,Organización Internacional de la Francofonía
Canadá,miembro de,Organización Meteorológica Mundial
Canadá,miembro de,Foro de Cooperación Económica Asia-Pacífico
Universidad de Niágara,país,Estados Unidos
Universidad de Niágara,instancia de,universidad
Universidad de Niágara,instancia de,institución educativa privada sin fines de lucro
Universidad de Niágara,situado en la entidad territorial administrativa,Condado de Niágara
Universidad de Niágara,religión,Iglesia católica
Manhattan,jefe de gobierno,Gale Brewer
Manhattan,país,Estados Unidos
Manhattan,instancia de,Distritos de la ciudad de Nueva York
Manhattan,instancia de,ciudad-condado
Manhattan,comparte fronteras con,Brooklyn
Universidad Rutgers en New Brunswick,país,Estados Unidos
Universidad Rutgers en New Brunswick,instancia de,campus
Universidad Rutgers en New Brunswick,instancia de,Universidad de concesión de tierras
Universidad Rutgers en New Brunswick,instancia de,institución educativa pública de los Estados Unidos
Universidad Rutgers en New Brunswick,situado en la entidad territorial administrativa,Nuevo Brunswick
Hondo Valle,país,República Dominicana
Hondo Valle,instancia de,municipio de la República Dominicana
Hondo Valle,situado en la entidad territorial administrativa,Elías Piña
San Gregorio de Nigua,país,República Dominicana
San Gregorio de Nigua,instancia de,municipio de la República Dominicana
San Gregorio de Nigua,situado en la entidad territorial administrativa,San Cristóbal
Hilde Domin,Lugar de nacimiento,Colonia
Hilde Domin,Ocupación,escritor
Hilde Domin,Ciudadanía,Alemania
Hilde Domin,Educado en,Universidad de Bonn
Hilde Domin,Miembro de,Academia Alemana de Lengua y Literatura
Hilde Domin,Premio recibido,Premio Friedrich Hölderlin
Hilde Domin,Fecha de nacimiento,1909-07-27
Hilde Domin,Fecha de defunción,2006-02-22
Hilde Domin,Ocupación,poeta
Hilde Domin,Ocupación,traductor
Hilde Domin,Ocupación,novelista
Hilde Domin,Premio recibido,Orden del Mérito de Renania del Norte-Westfalia
Hilde Domin,Premio recibido,Orden al mérito de Baden-Wurtemberg
Hilde Domin,Premio recibido,Premio Nelly Sachs
Hilde Domin,Premio recibido,Carl Zuckmayer Medal
Hilde Domin,Premio recibido,Droste-Preis
Hilde Domin,Premio recibido,Honorary Award of the Heinrich Heine Society
Hilde Domin,Premio recibido,Ida-Dehmel-Literaturpreis
Hilde Domin,Premio recibido,Jakob Wassermann Prize
Hilde Domin,Premio recibido,Roswitha Prize
Hilde Domin,Premio recibido,Premio Estatal de Renania del Norte-Westfalia
Hilde Domin,Premio recibido,Cruz de Comendador de la Orden del Mérito de la República Federal Alemana
Hilde Domin,Premio recibido,Cruz de Oficial de la Orden del Mérito de la República Federal de Alemania
Hilde Domin,Ciudadanía,República Dominicana
Colonia,jefe de gobierno,Henriette Reker
Colonia,país,Alemania
Colonia,instancia de,metrópoli
Colonia,instancia de,ciudad de la Liga Hanseática
Colonia,instancia de,gran ciudad
Alemania,miembro de,Organización para la Cooperación y el Desarrollo Económico
Alemania,miembro de,Organismo Internacional de Energía Atómica
Alemania,miembro de,Agencia Espacial Europea
Alemania,miembro de,Programa de exención de visa
Alemania,miembro de,Organización Internacional del Trabajo
Universidad de Bonn,país,Alemania
Universidad de Bonn,instancia de,Registrador de Internet Local
Universidad de Bonn,instancia de,universidad pública
Universidad de Bonn,instancia de,editorial
Academia Alemana de Lengua y Literatura,forma jurídica,asociación registrada
Academia Alemana de Lengua y Literatura,confiere,Premio Sigmund Freud
Academia Alemana de Lengua y Literatura,confiere,Premio Johann Heinrich Merck
Academia Alemana de Lengua y Literatura,confiere,Premio Friedrich Gundolf
Academia Alemana de Lengua y Literatura,confiere,Premio Johann Heinrich Voss
Starlin Castro,Lugar de nacimiento,Monte Cristi
Starlin Castro,Ocupación,beisbolista
Starlin Castro,Ciudadanía,República Dominicana
Starlin Castro,Fecha de nacimiento,1990-03-24
Gabriel del Orbe,Lugar de nacimiento,Moca
Gabriel del Orbe,Ocupación,compositor
Gabriel del Orbe,Ciudadanía,República Dominicana
Gabriel del Orbe,Educado en,"Escuela superior de música y teatro ""Felix Mendelssohn"""
Gabriel del Orbe,Fecha de nacimiento,1888-03-18
Gabriel del Orbe,Fecha de defunción,1966-05-05
Gabriel del Orbe,Ocupación,pianista
Gabriel del Orbe,Ocupación,violinista
Jacinto Bienvenido Peynado,Lugar de nacimiento,Puerto Plata
Jacinto Bienvenido Peynado,Ocupación,abogado
Jacinto Bienvenido Peynado,Ciudadanía,República Dominicana
Jacinto Bienvenido Peynado,Cargo,presidente de la República Dominicana
Jacinto Bienvenido Peynado,Fecha de nacimiento,1878-02-15
Jacinto Bienvenido Peynado,Fecha de defunción,1940-03-07
Jacinto Bienvenido Peynado,Ocupación,político
Gerónimo Pellerano,Lugar de nacimiento,Santiago de los Caballeros
Gerónimo Pellerano,Ocupación,cantante
Gerónimo Pellerano,Ciudadanía,República Dominicana
Gerónimo Pellerano,Fecha de nacimiento,1927-07-02
Gerónimo Pellerano,Fecha de defunción,1991-03-25
Urban Meyer,Lugar de nacimiento,Toledo
Urban Meyer,Ocupación,entrenador
Urban Meyer,Ciudadanía,República Dominicana
Urban Meyer,Educado en,Universidad de Cincinnati
Urban Meyer,Empleador,Florida Gators
Urban Meyer,Fecha de nacimiento,1964-07-10
Urban Meyer,Ocupación,autor
Urban Meyer,Ocupación,entrenador en jefe
Urban Meyer,Ocupación,beisbolista
Urban Meyer,Ocupación,jugador de fútbol americano
Urban Meyer,Educado en,Universidad del Estado de Ohio
Urban Meyer,Educado en,Saints John & Paul High School
Urban Meyer,Empleador,Ohio State Buckeyes football
Urban Meyer,Empleador,Utah Utes football
Urban Meyer,Empleador,Bowling Green Falcons football
Gladys Pérez,Ocupación,cantante
Gladys Pérez,Ciudadanía,República Dominicana
Gladys Pérez,Fecha de nacimiento,2000-01-01
Héctor Incháustegui Cabral,Lugar de nacimiento,Baní
Héctor Incháustegui Cabral,Ocupación,escritor
Héctor Incháustegui Cabral,Ciudadanía,República Dominicana
Héctor Incháustegui Cabral,Fecha de nacimiento,1912-07-25
Héctor Incháustegui Cabral,Fecha de defunción,1979-09-05
Gregorio Nicanor Peña Rodríguez,Ocupación,sacerdote católico
Gregorio Nicanor Peña Rodríguez,Ciudadanía,República Dominicana
Gregorio Nicanor Peña Rodríguez,Educado en,Seminario Pontificio Santo Tomás de Aquino
Gregorio Nicanor Peña Rodríguez,Cargo,obispo de Puerto Plata
Gregorio Nicanor Peña Rodríguez,Fecha de nacimiento,1942-03-12
Gregorio Nicanor Peña Rodríguez,Ocupación,obispo católico
Gregorio Nicanor Peña Rodríguez,Cargo,obispo de Nuestra Señora de la Altagracia en Higüey
Guarionex Aquino,Lugar de nacimiento,Mao
Guarionex Aquino,Ocupación,cantante
Guarionex Aquino,Ciudadanía,República Dominicana
Guarionex Aquino,Fecha de nacimiento,1924-02-28
Guarionex Aquino,Fecha de defunción,2010-12-25
Mary Siragusa,Lugar de nacimiento,Santo Domingo
Mary Siragusa,Ocupación,pianista
Mary Siragusa,Ciudadanía,República Dominicana
Mary Siragusa,Fecha de nacimiento,1920-02-08
Mary Siragusa,Fecha de defunción,2002-12-12
Mary Siragusa,Ocupación,profesor de música
George Bell,Lugar de nacimiento,San Pedro de Macorís
George Bell,Ocupación,beisbolista
George Bell,Ciudadanía,República Dominicana
George Bell,Premio recibido,Most Valuable Player
George Bell,Fecha de nacimiento,1959-10-21
George Bell,Premio recibido,Canadian Baseball Hall of Fame
George Bell,Premio recibido,Ontario Sports Hall of Fame
Roque Antonio Adames Rodríguez,Lugar de nacimiento,Provincia de Santiago (República Dominicana)
Roque Antonio Adames Rodríguez,Ocupación,sacerdote católico
Roque Antonio Adames Rodríguez,Ciudadanía,República Dominicana
Roque Antonio Adames Rodríguez,Educado en,Pontificia Universidad Gregoriana
Roque Antonio Adames Rodríguez,Cargo,obispo de Santiago de los Caballeros
Roque Antonio Adames Rodríguez,Fecha de nacimiento,1928-11-08
Roque Antonio Adames Rodríguez,Fecha de defunción,2009-10-31
Roque Antonio Adames Rodríguez,Ocupación,obispo católico
Roque Antonio Adames Rodríguez,Ocupación,profesor universitario
Henry Méndez,Lugar de nacimiento,Santo Domingo
Henry Méndez,Ocupación,compositor
Henry Méndez,Ciudadanía,República Dominicana
Henry Méndez,Fecha de nacimiento,1974-11-07
Henry Méndez,Ocupación,cantante
Henry Méndez,Ocupación,productor discográfico
Rafael German Merán,Lugar de nacimiento,San Cristóbal
Rafael German Merán,Ocupación,ciclista
Rafael German Merán,Ciudadanía,República Dominicana
Rafael German Merán,Fecha de nacimiento,1987-07-30
Felipe López,Lugar de nacimiento,Santiago de los Caballeros
Felipe López,Ocupación,baloncestista
Felipe López,Ciudadanía,República Dominicana
Felipe López,Educado en,Universidad de San Juan
Felipe López,Fecha de nacimiento,1974-12-19
Felipe López,Educado en,Rice High School
Humberto Bogaert,Lugar de nacimiento,Santiago de los Caballeros
Humberto Bogaert,Ocupación,político
Humberto Bogaert,Ciudadanía,República Dominicana
Humberto Bogaert,Cargo,presidente de la República Dominicana
Humberto Bogaert,Fecha de nacimiento,1901-03-01
Humberto Bogaert,Fecha de defunción,1962-01-01
Juan Lockward,Lugar de nacimiento,Puerto Plata
Juan Lockward,Ocupación,compositor
Juan Lockward,Ciudadanía,República Dominicana
Juan Lockward,Fecha de nacimiento,1915-07-24
Juan Lockward,Fecha de defunción,2006-03-24
Juan Lockward,Ocupación,cantante
Frank Reyes,Lugar de nacimiento,Tenares
Frank Reyes,Ocupación,cantante
Frank Reyes,Ciudadanía,República Dominicana
Frank Reyes,Fecha de nacimiento,1969-06-04
Jacinto Gimbernard,Lugar de nacimiento,Santo Domingo
Jacinto Gimbernard,Ocupación,escritor
Jacinto Gimbernard,Ciudadanía,República Dominicana
Jacinto Gimbernard,Fecha de nacimiento,1931-09-17
Jacinto Gimbernard,Fecha de defunción,2017-05-24
Jacinto Gimbernard,Ocupación,director de orquesta
Jacinto Gimbernard,Ocupación,violinista folclórico
Jacinto Gimbernard,Ocupación,ensayista
Lope Balaguer,Lugar de nacimiento,Santiago de los Caballeros
Lope Balaguer,Ocupación,cantante
Lope Balaguer,Ciudadanía,República Dominicana
Lope Balaguer,Fecha de nacimiento,1925-08-22
Lope Balaguer,Fecha de defunción,2015-01-29
"Escuela superior de música y teatro ""Felix Mendelssohn""",país,Alemania
"Escuela superior de música y teatro ""Felix Mendelssohn""",instancia de,conservatorio de música
"Escuela superior de música y teatro ""Felix Mendelssohn""",instancia de,universidad pública
Toledo,jefe de gobierno,Wade Kapszukiewicz
Toledo,país,Estados Unidos
Toledo,instancia de,sede de condado
Toledo,instancia de,ciudad de Estados Unidos
Toledo,instancia de,gran ciudad
entrenador,instancia de,profesión
entrenador,instancia de,cargo
entrenador,instancia de,ocupación
entrenador,subclase de,posición de juego
entrenador,subclase de,personalidad del deporte
Florida Gators,país,Estados Unidos
Florida Gators,instancia de,club de fútbol americano
Florida Gators,instancia de,equipo deportivo universitario
Florida Gators,estadio,Estadio Ben Hill Griffin
Florida Gators,liga,Southeastern Conference
Seminario Pontificio Santo Tomás de Aquino,instancia de,institución académica
obispo de Puerto Plata,país,República Dominicana
obispo de Puerto Plata,instancia de,función episcopal
obispo de Puerto Plata,subclase de,obispo católico
obispo de Puerto Plata,subclase de,obispo diocesano
obispo de Puerto Plata,subclase de,ordinario
pianista,instancia de,cargo
pianista,instancia de,ocupación
pianista,instancia de,profesión musical
pianista,subclase de,tecladista
pianista,ámbito de la ocupación,interpretación de piano
obispo de Santiago de los Caballeros,país,República Dominicana
obispo de Santiago de los Caballeros,instancia de,cargo episcopal histórico
obispo de Santiago de los Caballeros,subclase de,obispo diocesano
obispo de Santiago de los Caballeros,subclase de,ordinario
obispo de Santiago de los Caballeros,subclase de,obispo católico latino
Universidad de San Juan,país,Estados Unidos
Universidad de San Juan,instancia de,universidad
Universidad de San Juan,instancia de,institución educativa privada sin fines de lucro
Universidad de San Juan,instancia de,editorial académica
Universidad de San Juan,situado en la entidad territorial administrativa,Manhattan
Tenares,país,República Dominicana
Tenares,instancia de,municipio de la República Dominicana
Tenares,situado en la entidad territorial administrativa,Hermanas Mirabal
Luis Días,Lugar de nacimiento,Bonao
Luis Días,Ocupación,escritor
Luis Días,Ciudadanía,República Dominicana
Luis Días,Fecha de nacimiento,1952-06-21
Luis Días,Fecha de defunción,2009-12-08
Luis Días,Ocupación,compositor
Luis Días,Ocupación,cantante
Luis Días,Ocupación,guitarrista
Ismael Sánchez,Lugar de nacimiento,La Vega
Ismael Sánchez,Ocupación,ciclista
Ismael Sánchez,Ciudadanía,República Dominicana
Ismael Sánchez,Fecha de nacimiento,1982-06-17
Ivonne Haza,Lugar de nacimiento,San Pedro de Macorís
Ivonne Haza,Ocupación,cantante
Ivonne Haza,Ciudadanía,República Dominicana
Ivonne Haza,Fecha de nacimiento,1938-12-25
Ivonne Haza,Fecha de defunción,2022-06-16
J.R. Writer,Lugar de nacimiento,Harlem
J.R. Writer,Ocupación,cantante
J.R. Writer,Ciudadanía,República Dominicana
J.R. Writer,Fecha de nacimiento,1984-05-28
J.R. Writer,Ocupación,músico
Winifer Fernández,Lugar de nacimiento,Provincia de Santiago (República Dominicana)
Winifer Fernández,Ocupación,voleibolista
Winifer Fernández,Ciudadanía,República Dominicana
Winifer Fernández,Fecha de nacimiento,1995-01-06
Jesús María de Jesús Moya,Lugar de nacimiento,Hermanas Mirabal
Jesús María de Jesús Moya,Ocupación,sacerdote católico
Jesús María de Jesús Moya,Ciudadanía,República Dominicana
Jesús María de Jesús Moya,Educado en,Seminario Pontificio Santo Tomás de Aquino
Jesús María de Jesús Moya,Cargo,obispo titular
Jesús María de Jesús Moya,Fecha de nacimiento,1934-11-28
Jesús María de Jesús Moya,Ocupación,obispo católico
Jesús María de Jesús Moya,Cargo,Obispo de San Francisco de Macorís
Jesús María de Jesús Moya,Cargo,Obispo auxiliar de Santiago de los Caballeros
Margarita Luna García,Lugar de nacimiento,Santiago de los Caballeros
Margarita Luna García,Ocupación,compositor
Margarita Luna García,Ciudadanía,República Dominicana
Margarita Luna García,Educado en,Escuela Juilliard
Margarita Luna García,Fecha de nacimiento,1921-07-31
Margarita Luna García,Fecha de defunción,2016-01-01
Margarita Luna García,Ocupación,pianista
Johnny Ventura,Lugar de nacimiento,Santo Domingo
Johnny Ventura,Ocupación,político
Johnny Ventura,Ciudadanía,República Dominicana
Johnny Ventura,Premio recibido,International Latin Music Hall of Fame
Johnny Ventura,Fecha de nacimiento,1940-03-08
Johnny Ventura,Fecha de defunción,2021-07-28
Johnny Ventura,Ocupación,compositor de canciones
Johnny Ventura,Premio recibido,Premio Grammy Latino a la Excelencia Musical
Johnny Ventura,Premio recibido,Pabellón de la Fama de los Compositores Latinos
Johnny Ventura,Premio recibido,Premio Grammy Latino al Mejor Album Merengue/Bachata
Jorge Pérez,Ocupación,ciclista
Jorge Pérez,Ciudadanía,República Dominicana
Jorge Pérez,Fecha de nacimiento,1985-08-24
Joseíto Mateo,Lugar de nacimiento,Santo Domingo
Joseíto Mateo,Ocupación,compositor
Joseíto Mateo,Ciudadanía,República Dominicana
Joseíto Mateo,Premio recibido,Premio Grammy Latino a la Excelencia Musical
Joseíto Mateo,Fecha de nacimiento,1920-04-06
Joseíto Mateo,Fecha de defunción,2018-05-31
Joseíto Mateo,Ocupación,cantante
Joseíto Mateo,Ocupación,músico
Joseíto Mateo,Fecha de defunción,2018-06-01
José Alberto el Canario,Lugar de nacimiento,Villa Consuelo
José Alberto el Canario,Ocupación,cantante
José Alberto el Canario,Ciudadanía,República Dominicana
José Alberto el Canario,Miembro de,Típica 73
José Alberto el Canario,Fecha de nacimiento,1958-12-22
José Alberto el Canario,Miembro de,Salsa Giants
José Dolores Cerón,Lugar de nacimiento,Santo Domingo
José Dolores Cerón,Ocupación,compositor
José Dolores Cerón,Ciudadanía,República Dominicana
José Dolores Cerón,Fecha de nacimiento,1897-06-29
José Dolores Cerón,Fecha de defunción,1969-03-22
José Dolores Grullón Estrella,Lugar de nacimiento,Santiago de los Caballeros
José Dolores Grullón Estrella,Ocupación,sacerdote católico
José Dolores Grullón Estrella,Ciudadanía,República Dominicana
José Dolores Grullón Estrella,Educado en,Seminario Pontificio Santo Tomás de Aquino
José Dolores Grullón Estrella,Cargo,Obispo de San Juan de la Maguana
José Dolores Grullón Estrella,Fecha de nacimiento,1942-01-15
José Dolores Grullón Estrella,Ocupación,obispo católico
José María Hernández Espaillat,Lugar de nacimiento,Moca
José María Hernández Espaillat,Ocupación,político
José María Hernández Espaillat,Ciudadanía,República Dominicana
José María Hernández Espaillat,Fecha de nacimiento,1942-12-20
José María Hernández Espaillat,Fecha de defunción,2010-10-05
José María Hernández Espaillat,Ocupación,emprendedor
José María Hernández Espaillat,Ocupación,profesor universitario
José de Jesús Ravelo,Lugar de nacimiento,Santo Domingo
José de Jesús Ravelo,Ocupación,compositor
José de Jesús Ravelo,Ciudadanía,República Dominicana
José de Jesús Ravelo,Fecha de nacimiento,1876-03-21
José de Jesús Ravelo,Fecha de defunción,1951-12-02
José de Jesús Ravelo,Ocupación,profesor de música
Juan Antonio Flores Santana,Lugar de nacimiento,Tamboril
Juan Antonio Flores Santana,Ocupación,sacerdote católico
Juan Antonio Flores Santana,Ciudadanía,República Dominicana
Juan Antonio Flores Santana,Educado en,Seminario Pontificio Santo Tomás de Aquino
Juan Antonio Flores Santana,Cargo,presidente
Juan Antonio Flores Santana,Fecha de nacimiento,1927-07-03
Juan Antonio Flores Santana,Fecha de defunción,2014-11-09
Juan Antonio Flores Santana,Ocupación,obispo católico
Juan Antonio Flores Santana,Ocupación,profesor universitario
Juan Antonio Flores Santana,Cargo,arzobispo de Santiago de los Caballeros
Juan Antonio Flores Santana,Cargo,obispo de Santiago de los Caballeros
Juan Antonio Flores Santana,Cargo,Obispo de La Vega
Juan Bautista Vicini Burgos,Lugar de nacimiento,Santo Domingo
Juan Bautista Vicini Burgos,Ocupación,emprendedor
Juan Bautista Vicini Burgos,Ciudadanía,República Dominicana
Juan Bautista Vicini Burgos,Cargo,presidente de la República Dominicana
Juan Bautista Vicini Burgos,Fecha de nacimiento,1871-07-19
Juan Bautista Vicini Burgos,Fecha de defunción,1935-05-25
Juan Fernández de Alarcón,Lugar de nacimiento,Santo Domingo
Juan Fernández de Alarcón,Ocupación,actor
Juan Fernández de Alarcón,Ciudadanía,Estados Unidos
Juan Fernández de Alarcón,Fecha de nacimiento,1956-12-13
Juan Fernández de Alarcón,Ocupación,modelo
Juan Fernández de Alarcón,Ocupación,actor de televisión
Juan Fernández de Alarcón,Ocupación,actor de cine
