entidad,relacion,objeto
Henri Pittier,Fecha de nacimiento,1857-08-13
Henri Pittier,Fecha de defunción,1950-01-27
Henri Pittier,Ocupación,ingeniero
Henri Pittier,Ocupación,recolector de plantas
Henri Pittier,Ocupación,botánico
Henri Pittier,Ciudadanía,Suiza
Henri Pittier,Ciudadanía,Venezuela
Henri Pittier,Educado en,Universidad de Lausana
"Carlos ""Morocho"" Hernández",Lugar de nacimiento,Caracas
"Carlos ""Morocho"" Hernández",Ocupación,boxeador
"Carlos ""Morocho"" Hernández",Ciudadanía,Venezuela
"Carlos ""Morocho"" Hernández",Fecha de nacimiento,1940-04-21
"Carlos ""Morocho"" Hernández",Fecha de defunción,2016-07-02
Inocente Carreño,Lugar de nacimiento,Isla de Margarita
Inocente Carreño,Ocupación,compositor
Inocente Carreño,Ciudadanía,Venezuela
Inocente Carreño,Obra notable,himno de la municipalidad de Baruta
Inocente Carreño,Fecha de nacimiento,1919-12-28
Inocente Carreño,Fecha de defunción,2016-06-29
Maracay,país,Venezuela
Maracay,instancia de,ciudad
Maracay,instancia de,gran ciudad
Maracay,situado en la entidad territorial administrativa,Municipio Girardot
Maracay,ciudad hermana,San Juan de Terranova
piloto de automovilismo,instancia de,profesión
piloto de automovilismo,instancia de,ocupación
piloto de automovilismo,elemento operado,automóvil de carreras
piloto de automovilismo,subclase de,piloto de carreras
piloto de automovilismo,ámbito de la ocupación,automovilismo
piloto de Fórmula Uno,instancia de,profesión
piloto de Fórmula Uno,subclase de,piloto de automovilismo
piloto de Fórmula Uno,ámbito de la ocupación,Fórmula 1
piloto de Fórmula Uno,categoría principal del tema,Categoría:Pilotos de Fórmula 1
piloto de Fórmula Uno,plantilla principal del tema,Plantilla:Ficha de piloto de Fórmula 1
escritor,instancia de,profesión
escritor,instancia de,ocupación
escritor,subclase de,autor
escritor,subclase de,artista
Alemania,miembro de,Organización para la Cooperación y el Desarrollo Económico
Alemania,miembro de,Organismo Internacional de Energía Atómica
Alemania,miembro de,Agencia Espacial Europea
Alemania,miembro de,Programa de exención de visa
Alemania,miembro de,Organización Internacional del Trabajo
Academia de las Ciencias y las Letras de Maguncia,forma jurídica,Körperschaft des öffentlichen Rechts
Academia de las Ciencias y las Letras de Maguncia,idioma usado,alemán
Academia de las Ciencias y las Letras de Maguncia,país,Alemania
Academia de las Ciencias y las Letras de Maguncia,instancia de,organización
Premio Schiller Memorial,país,Alemania
Premio Schiller Memorial,instancia de,premio literario
Premio Schiller Memorial,nombrado en referencia a,Friedrich Schiller
Bex,jefe de gobierno,Pierre Rochat
Bex,país,Suiza
Bex,instancia de,gemeinde de Suiza
Bex,idioma oficial,francés
Bex,situado en la entidad territorial administrativa,Distrito de Aigle
naturalista,instancia de,profesión
naturalista,instancia de,cargo
naturalista,instancia de,ocupación
naturalista,subclase de,científico
naturalista,santo patrón,Alberto Magno
Universidad de Jena,país,Alemania
Universidad de Jena,instancia de,universidad pública
Universidad de Jena,instancia de,colección
Universidad de Jena,fundador,Juan Federico II de Sajonia-Gotha
boxeador,instancia de,profesión
boxeador,subclase de,deportista
boxeador,subclase de,artista marcial
boxeador,ámbito de la ocupación,boxeo
boxeador,ámbito de la ocupación,boxeo aficionado
Isla de Margarita,país,Venezuela
Isla de Margarita,continente,América del Sur
Isla de Margarita,instancia de,isla
Isla de Margarita,himno,Himno del Estado Nueva Esparta
Isla de Margarita,situado en la entidad territorial administrativa,Dependencias Federales
compositor,instancia de,ocupación
compositor,instancia de,profesión musical
compositor,subclase de,autor
compositor,subclase de,músico
compositor,santo patrón,Cecilia de Roma
himno de la municipalidad de Baruta,instancia de,himno regional
himno de la municipalidad de Baruta,instancia de,obra de composición musical
himno de la municipalidad de Baruta,música de,Inocente Carreño
himno de la municipalidad de Baruta,país de origen,Venezuela
himno de la municipalidad de Baruta,forma artística,canción
César Ramón Ortega Herrera,Lugar de nacimiento,Yaracuy
César Ramón Ortega Herrera,Ocupación,sacerdote católico
César Ramón Ortega Herrera,Ciudadanía,Venezuela
César Ramón Ortega Herrera,Cargo,obispo diocesano
César Ramón Ortega Herrera,Fecha de nacimiento,1938-07-16
César Ramón Ortega Herrera,Fecha de defunción,2021-04-08
César Ramón Ortega Herrera,Ocupación,obispo católico
César Ramón Ortega Herrera,Cargo,administrador apostólico
César Ramón Ortega Herrera,Cargo,obispo de Barcelona (Venezuela)
Ignacio Burk,Lugar de nacimiento,Núremberg
Ignacio Burk,Ocupación,escritor
Ignacio Burk,Ciudadanía,Alemania
Ignacio Burk,Fecha de nacimiento,1905-01-24
Ignacio Burk,Fecha de defunción,1984-07-02
Ignacio Burk,Ocupación,psicólogo
Ignacio Burk,Ocupación,pedagogo
Ignacio Burk,Ocupación,profesor universitario
Ignacio Burk,Ocupación,filósofo
Ignacio Burk,Ciudadanía,Venezuela
Alexi Amarista,Lugar de nacimiento,Barcelona
Alexi Amarista,Ocupación,beisbolista
Alexi Amarista,Ciudadanía,Venezuela
Alexi Amarista,Fecha de nacimiento,1989-04-06
Radamel Falcao García,Lugar de nacimiento,Santa Marta
Radamel Falcao García,Ocupación,futbolista
Radamel Falcao García,Ciudadanía,Venezuela
Radamel Falcao García,Fecha de nacimiento,1986-02-10
Radamel Falcao García,Ciudadanía,Colombia
Ignacio Andrade,Lugar de nacimiento,Mérida
Ignacio Andrade,Ocupación,militar
Ignacio Andrade,Ciudadanía,Venezuela
Ignacio Andrade,Cargo,presidente de Venezuela
Ignacio Andrade,Fecha de nacimiento,1839-07-31
Ignacio Andrade,Fecha de defunción,1925-02-17
Ignacio Andrade,Ocupación,político
Ignacio Andrade,Ocupación,diplomático
Ignacio Andrade,Cargo,diputado de Venezuela
Yaracuy,categoría de personas relacionadas,Categoría:Yaracuyanos
Yaracuy,país,Venezuela
sacerdote católico,instancia de,vocación católica
sacerdote católico,religión,catolicismo
sacerdote católico,religión,Iglesia católica
sacerdote católico,subclase de,sacerdote
sacerdote católico,subclase de,presbítero
obispo diocesano,instancia de,cargo eclesiástico
obispo diocesano,instancia de,función episcopal
obispo diocesano,subclase de,obispo
obispo diocesano,subclase de,pastor
obispo diocesano,subclase de,ordinario
Núremberg,situado cerca del cuerpo de agua,Pegnitz
Núremberg,jefe de gobierno,Marcus König
Núremberg,país,Alemania
Núremberg,instancia de,gran ciudad
Barcelona,jefe de gobierno,Guillermo Martínez Vílchez
Barcelona,país,Venezuela
Barcelona,instancia de,ciudad
Barcelona,instancia de,gran ciudad
Barcelona,situado en la entidad territorial administrativa,Municipio Simón Bolívar
Santa Marta,país,Colombia
Santa Marta,instancia de,gran ciudad
Santa Marta,instancia de,distrito de Colombia
Santa Marta,instancia de,ciudad de Colombia
Santa Marta,fundador,Rodrigo de Bastidas
Colombia,jefe de gobierno,Gustavo Petro
Colombia,continente,América del Sur
Colombia,instancia de,país
Colombia,instancia de,república
Colombia,instancia de,Estado laico
Mérida,país,Venezuela
Mérida,instancia de,ciudad
Mérida,instancia de,gran ciudad
Mérida,idioma oficial,español venezolano
Mérida,himno,Mérida State Anthem
presidente de Venezuela,país,Venezuela
presidente de Venezuela,instancia de,cargo público
presidente de Venezuela,residencia oficial,La Casona
presidente de Venezuela,subclase de,jefe de Estado
presidente de Venezuela,subclase de,presidente de la Republica
José Ruperto Monagas,Lugar de nacimiento,Aragua de Barcelona
José Ruperto Monagas,Ocupación,militar
José Ruperto Monagas,Ciudadanía,Venezuela
José Ruperto Monagas,Cargo,presidente de Venezuela
José Ruperto Monagas,Fecha de nacimiento,1832-06-04
José Ruperto Monagas,Fecha de defunción,1880-06-12
Lorenzo Campins y Ballester,Lugar de nacimiento,Palma de Mallorca
Lorenzo Campins y Ballester,Ocupación,médico
Lorenzo Campins y Ballester,Ciudadanía,Venezuela
Lorenzo Campins y Ballester,Educado en,Universidad de Valencia
Lorenzo Campins y Ballester,Empleador,Universidad Central de Venezuela
Lorenzo Campins y Ballester,Fecha de nacimiento,1726-01-01
Lorenzo Campins y Ballester,Fecha de defunción,1785-02-20
Vicente Gerbasi,Lugar de nacimiento,Carabobo
Vicente Gerbasi,Ocupación,escritor
Vicente Gerbasi,Ciudadanía,Venezuela
Vicente Gerbasi,Miembro de,Academia Venezolana de la Lengua
Vicente Gerbasi,Premio recibido,Premio Nacional de Literatura
Vicente Gerbasi,Fecha de nacimiento,1913-06-02
Vicente Gerbasi,Fecha de defunción,1992-12-28
Vicente Gerbasi,Ocupación,poeta
Vicente Gerbasi,Ocupación,diplomático
Pedro Gamarro,Lugar de nacimiento,Machiques
Pedro Gamarro,Ocupación,boxeador
Pedro Gamarro,Ciudadanía,Venezuela
Pedro Gamarro,Fecha de nacimiento,1955-01-08
Pedro Gamarro,Fecha de defunción,2019-05-07
Omar Catarí,Lugar de nacimiento,Barquisimeto
Omar Catarí,Ocupación,boxeador
Omar Catarí,Ciudadanía,Venezuela
Omar Catarí,Fecha de nacimiento,1964-04-25
Aragua de Barcelona,país,Venezuela
Aragua de Barcelona,instancia de,asentamiento
Aragua de Barcelona,situado en la entidad territorial administrativa,Municipio Aragua
Aragua de Barcelona,se encuentra en el huso horario,UTC−4
Palma de Mallorca,jefe de gobierno,Jaime Martínez Llabrés
Palma de Mallorca,país,España
Palma de Mallorca,continente,Europa
Palma de Mallorca,instancia de,ciudad
Palma de Mallorca,instancia de,municipio de España
médico,lista de interés para el proyecto Wikimedia,Wikipedia:Lista de artículos que toda Wikipedia debería tener/Expandida
médico,instancia de,profesión sanitaria
médico,instancia de,cargo
médico,instancia de,ocupación
Universidad de Valencia,país,España
Universidad de Valencia,instancia de,universidad pública
Universidad de Valencia,instancia de,editor de acceso abierto
Universidad de Valencia,fundador,Fernando II de Aragón
Universidad de Valencia,situado en la entidad territorial administrativa,Valencia
Universidad Central de Venezuela,país,Venezuela
Universidad Central de Venezuela,instancia de,universidad pública
Universidad Central de Venezuela,instancia de,editor de acceso abierto
Universidad Central de Venezuela,ubicación de la sede,Ciudad Universitaria de Caracas
Universidad Central de Venezuela,ubicación,Caracas
Carabobo,país,Venezuela
Carabobo,instancia de,estado de Venezuela
Carabobo,capital,Valencia
Carabobo,comparte fronteras con,Aragua
Carabobo,comparte fronteras con,Yaracuy
Academia Venezolana de la Lengua,país,Venezuela
Academia Venezolana de la Lengua,instancia de,academia
Academia Venezolana de la Lengua,fundador,Antonio Guzmán Blanco
Academia Venezolana de la Lengua,ubicación de la sede,Caracas
Premio Nacional de Literatura,país,Venezuela
Premio Nacional de Literatura,instancia de,premio literario
Premio Nacional de Literatura,instancia de,distinción
Premio Nacional de Literatura,instancia de,categoría de un premio
Premio Nacional de Literatura,forma parte de,Premios Nacionales de Cultura de Venezuela
Machiques,país,Venezuela
Machiques,instancia de,ciudad
Machiques,instancia de,gran ciudad
Machiques,situado en la entidad territorial administrativa,Municipio Machiques
Machiques,categoría principal del tema,Categoría:Machiques
Adán Chávez,Lugar de nacimiento,Sabaneta
Adán Chávez,Ocupación,político
Adán Chávez,Ciudadanía,Venezuela
Adán Chávez,Educado en,Universidad de Los Andes
Adán Chávez,Fecha de nacimiento,1953-04-11
Adán Chávez,Ocupación,docente
Adán Chávez,Ocupación,diputado
Fernando De Ornelas,Lugar de nacimiento,Caracas
Fernando De Ornelas,Ocupación,futbolista
Fernando De Ornelas,Ciudadanía,Venezuela
Fernando De Ornelas,Fecha de nacimiento,1976-07-29
Alba Roversi,Lugar de nacimiento,Caracas
Alba Roversi,Ocupación,actor
Alba Roversi,Ciudadanía,Venezuela
Alba Roversi,Educado en,Universidad Católica Andrés Bello
Alba Roversi,Fecha de nacimiento,1961-08-14
Vicente Nebrada,Lugar de nacimiento,Caracas
Vicente Nebrada,Ocupación,bailarín de ballet
Vicente Nebrada,Ciudadanía,Estados Unidos
Vicente Nebrada,Empleador,Teatro Teresa Carreño
Vicente Nebrada,Premio recibido,Orden de Andrés Bello
Vicente Nebrada,Fecha de nacimiento,1930-03-31
Vicente Nebrada,Fecha de defunción,2002-05-26
Vicente Nebrada,Ocupación,coreógrafo
Vicente Nebrada,Premio recibido,Orden del Libertador
Vicente Nebrada,Premio recibido,Premio Nacional de Danza de Venezuela
Vicente Nebrada,Ciudadanía,Venezuela
Vicente Nebrada,Empleador,Joffrey Ballet
Vicente Nebrada,Empleador,Harkness Ballet
Francisco Buttó,Lugar de nacimiento,Maturín
Francisco Buttó,Ocupación,beisbolista
Francisco Buttó,Ciudadanía,Venezuela
Francisco Buttó,Fecha de nacimiento,1980-05-11
Sabaneta,jefe de gobierno,Aníbal Chávez
Sabaneta,país,Venezuela
Sabaneta,instancia de,ciudad
Sabaneta,situado en la entidad territorial administrativa,Estado Barinas
Sabaneta,ciudad hermana,Santiago de Cuba
político,instancia de,profesión
político,instancia de,frecuentemente
político,subclase de,profesional
político,ámbito de la ocupación,política
político,categoría principal del tema,Categoría:Políticos
Universidad de Los Andes,país,Venezuela
Universidad de Los Andes,instancia de,universidad pública
Universidad de Los Andes,instancia de,editor de acceso abierto
Universidad de Los Andes,ubicación de la sede,Mérida
Universidad de Los Andes,filial,"Consejo de Desarrollo Científico, Humanístico, Tecnológico y de las Artes, Universidad de Los Andes Venezuela"
Universidad Católica Andrés Bello,estatus patrimonial,Monumento Histórico Nacional de Venezuela
Universidad Católica Andrés Bello,categoría para las personas que estudiaron en esta institución,Categoría:Alumnado de la Universidad Católica Andrés Bello
Universidad Católica Andrés Bello,categoría para empleados de la organización,Categoría:Profesores de la Universidad Católica Andrés Bello
Universidad Católica Andrés Bello,financiador,Open Society Foundations
Universidad Católica Andrés Bello,país,Venezuela
bailarín de ballet,instancia de,profesión
bailarín de ballet,género,ballet
bailarín de ballet,subclase de,bailarín
bailarín de ballet,ámbito de la ocupación,ballet
bailarín de ballet,categoría principal del tema,Categoría:Bailarines de ballet
Teatro Teresa Carreño,país,Venezuela
Teatro Teresa Carreño,instancia de,teatro de ópera
Teatro Teresa Carreño,situado en la entidad territorial administrativa,Municipio Libertador de Caracas
Teatro Teresa Carreño,nombrado en referencia a,Teresa Carreño
Teatro Teresa Carreño,estilo arquitectónico,brutalismo
Orden de Andrés Bello,país,Venezuela
Orden de Andrés Bello,instancia de,orden
Orden de Andrés Bello,fundador,Marcos P. Jimenez
Orden de Andrés Bello,nombrado en referencia a,Andrés Bello
Orden de Andrés Bello,categoría principal del tema,Categoría:Orden de Andrés Bello
Maturín,país,Venezuela
Maturín,instancia de,ciudad
Maturín,instancia de,gran ciudad
Maturín,situado en la entidad territorial administrativa,Monagas
Edwin Becerra,Lugar de nacimiento,Mérida
Edwin Becerra,Ocupación,ciclista
Edwin Becerra,Ciudadanía,Venezuela
Edwin Becerra,Fecha de nacimiento,1981-09-28
Paul Ramírez,Lugar de nacimiento,Caracas
Paul Ramírez,Ocupación,entrenador
Paul Ramírez,Ciudadanía,Venezuela
Paul Ramírez,Fecha de nacimiento,1986-07-30
Paul Ramírez,Fecha de defunción,2011-12-06
Paul Ramírez,Ocupación,futbolista
Pedro Gutiérrez,Lugar de nacimiento,Lara
Pedro Gutiérrez,Ocupación,ciclista
Pedro Gutiérrez,Ciudadanía,Venezuela
Pedro Gutiérrez,Fecha de nacimiento,1989-08-08
Taniusha Mollet,Lugar de nacimiento,Venezuela
Taniusha Mollet,Ocupación,actor
Taniusha Mollet,Ciudadanía,Venezuela
Taniusha Mollet,Fecha de nacimiento,1985-10-29
Francisco Cervelli,Lugar de nacimiento,Valencia
Francisco Cervelli,Ocupación,beisbolista
Francisco Cervelli,Ciudadanía,Italia
Francisco Cervelli,Fecha de nacimiento,1986-03-06
Francisco Cervelli,Ciudadanía,Venezuela
Mérida,forma parte de,Región Los Andes
Mérida,se encuentra en el huso horario,UTC−4
Mérida,categoría principal del tema,Categoría:Estado Mérida
Mérida,categoría para las personas que nacieron aquí,Categoría:Nacidos en el estado Mérida
ciclista,instancia de,profesión
ciclista,instancia de,deportista
ciclista,subclase de,ciclista
ciclista,ámbito de la ocupación,ciclismo de competición
entrenador,instancia de,profesión
entrenador,instancia de,ocupación
entrenador,ámbito de la ocupación,fútbol
entrenador,deporte,fútbol
Lara,país,Venezuela
Lara,instancia de,estado de Venezuela
Lara,capital,Barquisimeto
Lara,comparte fronteras con,Zulia
Lara,comparte fronteras con,Yaracuy
Italia,miembro de,OTAN
Italia,miembro de,Fondo Monetario Internacional
Italia,miembro de,UNESCO
Italia,miembro de,Organización Mundial de la Salud
Italia,miembro de,Organización Mundial del Comercio
Marena Bencomo,Lugar de nacimiento,Valencia
Marena Bencomo,Ocupación,modelo
Marena Bencomo,Ciudadanía,Venezuela
Marena Bencomo,Fecha de nacimiento,1974-04-15
Marena Bencomo,Ocupación,participante en concursos de belleza
Conny Méndez,Lugar de nacimiento,Caracas
Conny Méndez,Ocupación,escritor
Conny Méndez,Ciudadanía,Venezuela
Conny Méndez,Fecha de nacimiento,1898-04-11
Conny Méndez,Fecha de defunción,1979-11-26
Conny Méndez,Ocupación,compositor
Conny Méndez,Ocupación,cantante
Conny Méndez,Ocupación,pintor
Conny Méndez,Ocupación,actor de teatro
Conny Méndez,Ocupación,conferenciante
Bárbaro Rivas,Lugar de nacimiento,Petare
Bárbaro Rivas,Ocupación,pintor
Bárbaro Rivas,Ciudadanía,Venezuela
Bárbaro Rivas,Fecha de nacimiento,1893-12-04
Bárbaro Rivas,Fecha de defunción,1967-03-12
Morella Muñoz,Lugar de nacimiento,Caracas
Morella Muñoz,Ocupación,cantante de ópera
Morella Muñoz,Ciudadanía,Venezuela
Morella Muñoz,Educado en,Universidad Central de Venezuela
Morella Muñoz,Fecha de nacimiento,1935-07-29
Morella Muñoz,Fecha de defunción,1995-07-15
Reynaldo Hahn,Lugar de nacimiento,Caracas
Reynaldo Hahn,Ocupación,compositor
Reynaldo Hahn,Ciudadanía,Francia
Reynaldo Hahn,Educado en,Conservatorio de París
Reynaldo Hahn,Miembro de,Academia de Bellas Artes
Reynaldo Hahn,Premio recibido,Comandante de la Orden Nacional de la Legión de Honor
Reynaldo Hahn,Fecha de nacimiento,1874-08-09
Reynaldo Hahn,Fecha de defunción,1947-01-28
Reynaldo Hahn,Ocupación,director de orquesta
Reynaldo Hahn,Ocupación,pianista
Reynaldo Hahn,Ocupación,crítico musical
Reynaldo Hahn,Ocupación,coreógrafo
Reynaldo Hahn,Ciudadanía,Venezuela
modelo,instancia de,profesión
modelo,subclase de,profesional de la moda
modelo,ámbito de la ocupación,modelaje
modelo,categoría principal del tema,Categoría:Modelos
participante en concursos de belleza,instancia de,ocupación
participante en concursos de belleza,subclase de,animador
participante en concursos de belleza,subclase de,modelo
participante en concursos de belleza,subclase de,concursante
participante en concursos de belleza,ámbito de la ocupación,concurso de belleza
Petare,país,Venezuela
Petare,instancia de,asentamiento
Petare,situado en la entidad territorial administrativa,Municipio Sucre
Petare,se encuentra en el huso horario,UTC−4
Petare,categoría principal del tema,Categoría:Petare
pintor,instancia de,ocupación
pintor,instancia de,profesión artística
pintor,subclase de,artista visual
pintor,santo patrón,Lucas el Evangelista
pintor,ámbito de la ocupación,pintura
cantante de ópera,instancia de,ocupación
cantante de ópera,instancia de,profesión musical
cantante de ópera,subclase de,cantante
cantante de ópera,subclase de,cantante de música clásica
Francia,jefe de gobierno,Sébastien Lecornu
Francia,continente,Europa
Francia,instancia de,país
Francia,instancia de,república
Francia,instancia de,estado soberano
Conservatorio de París,país,Francia
Conservatorio de París,instancia de,conservatorio de música
Conservatorio de París,instancia de,Gran Escuela
Conservatorio de París,fundador,Bernard Sarrette
Academia de Bellas Artes,secretario general,Laurent Petitgirard
Academia de Bellas Artes,categoría de miembros,Categoría:Miembros de la Academia de Bellas Artes de Francia
Academia de Bellas Artes,país,Francia
Academia de Bellas Artes,precedido por,Real Academia de Pintura y Escultura
Daniela Larreal,Lugar de nacimiento,Maracaibo
Daniela Larreal,Ocupación,ciclista
Daniela Larreal,Ciudadanía,Venezuela
Daniela Larreal,Fecha de nacimiento,1973-10-02
Daniela Larreal,Fecha de defunción,2024-08-11
Cipriano Castro,Lugar de nacimiento,Táchira
Cipriano Castro,Ocupación,militar
Cipriano Castro,Ciudadanía,Venezuela
Cipriano Castro,Cargo,presidente de Venezuela
Cipriano Castro,Fecha de nacimiento,1858-10-12
Cipriano Castro,Fecha de defunción,1924-12-04
Cipriano Castro,Ocupación,político
Cipriano Castro,Cargo,diputado de Venezuela
Rafael Urdaneta,Lugar de nacimiento,Maracaibo
Rafael Urdaneta,Ocupación,militar
Rafael Urdaneta,Ciudadanía,Venezuela
Rafael Urdaneta,Educado en,Colegio Mayor de San Bartolomé
Rafael Urdaneta,Cargo,diputado de Venezuela
Rafael Urdaneta,Fecha de nacimiento,1788-10-24
Rafael Urdaneta,Fecha de defunción,1845-08-23
Rafael Urdaneta,Ocupación,político
Rafael Urdaneta,Ocupación,diplomático
Maracaibo,país,Venezuela
Maracaibo,instancia de,ciudad
Maracaibo,instancia de,gran ciudad
Maracaibo,fundador,Ambrosio Alfinger
Maracaibo,situado en la entidad territorial administrativa,Zulia
Táchira,país,Venezuela
Táchira,instancia de,estado de Venezuela
Táchira,capital,San Cristóbal
Táchira,comparte fronteras con,Apure
Táchira,comparte fronteras con,Zulia
Colegio Mayor de San Bartolomé,país,España
Colegio Mayor de San Bartolomé,instancia de,colegio mayor
Colegio Mayor de San Bartolomé,fundador,Diego de Anaya Maldonado
Colegio Mayor de San Bartolomé,situado en la entidad territorial administrativa,Salamanca
Colegio Mayor de San Bartolomé,categoría principal del tema,Categoría:Colegio Mayor de San Bartolomé
