entidad,relacion,objeto
Óscar Andrés Rodríguez Maradiaga,Cargo,obispo titular
Óscar Andrés Rodríguez Maradiaga,Cargo,Arzobispo de Tegucigalpa
Roberto Micheletti,Lugar de nacimiento,El Progreso
Roberto Micheletti,Ocupación,político
Roberto Micheletti,Ciudadanía,Honduras
Roberto Micheletti,Cargo,Presidente del Congreso Nacional de Honduras
Roberto Micheletti,Fecha de nacimiento,1943-08-13
Roberto Micheletti,Ocupación,emprendedor
Roberto Micheletti,Cargo,presidente de Honduras
Wilson Palacios,Lugar de nacimiento,La Ceiba
Wilson Palacios,Ocupación,futbolista
Wilson Palacios,Ciudadanía,Honduras
Wilson Palacios,Fecha de nacimiento,1984-07-29
Edder Delgado,Lugar de nacimiento,San Manuel
Edder Delgado,Ocupación,entrenador
Edder Delgado,Ciudadanía,Honduras
Edder Delgado,Fecha de nacimiento,1986-11-20
Edder Delgado,Ocupación,futbolista
Maynor Figueroa,Lugar de nacimiento,Jutiapa
Maynor Figueroa,Ocupación,futbolista
Maynor Figueroa,Ciudadanía,Honduras
Maynor Figueroa,Fecha de nacimiento,1983-05-02
Edgard Álvarez,Lugar de nacimiento,Puerto Cortés
Edgard Álvarez,Ocupación,futbolista
Edgard Álvarez,Ciudadanía,Honduras
Edgard Álvarez,Fecha de nacimiento,1980-01-18
Diego Vigil,Lugar de nacimiento,Tegucigalpa
Diego Vigil,Ocupación,abogado
Diego Vigil,Ciudadanía,Honduras
Diego Vigil,Educado en,Universidad Nacional Autónoma de Nicaragua-León
Diego Vigil,Cargo,presidente de Honduras
Diego Vigil,Fecha de defunción,1845-01-10
Diego Vigil,Ocupación,político
Diego Vigil,Ciudadanía,El Salvador
Diego Vigil,Cargo,presidente de la República Federal de Centro América
Diego Vigil,Cargo,jefe supremo del Estado de El Salvador
Francisco Morazán,Lugar de nacimiento,Tegucigalpa
Francisco Morazán,Ocupación,escritor
Francisco Morazán,Ciudadanía,España
Francisco Morazán,Cargo,presidente de El Salvador
Francisco Morazán,Fecha de nacimiento,1792-10-03
Francisco Morazán,Fecha de defunción,1842-09-15
Francisco Morazán,Ocupación,político
Francisco Morazán,Ocupación,soldado
Francisco Morazán,Ciudadanía,Honduras
Francisco Morazán,Ciudadanía,El Salvador
Francisco Morazán,Cargo,presidente de Honduras
Francisco Morazán,Cargo,presidente de la República Federal de Centro América
Francisco Morazán,Cargo,jefe supremo del Estado de El Salvador
Julio Lozano Díaz,Lugar de nacimiento,Hong Kong británico
Julio Lozano Díaz,Ocupación,político
Julio Lozano Díaz,Ciudadanía,Honduras
Julio Lozano Díaz,Cargo,presidente de Honduras
Julio Lozano Díaz,Fecha de nacimiento,1885-03-27
Julio Lozano Díaz,Fecha de defunción,1957-08-20
Saúl Martínez,Lugar de nacimiento,Departamento de Colón
Saúl Martínez,Ocupación,futbolista
Saúl Martínez,Ciudadanía,Honduras
Saúl Martínez,Fecha de nacimiento,1976-01-29
César Ham,Ocupación,político
César Ham,Ciudadanía,Colombia
César Ham,Cargo,diputado del Congreso Nacional de Honduras
César Ham,Fecha de nacimiento,1973-07-23
César Ham,Ciudadanía,Honduras
José de la Cruz Turcios y Barahona,Lugar de nacimiento,Departamento de Choluteca
José de la Cruz Turcios y Barahona,Ocupación,sacerdote católico
José de la Cruz Turcios y Barahona,Ciudadanía,Honduras
José de la Cruz Turcios y Barahona,Cargo,obispo auxiliar
José de la Cruz Turcios y Barahona,Fecha de nacimiento,1884-09-01
José de la Cruz Turcios y Barahona,Fecha de defunción,1968-07-08
José de la Cruz Turcios y Barahona,Ocupación,obispo católico
José de la Cruz Turcios y Barahona,Cargo,obispo titular
José de la Cruz Turcios y Barahona,Cargo,arzobispo titular
José de la Cruz Turcios y Barahona,Cargo,Arzobispo de Tegucigalpa
Roger Rojas,Lugar de nacimiento,Tegucigalpa
Roger Rojas,Ocupación,futbolista
Roger Rojas,Ciudadanía,Honduras
Roger Rojas,Fecha de nacimiento,1990-06-09
Rafael López Gutiérrez,Lugar de nacimiento,Tegucigalpa
Rafael López Gutiérrez,Ocupación,político
Rafael López Gutiérrez,Ciudadanía,Honduras
Rafael López Gutiérrez,Educado en,Academia Militar de Honduras General Francisco Morazán
Rafael López Gutiérrez,Cargo,presidente de Honduras
Rafael López Gutiérrez,Fecha de nacimiento,1855-02-28
Rafael López Gutiérrez,Fecha de defunción,1924-03-10
Manuel Zelaya,Lugar de nacimiento,Catacamas
Manuel Zelaya,Ocupación,político
Manuel Zelaya,Ciudadanía,Honduras
Manuel Zelaya,Educado en,Instituto Salesiano San Miguel
Manuel Zelaya,Cargo,presidente de Honduras
Manuel Zelaya,Premio recibido,Orden de Francisco Morazán
Manuel Zelaya,Fecha de nacimiento,1952-09-20
Manuel Zelaya,Cargo,diputado del Congreso Nacional de Honduras
David Suazo,Lugar de nacimiento,San Pedro Sula
David Suazo,Ocupación,futbolista
David Suazo,Ciudadanía,Honduras
David Suazo,Fecha de nacimiento,1979-11-05
Valeriu Marcu,Lugar de nacimiento,Bucarest
Valeriu Marcu,Ocupación,escritor
Valeriu Marcu,Ciudadanía,Rumania
Valeriu Marcu,Miembro de,Free Press and Literature League
Valeriu Marcu,Fecha de nacimiento,1899-03-08
Valeriu Marcu,Fecha de defunción,1942-07-04
Valeriu Marcu,Ocupación,poeta
Valeriu Marcu,Ocupación,historiador
Valeriu Marcu,Ocupación,biógrafo
Valeriu Marcu,Ocupación,escritor de no ficción
Valeriu Marcu,Ciudadanía,Honduras
Valeriu Marcu,Ciudadanía,Reino de Prusia
Valeriu Marcu,Miembro de,Internacional Juvenil Comunista
Valeriu Marcu,Miembro de,PEN Centre Germany
Juan Ángel Arias,Lugar de nacimiento,Comayagua
Juan Ángel Arias,Ocupación,político
Juan Ángel Arias,Ciudadanía,Honduras
Juan Ángel Arias,Cargo,presidente de Honduras
Juan Ángel Arias,Fecha de nacimiento,1800-01-01
Juan Ángel Arias,Fecha de defunción,1842-01-01
"Milton ""Chocolate"" Flores",Lugar de nacimiento,La Lima
"Milton ""Chocolate"" Flores",Ocupación,futbolista
"Milton ""Chocolate"" Flores",Ciudadanía,Honduras
"Milton ""Chocolate"" Flores",Fecha de nacimiento,1974-12-05
"Milton ""Chocolate"" Flores",Fecha de defunción,2003-01-19
Óscar Andrés Rodríguez Maradiaga,Educado en,Pontificia Universidad Lateranense
Óscar Andrés Rodríguez Maradiaga,Premio recibido,Premio Viktor Frankl
Óscar Andrés Rodríguez Maradiaga,Premio recibido,Gran Cruz del Mérito con Estrella y Cinto del Mérito de La República Federal de Alemania
Óscar Andrés Rodríguez Maradiaga,Educado en,Universidad Pontificia Salesiana
Francisco Morazán,Ciudadanía,República Federal de Centroamérica
José Justo Milla,Lugar de nacimiento,Honduras
José Justo Milla,Ocupación,político
José Justo Milla,Ciudadanía,Honduras
José Justo Milla,Cargo,presidente de Honduras
José Justo Milla,Fecha de nacimiento,1794-01-01
José Justo Milla,Fecha de defunción,1838-01-01
obispo católico,instancia de,función episcopal
obispo católico,instancia de,vocación católica
obispo católico,religión,Iglesia católica
obispo católico,subclase de,obispo
obispo católico,subclase de,sacerdote
Universidad de Innsbruck,país,Austria
Universidad de Innsbruck,instancia de,universidad pública
Universidad de Innsbruck,situado en la entidad territorial administrativa,Innsbruck
Universidad de Innsbruck,ubicación de la sede,Innsbruck
cardenal,instancia de,título
cardenal,instancia de,cargo
cardenal,instancia de,vocación católica
cardenal,título nobiliario,titulus
cardenal,religión,catolicismo
San Manuel,país,Honduras
San Manuel,instancia de,municipio de Honduras
San Manuel,situado en la entidad territorial administrativa,Departamento de Cortés
San Manuel,se encuentra en el huso horario,UTC−6
Jutiapa,país,Honduras
Jutiapa,instancia de,municipio de Honduras
Jutiapa,situado en la entidad territorial administrativa,Departamento de Atlántida
Jutiapa,se encuentra en el huso horario,UTC−6
Jutiapa,diferente de,Jutiapa
Universidad Nacional Autónoma de Nicaragua-León,país,Nicaragua
Universidad Nacional Autónoma de Nicaragua-León,instancia de,universidad
Universidad Nacional Autónoma de Nicaragua-León,situado en la entidad territorial administrativa,León
Universidad Nacional Autónoma de Nicaragua-León,miembro de,Consejo Superior Universitario Centroamericano
Universidad Nacional Autónoma de Nicaragua-León,miembro de,Sistema Editorial Universitario Centroamericano
presidente de El Salvador,país,El Salvador
presidente de El Salvador,instancia de,cargo público
presidente de El Salvador,instancia de,cargo elegido
presidente de El Salvador,residencia oficial,Casa Presidencial de El Salvador
presidente de El Salvador,subclase de,presidente de la Republica
Hong Kong británico,país,Reino Unido
Hong Kong británico,continente,Asia
Hong Kong británico,instancia de,colonia de la Corona británica
Hong Kong británico,instancia de,Territorio británico dependiente
Hong Kong británico,instancia de,entidad administrativa desaparecida
Departamento de Colón,país,Honduras
Departamento de Colón,instancia de,departamento de Honduras
Departamento de Colón,capital,Trujillo
Departamento de Colón,comparte fronteras con,Departamento de Atlántida
Departamento de Colón,comparte fronteras con,Departamento de Olancho
Departamento de Choluteca,país,Honduras
Departamento de Choluteca,instancia de,departamento de Honduras
Departamento de Choluteca,capital,Choluteca
Departamento de Choluteca,comparte fronteras con,Departamento de Chinandega
Departamento de Choluteca,comparte fronteras con,Departamento de Nueva Segovia
sacerdote católico,instancia de,vocación católica
sacerdote católico,religión,catolicismo
sacerdote católico,religión,Iglesia católica
sacerdote católico,subclase de,sacerdote
sacerdote católico,subclase de,presbítero
obispo auxiliar,categoría principal del tema,Categoría:Obispos auxiliares
obispo auxiliar,diferente de,obispo coadjutor
obispo auxiliar,diferente de,obispo asistente
obispo auxiliar,instancia de,función episcopal
obispo auxiliar,instancia de,vocación católica
Instituto Salesiano San Miguel,país,Honduras
Instituto Salesiano San Miguel,instancia de,institución académica
Bucarest,país,Rumania
Bucarest,continente,Europa
Bucarest,instancia de,municipio de Rumania
Bucarest,instancia de,ciudad universitaria
Rumania,forma parte de,Unión Europea
Rumania,forma parte de,Espacio Económico Europeo
Rumania,forma parte de,Europa Oriental
Rumania,se encuentra en el huso horario,UTC+02:00
Rumania,miembro de,Unión Europea
Hendry Thomas,Lugar de nacimiento,La Ceiba
Hendry Thomas,Ocupación,futbolista
Hendry Thomas,Ciudadanía,Honduras
Hendry Thomas,Fecha de nacimiento,1985-02-23
Carlos Pavón Plumer,Lugar de nacimiento,El Progreso
Carlos Pavón Plumer,Ocupación,futbolista
Carlos Pavón Plumer,Ciudadanía,Honduras
Carlos Pavón Plumer,Fecha de nacimiento,1973-10-09
Emilio Izaguirre,Lugar de nacimiento,Tegucigalpa
Emilio Izaguirre,Ocupación,futbolista
Emilio Izaguirre,Ciudadanía,Honduras
Emilio Izaguirre,Fecha de nacimiento,1986-05-10
Amado Guevara,Lugar de nacimiento,Tegucigalpa
Amado Guevara,Ocupación,entrenador
Amado Guevara,Ciudadanía,Honduras
Amado Guevara,Premio recibido,Jugador Más Valioso de la Major League Soccer
Amado Guevara,Fecha de nacimiento,1976-05-02
Amado Guevara,Ocupación,futbolista
Amado Guevara,Premio recibido,MLS Scoring Champion Award
Ramón Núñez,Lugar de nacimiento,Tegucigalpa
Ramón Núñez,Ocupación,futbolista
Ramón Núñez,Ciudadanía,Honduras
Ramón Núñez,Educado en,Escuela Preparatoria W. T. White
Ramón Núñez,Fecha de nacimiento,1985-11-14
Florencio Xatruch,Ocupación,político
Florencio Xatruch,Ciudadanía,Honduras
Florencio Xatruch,Educado en,Universidad Nacional Autónoma de Nicaragua-León
Florencio Xatruch,Cargo,presidente de Honduras
Florencio Xatruch,Fecha de nacimiento,1811-10-21
Florencio Xatruch,Fecha de defunción,1893-02-15
Florencio Xatruch,Ciudadanía,Nicaragua
Oswaldo López Arellano,Lugar de nacimiento,Danlí
Oswaldo López Arellano,Ocupación,empresario
Oswaldo López Arellano,Ciudadanía,Honduras
Oswaldo López Arellano,Educado en,Academia Militar de Honduras General Francisco Morazán
Oswaldo López Arellano,Cargo,presidente de Honduras
Oswaldo López Arellano,Premio recibido,Gran Cruz de la Orden de Isabel la Católica
Oswaldo López Arellano,Fecha de nacimiento,1921-06-30
Oswaldo López Arellano,Fecha de defunción,2010-05-16
Oswaldo López Arellano,Ocupación,político
Wilmer Crisanto,Lugar de nacimiento,La Ceiba
Wilmer Crisanto,Ocupación,futbolista
Wilmer Crisanto,Ciudadanía,Honduras
Wilmer Crisanto,Fecha de nacimiento,1989-06-24
Francisco Bertrand Barahona,Lugar de nacimiento,Juticalpa
Francisco Bertrand Barahona,Ocupación,político
Francisco Bertrand Barahona,Ciudadanía,Honduras
Francisco Bertrand Barahona,Educado en,Universidad de El Salvador
Francisco Bertrand Barahona,Cargo,presidente de Honduras
Francisco Bertrand Barahona,Fecha de nacimiento,1866-10-09
Francisco Bertrand Barahona,Fecha de defunción,1926-07-15
Policarpo Bonilla,Lugar de nacimiento,Tegucigalpa
Policarpo Bonilla,Ocupación,abogado
Policarpo Bonilla,Ciudadanía,Honduras
Policarpo Bonilla,Educado en,Universidad Nacional Autónoma de Honduras
Policarpo Bonilla,Cargo,presidente de Honduras
Policarpo Bonilla,Fecha de nacimiento,1858-03-17
Policarpo Bonilla,Fecha de defunción,1926-09-11
Policarpo Bonilla,Ocupación,político
Policarpo Bonilla,Cargo,diputado del Congreso Nacional de Honduras
Terencio Sierra,Lugar de nacimiento,San Francisco de Coray
Terencio Sierra,Ocupación,político
Terencio Sierra,Ciudadanía,Honduras
Terencio Sierra,Educado en,Universidad Nacional Autónoma de Honduras
Terencio Sierra,Cargo,presidente de Honduras
Terencio Sierra,Fecha de nacimiento,1839-11-16
Terencio Sierra,Fecha de defunción,1907-09-25
Terencio Sierra,Educado en,Colegio Tridentino de Comayagua
Francisco Bográn Barahona,Lugar de nacimiento,Departamento de Santa Bárbara
Francisco Bográn Barahona,Ocupación,político
Francisco Bográn Barahona,Ciudadanía,Honduras
Francisco Bográn Barahona,Educado en,Universidad de San Carlos de Guatemala
Francisco Bográn Barahona,Cargo,presidente de Honduras
Francisco Bográn Barahona,Fecha de nacimiento,1852-01-01
Francisco Bográn Barahona,Fecha de defunción,1926-12-07
Luis Bográn,Lugar de nacimiento,Departamento de Santa Bárbara
Luis Bográn,Ocupación,abogado
Luis Bográn,Ciudadanía,Honduras
Luis Bográn,Educado en,Universidad de San Carlos de Guatemala
Luis Bográn,Cargo,presidente de Honduras
Luis Bográn,Fecha de nacimiento,1849-06-03
Luis Bográn,Fecha de defunción,1895-07-09
Luis Bográn,Ocupación,político
Miguel Oquelí Bustillo,Lugar de nacimiento,Tegucigalpa
Miguel Oquelí Bustillo,Ocupación,político
Miguel Oquelí Bustillo,Ciudadanía,Honduras
Miguel Oquelí Bustillo,Educado en,Universidad Nacional Autónoma de Honduras
Miguel Oquelí Bustillo,Cargo,presidente de Honduras
Miguel Oquelí Bustillo,Fecha de nacimiento,1856-02-25
Miguel Oquelí Bustillo,Fecha de defunción,1938-04-18
Ponciano Leiva,Lugar de nacimiento,Ceguaca
Ponciano Leiva,Ocupación,político
Ponciano Leiva,Ciudadanía,Honduras
Ponciano Leiva,Cargo,presidente de Honduras
Ponciano Leiva,Fecha de nacimiento,1821-11-01
Ponciano Leiva,Fecha de defunción,1896-01-01
Vicente Mejía Colindres,Lugar de nacimiento,Departamento de Intibucá
Vicente Mejía Colindres,Ocupación,político
Vicente Mejía Colindres,Ciudadanía,Honduras
Vicente Mejía Colindres,Educado en,Universidad de San Carlos de Guatemala
Vicente Mejía Colindres,Cargo,presidente de Honduras
Vicente Mejía Colindres,Fecha de nacimiento,1878-04-06
Vicente Mejía Colindres,Fecha de defunción,1966-08-24
Vicente Mejía Colindres,Educado en,Universidad Nacional Autónoma de Honduras
Carlos Céleo Arias López,Lugar de nacimiento,Goascorán
Carlos Céleo Arias López,Ocupación,abogado
Carlos Céleo Arias López,Ciudadanía,Honduras
Carlos Céleo Arias López,Educado en,Colegio Tridentino de Comayagua
Carlos Céleo Arias López,Cargo,presidente de Honduras
Carlos Céleo Arias López,Fecha de nacimiento,1835-02-02
Carlos Céleo Arias López,Fecha de defunción,1890-05-28
Carlos Céleo Arias López,Ocupación,político
Noel Jalladares,Lugar de nacimiento,Comayagua
Noel Jalladares,Ocupación,futbolista
Noel Jalladares,Ciudadanía,Honduras
Noel Jalladares,Fecha de nacimiento,1977-05-03
Ricardo Maduro,Lugar de nacimiento,Panamá
Ricardo Maduro,Ocupación,empresario
Ricardo Maduro,Ciudadanía,Honduras
Ricardo Maduro,Educado en,Universidad Stanford
Ricardo Maduro,Cargo,presidente de Honduras
Ricardo Maduro,Fecha de nacimiento,1946-04-20
Ricardo Maduro,Ocupación,político
Ricardo Maduro,Ocupación,economista
Ricardo Maduro,Educado en,American School of Tegucigalpa
Ricardo Maduro,Educado en,Lawrenceville School
Enrique Ortez,Lugar de nacimiento,Honduras
Enrique Ortez,Ocupación,político
Enrique Ortez,Ciudadanía,Honduras
Enrique Ortez,Cargo,Ministro de Relaciones Exteriores
Enrique Ortez,Fecha de nacimiento,1931-10-29
Enrique Ortez,Fecha de defunción,2022-03-30
Jugador Más Valioso de la Major League Soccer,país,Estados Unidos
Jugador Más Valioso de la Major League Soccer,instancia de,Jugador Más Valioso
Jugador Más Valioso de la Major League Soccer,nombrado en referencia a,Landon Donovan
Jugador Más Valioso de la Major League Soccer,deporte,fútbol
Jugador Más Valioso de la Major League Soccer,organizador,Major League Soccer
Escuela Preparatoria W. T. White,país,Estados Unidos
Escuela Preparatoria W. T. White,instancia de,escuela secundaria superior
Escuela Preparatoria W. T. White,situado en la entidad territorial administrativa,Texas
Escuela Preparatoria W. T. White,distrito escolar,Distrito Escolar Independiente de Dallas
Danlí,país,Honduras
Danlí,instancia de,municipio de Honduras
Danlí,situado en la entidad territorial administrativa,Departamento de El Paraíso
Danlí,se encuentra en el huso horario,UTC−6
Universidad de El Salvador,país,El Salvador
Universidad de El Salvador,instancia de,universidad pública
Universidad de El Salvador,situado en la entidad territorial administrativa,San Salvador
Universidad de El Salvador,miembro de,Consejo Superior Universitario Centroamericano
San Francisco de Coray,país,Honduras
San Francisco de Coray,instancia de,municipio de Honduras
San Francisco de Coray,situado en la entidad territorial administrativa,Departamento de Valle
San Francisco de Coray,se encuentra en el huso horario,UTC−6
San Francisco de Coray,diferente de,San Francisco de Coray
Departamento de Santa Bárbara,país,Honduras
Departamento de Santa Bárbara,instancia de,departamento de Honduras
Departamento de Santa Bárbara,capital,Santa Bárbara
Departamento de Santa Bárbara,comparte fronteras con,Departamento de Intibucá
Departamento de Santa Bárbara,comparte fronteras con,Departamento de Izabal
Ceguaca,país,Honduras
Ceguaca,instancia de,municipio de Honduras
Ceguaca,situado en la entidad territorial administrativa,Departamento de Santa Bárbara
Ceguaca,se encuentra en el huso horario,UTC−6
Ceguaca,diferente de,Ceguaca
Departamento de Intibucá,país,Honduras
Departamento de Intibucá,instancia de,departamento de Honduras
Departamento de Intibucá,capital,La Esperanza
Departamento de Intibucá,comparte fronteras con,Departamento de Santa Bárbara
Departamento de Intibucá,comparte fronteras con,Departamento de Lempira
Colegio Tridentino de Comayagua,país,Honduras
Colegio Tridentino de Comayagua,instancia de,monumento histórico
Colegio Tridentino de Comayagua,instancia de,institución académica
Colegio Tridentino de Comayagua,situado en la entidad territorial administrativa,Comayagua
Colegio Tridentino de Comayagua,categoría para las personas que estudiaron en esta institución,Categoría:Alumnado del Colegio Tridentino de Comayagua
Panamá,forma parte de,América Latina
Panamá,forma parte de,América Central
Panamá,forma parte de,América Central continental
Panamá,forma parte de,Anexo:Paraísos fiscales según la Unión Europea
Panamá,se encuentra en el huso horario,UTC-05:00
Ministro de Relaciones Exteriores,país,Honduras
Ministro de Relaciones Exteriores,instancia de,cargo público
Ministro de Relaciones Exteriores,subclase de,ministro de Relaciones Exteriores
Ministro de Relaciones Exteriores,aplica a la jurisdicción,Honduras
Horacio Parham,Lugar de nacimiento,Tegucigalpa
Horacio Parham,Ocupación,futbolista
Horacio Parham,Ciudadanía,Honduras
Horacio Parham,Fecha de nacimiento,1987-05-10
Héctor Enrique Santos Hernández,Lugar de nacimiento,Ocotepeque
Héctor Enrique Santos Hernández,Ocupación,sacerdote católico
Héctor Enrique Santos Hernández,Ciudadanía,Honduras
Héctor Enrique Santos Hernández,Cargo,obispo diocesano
Héctor Enrique Santos Hernández,Premio recibido,Orden de Francisco Morazán
Héctor Enrique Santos Hernández,Fecha de nacimiento,1917-09-17
Héctor Enrique Santos Hernández,Fecha de defunción,2005-05-10
Héctor Enrique Santos Hernández,Ocupación,obispo católico
Héctor Enrique Santos Hernández,Cargo,Arzobispo de Tegucigalpa
Israel Fonseca,Lugar de nacimiento,Tegucigalpa
Israel Fonseca,Ocupación,futbolista
Israel Fonseca,Ciudadanía,Honduras
Israel Fonseca,Fecha de nacimiento,1990-05-27
Jesús Aguilar Paz,Lugar de nacimiento,Gualala
Jesús Aguilar Paz,Ocupación,farmacéutico
Jesús Aguilar Paz,Ciudadanía,Honduras
Jesús Aguilar Paz,Educado en,Universidad Nacional Autónoma de Honduras
Jesús Aguilar Paz,Fecha de nacimiento,1895-10-15
Jesús Aguilar Paz,Fecha de defunción,1974-06-26
Jesús Aguilar Paz,Ocupación,químico
Johnny Harol Leverón,Lugar de nacimiento,Yoro
Johnny Harol Leverón,Ocupación,futbolista
Johnny Harol Leverón,Ciudadanía,Honduras
Johnny Harol Leverón,Fecha de nacimiento,1976-05-02
Hugo Caballero,Lugar de nacimiento,Tela
Hugo Caballero,Ocupación,entrenador
Hugo Caballero,Ciudadanía,Honduras
Hugo Caballero,Fecha de nacimiento,1974-11-14
Hugo Caballero,Ocupación,futbolista
Jonathan Mejía Ruiz,Lugar de nacimiento,Málaga
Jonathan Mejía Ruiz,Ocupación,futbolista
Jonathan Mejía Ruiz,Ciudadanía,España
Jonathan Mejía Ruiz,Fecha de nacimiento,1989-01-07
Jonathan Mejía Ruiz,Ciudadanía,Honduras
Jorge Urquía,Lugar de nacimiento,Comayagüela
Jorge Urquía,Ocupación,futbolista
Jorge Urquía,Ciudadanía,Honduras
Jorge Urquía,Fecha de nacimiento,1946-09-19
José Antonio Velásquez,Lugar de nacimiento,Caridad
José Antonio Velásquez,Ocupación,pintor
José Antonio Velásquez,Ciudadanía,Honduras
José Antonio Velásquez,Premio recibido,Orden José Cecilio del Valle
José Antonio Velásquez,Fecha de nacimiento,1906-02-08
José Antonio Velásquez,Fecha de defunción,1983-02-14
José Antonio Velásquez,Premio recibido,Premio Nacional de Arte Pablo Zelaya Sierra
José Francisco Bustillo Murcia,Ocupación,abogado
José Francisco Bustillo Murcia,Ciudadanía,Honduras
José Francisco Bustillo Murcia,Educado en,Universidad Nacional Autónoma de Honduras
José Francisco Bustillo Murcia,Fecha de nacimiento,1945-06-03
José Francisco Bustillo Murcia,Ocupación,político
José Francisco Gómez y Argüelles,Lugar de nacimiento,Departamento de Olancho
José Francisco Gómez y Argüelles,Ocupación,político
José Francisco Gómez y Argüelles,Ciudadanía,Honduras
José Francisco Gómez y Argüelles,Cargo,presidente de Honduras
José Francisco Gómez y Argüelles,Fecha de nacimiento,1810-01-01
José Francisco Gómez y Argüelles,Fecha de defunción,1854-07-25
José Nicolás Irías Midence,Lugar de nacimiento,Honduras
José Nicolás Irías Midence,Ocupación,sacerdote
José Nicolás Irías Midence,Ciudadanía,Honduras
José Nicolás Irías Midence,Educado en,Universidad de San Carlos de Guatemala
José Nicolás Irías Midence,Fecha de nacimiento,1774-01-01
José Nicolás Irías Midence,Fecha de defunción,1842-01-01
Juan Orlando Hernández,Lugar de nacimiento,Gracias
Juan Orlando Hernández,Ocupación,narcotraficante
Juan Orlando Hernández,Ciudadanía,Honduras
Juan Orlando Hernández,Educado en,Universidad de Albany
Juan Orlando Hernández,Cargo,Presidente del Congreso Nacional de Honduras
Juan Orlando Hernández,Premio recibido,Orden del Jade Brillante
Juan Orlando Hernández,Fecha de nacimiento,1968-10-28
Juan Orlando Hernández,Educado en,Universidad Nacional Autónoma de Honduras
Juan Orlando Hernández,Educado en,Facultad de Ciencias Jurídicas
Juan Orlando Hernández,Educado en,Liceo Militar del Norte
Juan Orlando Hernández,Cargo,presidente de Honduras
Juan Ángel Arias Boquín,Lugar de nacimiento,Comayagua
Juan Ángel Arias Boquín,Ocupación,político
Juan Ángel Arias Boquín,Ciudadanía,Honduras
Juan Ángel Arias Boquín,Educado en,Universidad de San Carlos de Guatemala
Juan Ángel Arias Boquín,Cargo,presidente de Honduras
Juan Ángel Arias Boquín,Fecha de nacimiento,1859-08-07
Juan Ángel Arias Boquín,Fecha de defunción,1927-04-29
Juan Ángel Arias Boquín,Educado en,Universidad de El Salvador
Héctor Francisco Medina Polanco,Lugar de nacimiento,Honduras
Héctor Francisco Medina Polanco,Ocupación,periodista
Héctor Francisco Medina Polanco,Ciudadanía,Honduras
Héctor Francisco Medina Polanco,Fecha de nacimiento,1974-03-05
Héctor Francisco Medina Polanco,Fecha de defunción,2011-03-11
Héctor Medina,Lugar de nacimiento,Trujillo
Héctor Medina,Ocupación,entrenador
Héctor Medina,Ciudadanía,Honduras
Héctor Medina,Fecha de nacimiento,1975-01-27
Héctor Medina,Ocupación,futbolista
Ian Osorio,Lugar de nacimiento,Omoa
Ian Osorio,Ocupación,futbolista
Ian Osorio,Ciudadanía,Honduras
Ian Osorio,Fecha de nacimiento,1985-08-09
Luis Alberto Salgado López,Ocupación,voleibolista
Luis Alberto Salgado López,Ciudadanía,Honduras
Luis Alberto Salgado López,Fecha de nacimiento,1981-01-01
Luis Landa Escober,Lugar de nacimiento,Cedros
Luis Landa Escober,Ocupación,escritor
Luis Landa Escober,Ciudadanía,Honduras
Luis Landa Escober,Educado en,Universidad de Chile
Luis Landa Escober,Fecha de nacimiento,1875-12-28
Luis Landa Escober,Fecha de defunción,1977-01-01
Luis Landa Escober,Ocupación,abogado
Luis Landa Escober,Ocupación,político
Luis Lobo,Lugar de nacimiento,La Lima
Luis Lobo,Ocupación,futbolista
Luis Lobo,Ciudadanía,Honduras
Luis Lobo,Fecha de nacimiento,1987-12-26
obispo diocesano,instancia de,cargo eclesiástico
obispo diocesano,instancia de,función episcopal
obispo diocesano,subclase de,obispo
obispo diocesano,subclase de,pastor
obispo diocesano,subclase de,ordinario
Gualala,país,Honduras
Gualala,instancia de,municipio de Honduras
Gualala,situado en la entidad territorial administrativa,Departamento de Santa Bárbara
Gualala,santo patrón,Santo Cristo de Esquipulas
Gualala,se encuentra en el huso horario,UTC−6
farmacéutico,instancia de,profesión sanitaria
farmacéutico,instancia de,grupo de ocupaciones de la CIUO
farmacéutico,forma parte de,farmacia
farmacéutico,ámbito de la ocupación,farmacia
Yoro,país,Honduras
Yoro,instancia de,gran ciudad
Yoro,instancia de,municipio de Honduras
Yoro,situado en la entidad territorial administrativa,Departamento de Yoro
Yoro,se encuentra en el huso horario,UTC−6
Málaga,jefe de gobierno,Francisco de la Torre Prados
Málaga,país,España
Málaga,continente,Europa
Málaga,instancia de,municipio de España
Málaga,capital,ciudad de Málaga
Orden José Cecilio del Valle,país,Honduras
Orden José Cecilio del Valle,instancia de,orden
Orden José Cecilio del Valle,nombrado en referencia a,José Cecilio del Valle
Orden José Cecilio del Valle,categoría para los galardonados con este premio,Categoría:Orden de José Cecilio del Valle
Orden José Cecilio del Valle,rango inmediatamente superior,Orden de Francisco Morazán
Departamento de Olancho,país,Honduras
Departamento de Olancho,instancia de,departamento de Honduras
Departamento de Olancho,capital,Juticalpa
Departamento de Olancho,comparte fronteras con,Región Autónoma de la Costa Caribe Norte
Departamento de Olancho,comparte fronteras con,Departamento de Jinotega
sacerdote,instancia de,ocupación religiosa
sacerdote,subclase de,clérigo
sacerdote,ámbito de la ocupación,sacerdocio
sacerdote,se dice que es lo mismo que,ministro religioso
sacerdote,prefijo honorífico,reverendo
Gracias,país,Honduras
