entidad,relacion,objeto
Eligio Ayala,Educado en,Colegio Nacional de la Capital Gral. Bernardino Caballero
Eligio Ayala,Educado en,Colegio Nacional de Encarnación
Juan Bautista Villalba,Lugar de nacimiento,Luque
Juan Bautista Villalba,Ocupación,entrenador
Juan Bautista Villalba,Ciudadanía,Paraguay
Juan Bautista Villalba,Fecha de nacimiento,1924-08-29
Juan Bautista Villalba,Fecha de defunción,2003-04-18
Juan Bautista Villalba,Ocupación,futbolista
José Parodi,Lugar de nacimiento,Luque
José Parodi,Ocupación,entrenador
José Parodi,Ciudadanía,Paraguay
José Parodi,Fecha de nacimiento,1932-08-30
José Parodi,Fecha de defunción,2006-08-22
José Parodi,Ocupación,futbolista
Silvio Pettirossi,Lugar de nacimiento,Asunción
Silvio Pettirossi,Ocupación,piloto de aviación
Silvio Pettirossi,Ciudadanía,Paraguay
Silvio Pettirossi,Fecha de nacimiento,1887-06-16
Silvio Pettirossi,Fecha de defunción,1916-10-17
sacerdote católico,instancia de,vocación católica
sacerdote católico,religión,catolicismo
sacerdote católico,religión,Iglesia católica
sacerdote católico,subclase de,sacerdote
sacerdote católico,subclase de,presbítero
obispo auxiliar,categoría principal del tema,Categoría:Obispos auxiliares
obispo auxiliar,diferente de,obispo coadjutor
obispo auxiliar,diferente de,obispo asistente
obispo auxiliar,instancia de,función episcopal
obispo auxiliar,instancia de,vocación católica
Paraguarí,país,Paraguay
Paraguarí,instancia de,municipio de Paraguay
Paraguarí,idioma oficial,español
Paraguarí,idioma oficial,guaraní
Paraguarí,situado en la entidad territorial administrativa,Departamento de Paraguarí
Pilar,país,Paraguay
Pilar,instancia de,ciudad
Pilar,idioma oficial,español
Pilar,idioma oficial,guaraní
artista,instancia de,ocupación
artista,instancia de,profesión artística
artista,subclase de,creador
artista,santo patrón,Fra Angelico
Premio Príncipe Claus,país,Países Bajos
Premio Príncipe Claus,instancia de,premio de cultura
Premio Príncipe Claus,nombrado en referencia a,Nicolás de Amsberg
Premio Príncipe Claus,categoría principal del tema,Categoría:Premio Príncipe Claus
escuela primaria,instancia de,etapa educativa
escuela primaria,instancia de,tipo de institución educativa
escuela primaria,precedido por,jardín de infancia
escuela primaria,sucedido por,escuela secundaria
escuela primaria,subclase de,escuela
Mbuyapey,país,Paraguay
Mbuyapey,instancia de,asentamiento
Mbuyapey,instancia de,municipio de Paraguay
Mbuyapey,situado en la entidad territorial administrativa,Paraguarí
Universidad de Heidelberg,país,Alemania
Universidad de Heidelberg,instancia de,campus
Universidad de Heidelberg,instancia de,universidad pública
Universidad de Heidelberg,instancia de,editor de acceso abierto
piloto de aviación,instancia de,profesión
piloto de aviación,elemento operado,aeronave
piloto de aviación,subclase de,miembro de tripulación
piloto de aviación,subclase de,operador de vehículo
piloto de aviación,ámbito de la ocupación,aviación
Édgar González,Lugar de nacimiento,Asunción
Édgar González,Ocupación,entrenador
Édgar González,Ciudadanía,Paraguay
Édgar González,Fecha de nacimiento,1979-10-04
Édgar González,Ocupación,futbolista
Luis Alberto del Paraná,Lugar de nacimiento,Altos
Luis Alberto del Paraná,Ocupación,compositor
Luis Alberto del Paraná,Ciudadanía,Paraguay
Luis Alberto del Paraná,Miembro de,Alberto y Los Trios Paraguayos
Luis Alberto del Paraná,Fecha de nacimiento,1926-06-21
Luis Alberto del Paraná,Fecha de defunción,1974-09-15
Luis Alberto del Paraná,Ocupación,cantautor
Luis Alberto del Paraná,Ocupación,guitarrista
Pedro Juan Caballero,Lugar de nacimiento,Tobatí
Pedro Juan Caballero,Ocupación,militar
Pedro Juan Caballero,Ciudadanía,Paraguay
Pedro Juan Caballero,Fecha de nacimiento,1786-06-29
Pedro Juan Caballero,Fecha de defunción,1821-07-13
Pedro Juan Caballero,Ocupación,político
Carlos Morales Santos,Lugar de nacimiento,Asunción
Carlos Morales Santos,Ocupación,futbolista
Carlos Morales Santos,Ciudadanía,Paraguay
Carlos Morales Santos,Fecha de nacimiento,1968-04-11
Hugo Brizuela,Lugar de nacimiento,Asunción
Hugo Brizuela,Ocupación,entrenador
Hugo Brizuela,Ciudadanía,Paraguay
Hugo Brizuela,Fecha de nacimiento,1969-02-08
Hugo Brizuela,Ocupación,futbolista
Julio César Yegros,Lugar de nacimiento,Luque
Julio César Yegros,Ocupación,futbolista
Julio César Yegros,Ciudadanía,Paraguay
Julio César Yegros,Fecha de nacimiento,1971-01-31
César Ramírez,Lugar de nacimiento,Asunción
César Ramírez,Ocupación,futbolista
César Ramírez,Ciudadanía,Paraguay
César Ramírez,Fecha de nacimiento,1977-03-24
Rogelio Delgado,Lugar de nacimiento,Asunción
Rogelio Delgado,Ocupación,entrenador
Rogelio Delgado,Ciudadanía,Paraguay
Rogelio Delgado,Fecha de nacimiento,1959-10-12
Rogelio Delgado,Ocupación,futbolista
Rogelio Delgado,Fecha de nacimiento,1959-10-15
Daniel Sanabria,Lugar de nacimiento,Asunción
Daniel Sanabria,Ocupación,entrenador
Daniel Sanabria,Ciudadanía,Paraguay
Daniel Sanabria,Fecha de nacimiento,1977-02-08
Daniel Sanabria,Ocupación,futbolista
Federico Santander,Lugar de nacimiento,San Lorenzo
Federico Santander,Ocupación,futbolista
Federico Santander,Ciudadanía,Paraguay
Federico Santander,Fecha de nacimiento,1991-06-04
Rolando Chilavert,Lugar de nacimiento,Luque
Rolando Chilavert,Ocupación,entrenador
Rolando Chilavert,Ciudadanía,Paraguay
Rolando Chilavert,Fecha de nacimiento,1961-05-22
Rolando Chilavert,Ocupación,futbolista
Luis Nery Caballero,Lugar de nacimiento,Asunción
Luis Nery Caballero,Ocupación,entrenador
Luis Nery Caballero,Ciudadanía,Paraguay
Luis Nery Caballero,Fecha de nacimiento,1990-04-22
Luis Nery Caballero,Ocupación,futbolista
Osmar Molinas,Lugar de nacimiento,Capiatá
Osmar Molinas,Ocupación,futbolista
Osmar Molinas,Ciudadanía,Paraguay
Osmar Molinas,Fecha de nacimiento,1987-05-03
Miguel Samudio,Lugar de nacimiento,Capiatá
Miguel Samudio,Ocupación,entrenador
Miguel Samudio,Ciudadanía,Paraguay
Miguel Samudio,Fecha de nacimiento,1986-08-24
Miguel Samudio,Ocupación,futbolista
Pablo Velázquez,Lugar de nacimiento,Asunción
Pablo Velázquez,Ocupación,futbolista
Pablo Velázquez,Ciudadanía,Paraguay
Pablo Velázquez,Fecha de nacimiento,1987-03-12
Richard Ortiz,Lugar de nacimiento,Asunción
Richard Ortiz,Ocupación,futbolista
Richard Ortiz,Ciudadanía,España
Richard Ortiz,Fecha de nacimiento,1990-05-22
Richard Ortiz,Ciudadanía,Paraguay
Modesto Denis,Lugar de nacimiento,Asunción
Modesto Denis,Ocupación,futbolista
Modesto Denis,Ciudadanía,Paraguay
Modesto Denis,Fecha de nacimiento,1898-06-15
Modesto Denis,Fecha de defunción,http://www.wikidata.org/.well-known/genid/8a83df674222e78e4803a295caf6d078
Modesto Denis,Fecha de nacimiento,1901-03-09
César López Fretes,Lugar de nacimiento,Asunción
César López Fretes,Ocupación,entrenador
César López Fretes,Ciudadanía,Paraguay
César López Fretes,Fecha de nacimiento,1923-03-21
César López Fretes,Fecha de defunción,2001-07-13
César López Fretes,Ocupación,futbolista
Atilio López,Lugar de nacimiento,Villarrica
Atilio López,Ocupación,entrenador
Atilio López,Ciudadanía,Paraguay
Atilio López,Fecha de nacimiento,1925-02-05
Atilio López,Fecha de defunción,2016-07-14
Atilio López,Ocupación,futbolista
Atilio López,Fecha de nacimiento,1926-02-05
Juan Cañete,Lugar de nacimiento,Paraguay
Juan Cañete,Ocupación,entrenador
Juan Cañete,Ciudadanía,Paraguay
Juan Cañete,Fecha de nacimiento,1929-07-27
Juan Cañete,Fecha de defunción,http://www.wikidata.org/.well-known/genid/828757a5a2cff2ea23b7d013762ca882
Juan Cañete,Ocupación,futbolista
Altos,país,Paraguay
Altos,instancia de,municipio de Paraguay
Altos,situado en la entidad territorial administrativa,Departamento de Cordillera
Alberto y Los Trios Paraguayos,instancia de,grupo musical
Alberto y Los Trios Paraguayos,país de origen,Paraguay
Alberto y Los Trios Paraguayos,caracterizado por,trío
Tobatí,país,Paraguay
Tobatí,instancia de,localidad
Villarrica,país,Paraguay
Villarrica,instancia de,asentamiento
Villarrica,instancia de,municipio de Paraguay
Villarrica,idioma oficial,español
Villarrica,idioma oficial,guaraní
Héctor Lacognata,Lugar de nacimiento,Asunción
Héctor Lacognata,Ocupación,político
Héctor Lacognata,Ciudadanía,Paraguay
Héctor Lacognata,Educado en,Universidad Nacional de Asunción
Héctor Lacognata,Fecha de nacimiento,1962-09-06
Héctor Lacognata,Fecha de defunción,2023-05-27
Héctor Lacognata,Ocupación,diplomático
Ronald Huth,Lugar de nacimiento,Asunción
Ronald Huth,Ocupación,futbolista
Ronald Huth,Ciudadanía,Paraguay
Ronald Huth,Fecha de nacimiento,1989-10-30
Marcos Antonio Morínigo,Lugar de nacimiento,Quyquyhó
Marcos Antonio Morínigo,Ocupación,político
Marcos Antonio Morínigo,Ciudadanía,Paraguay
Marcos Antonio Morínigo,Cargo,presidente de Paraguay
Marcos Antonio Morínigo,Fecha de nacimiento,1848-10-08
Marcos Antonio Morínigo,Fecha de defunción,1901-07-13
Rafael Franco,Lugar de nacimiento,Asunción
Rafael Franco,Ocupación,político
Rafael Franco,Ciudadanía,Paraguay
Rafael Franco,Cargo,presidente de Paraguay
Rafael Franco,Fecha de nacimiento,1896-10-22
Rafael Franco,Fecha de defunción,1973-09-16
Luis Alberto Riart,Lugar de nacimiento,Esquina
Luis Alberto Riart,Ocupación,abogado
Luis Alberto Riart,Ciudadanía,Paraguay
Luis Alberto Riart,Educado en,Universidad Nacional de Asunción
Luis Alberto Riart,Cargo,presidente de Paraguay
Luis Alberto Riart,Premio recibido,Orden Nacional del Mérito
Luis Alberto Riart,Fecha de nacimiento,1880-07-21
Luis Alberto Riart,Fecha de defunción,1953-10-01
Luis Alberto Riart,Ocupación,político
Luis Alberto Riart,Ocupación,diplomático
Luis Alberto Riart,Ocupación,sociólogo
Jorge Adolfo Carlos Livieres Banks,Lugar de nacimiento,Asunción
Jorge Adolfo Carlos Livieres Banks,Ocupación,sacerdote católico
Jorge Adolfo Carlos Livieres Banks,Ciudadanía,Paraguay
Jorge Adolfo Carlos Livieres Banks,Cargo,obispo auxiliar
Jorge Adolfo Carlos Livieres Banks,Fecha de nacimiento,1929-02-22
Jorge Adolfo Carlos Livieres Banks,Fecha de defunción,2018-12-17
Jorge Adolfo Carlos Livieres Banks,Ocupación,obispo católico
Jorge Adolfo Carlos Livieres Banks,Cargo,obispo titular
Jorge Adolfo Carlos Livieres Banks,Cargo,obispo diocesano
Ricardo Jorge Valenzuela Ríos,Lugar de nacimiento,Asunción
Ricardo Jorge Valenzuela Ríos,Ocupación,sacerdote católico
Ricardo Jorge Valenzuela Ríos,Ciudadanía,Paraguay
Ricardo Jorge Valenzuela Ríos,Cargo,obispo auxiliar
Ricardo Jorge Valenzuela Ríos,Fecha de nacimiento,1954-12-13
Ricardo Jorge Valenzuela Ríos,Ocupación,obispo católico
Ricardo Jorge Valenzuela Ríos,Cargo,obispo titular
Ricardo Jorge Valenzuela Ríos,Cargo,obispo diocesano
Ricardo Jorge Valenzuela Ríos,Cargo,administrador apostólico
Luis Fernando Páez,Lugar de nacimiento,Lambaré
Luis Fernando Páez,Ocupación,futbolista
Luis Fernando Páez,Ciudadanía,Paraguay
Luis Fernando Páez,Fecha de nacimiento,1989-12-19
Luis Fernando Páez,Fecha de defunción,2019-04-07
Sergio Órteman,Lugar de nacimiento,Montevideo
Sergio Órteman,Ocupación,futbolista
Sergio Órteman,Ciudadanía,Uruguay
Sergio Órteman,Fecha de nacimiento,1978-09-29
Sergio Órteman,Ciudadanía,Paraguay
Agustín Barboza,Lugar de nacimiento,Asunción
Agustín Barboza,Ocupación,compositor
Agustín Barboza,Ciudadanía,Paraguay
Agustín Barboza,Miembro de,Alberto y Los Trios Paraguayos
Agustín Barboza,Fecha de nacimiento,1913-05-05
Agustín Barboza,Fecha de defunción,1998-12-18
Agustín Barboza,Ocupación,cantautor
Arístides Rojas,Lugar de nacimiento,Limpio
Arístides Rojas,Ocupación,entrenador
Arístides Rojas,Ciudadanía,Paraguay
Arístides Rojas,Fecha de nacimiento,1970-08-01
Arístides Rojas,Ocupación,futbolista
Pablo Daniel Escobar,Lugar de nacimiento,Asunción
Pablo Daniel Escobar,Ocupación,futbolista
Pablo Daniel Escobar,Ciudadanía,Paraguay
Pablo Daniel Escobar,Fecha de nacimiento,1978-07-12
Pablo Daniel Escobar,Ciudadanía,Bolivia
Ángel Ortiz,Lugar de nacimiento,Areguá
Ángel Ortiz,Ocupación,entrenador
Ángel Ortiz,Ciudadanía,Paraguay
Ángel Ortiz,Fecha de nacimiento,1977-12-27
Ángel Ortiz,Ocupación,futbolista
Eladio Zárate,Lugar de nacimiento,Alberdi
Eladio Zárate,Ocupación,entrenador
Eladio Zárate,Ciudadanía,Paraguay
Eladio Zárate,Fecha de nacimiento,1942-01-14
Eladio Zárate,Ocupación,futbolista
Víctor Espínola,Lugar de nacimiento,Asunción
Víctor Espínola,Ocupación,cantante
Víctor Espínola,Ciudadanía,Paraguay
Víctor Espínola,Fecha de nacimiento,2000-01-01
Víctor Espínola,Ocupación,músico
Víctor Espínola,Ocupación,arpista
Juan Francisco Escobar,Lugar de nacimiento,Paraguay
Juan Francisco Escobar,Ocupación,entrenador
Juan Francisco Escobar,Ciudadanía,Paraguay
Juan Francisco Escobar,Fecha de nacimiento,1949-01-31
Juan Francisco Escobar,Ocupación,árbitro de fútbol
Juan Francisco Escobar,Ocupación,futbolista
Jorge Battaglia,Lugar de nacimiento,Asunción
Jorge Battaglia,Ocupación,entrenador
Jorge Battaglia,Ciudadanía,Paraguay
Jorge Battaglia,Fecha de nacimiento,1960-05-12
Jorge Battaglia,Ocupación,futbolista
Alejandro Da Silva,Lugar de nacimiento,Asunción
Alejandro Da Silva,Ocupación,futbolista
Alejandro Da Silva,Ciudadanía,Paraguay
Alejandro Da Silva,Fecha de nacimiento,1983-05-18
Alfredo Mendoza,Lugar de nacimiento,Encarnación
Alfredo Mendoza,Ocupación,entrenador
Alfredo Mendoza,Ciudadanía,Paraguay
Alfredo Mendoza,Fecha de nacimiento,1963-12-12
Alfredo Mendoza,Ocupación,futbolista
Juan E. O'Leary,Lugar de nacimiento,Asunción
Juan E. O'Leary,Ocupación,poeta
Juan E. O'Leary,Ciudadanía,Paraguay
Juan E. O'Leary,Fecha de nacimiento,1879-06-12
Juan E. O'Leary,Fecha de defunción,1969-10-31
Juan E. O'Leary,Ocupación,político
Juan E. O'Leary,Ocupación,periodista
Esquina,país,Argentina
Esquina,instancia de,municipio
Esquina,situado en la entidad territorial administrativa,Departamento Esquina
Esquina,se encuentra en el huso horario,UTC−3
Montevideo,país,Uruguay
Montevideo,instancia de,ciudad
Montevideo,instancia de,entidad territorial administrativa
Montevideo,instancia de,capital nacional
Montevideo,idioma oficial,español
Limpio,país,Paraguay
Limpio,instancia de,municipio de Paraguay
Limpio,situado en la entidad territorial administrativa,Departamento Central
Bolivia,caracterizado por,país parcialmente libre
Bolivia,punto más bajo,Paraguay
Bolivia,lado de conducción,derecha
Bolivia,categoría para las películas rodadas aquí,Categoría:Películas rodadas en Bolivia
Areguá,país,Paraguay
Areguá,instancia de,ciudad
Areguá,instancia de,municipio de Paraguay
Areguá,idioma oficial,español
Areguá,idioma oficial,guaraní
Alberdi,país,Paraguay
Alberdi,instancia de,municipio de Paraguay
Alberdi,situado en la entidad territorial administrativa,Departamento de Ñeembucú
cantante,instancia de,grupo de ocupaciones de la CIUO
cantante,instancia de,ocupación en la música
cantante,subclase de,músico
cantante,ámbito de la ocupación,canto
músico,instancia de,ocupación
músico,instancia de,profesión musical
músico,ocupación,pintor
músico,subclase de,artista
músico,ámbito de la ocupación,música
Salvador Jovellanos,Lugar de nacimiento,Asunción
Salvador Jovellanos,Ocupación,abogado
Salvador Jovellanos,Ciudadanía,Paraguay
Salvador Jovellanos,Cargo,presidente de Paraguay
Salvador Jovellanos,Fecha de nacimiento,1833-12-31
Salvador Jovellanos,Fecha de defunción,1881-02-11
Salvador Jovellanos,Ocupación,político
Higinio Uriarte,Lugar de nacimiento,Asunción
Higinio Uriarte,Ocupación,político
Higinio Uriarte,Ciudadanía,Paraguay
Higinio Uriarte,Cargo,presidente de Paraguay
Higinio Uriarte,Fecha de nacimiento,1843-01-11
Higinio Uriarte,Fecha de defunción,1909-04-21
Juan Bautista Gill,Lugar de nacimiento,Asunción
Juan Bautista Gill,Ocupación,político
Juan Bautista Gill,Ciudadanía,Paraguay
Juan Bautista Gill,Cargo,presidente de Paraguay
Juan Bautista Gill,Fecha de nacimiento,1840-10-28
Juan Bautista Gill,Fecha de defunción,1877-04-12
José Gaspar Rodríguez de Francia,Lugar de nacimiento,Yaguarón
José Gaspar Rodríguez de Francia,Ocupación,abogado
José Gaspar Rodríguez de Francia,Ciudadanía,Paraguay
José Gaspar Rodríguez de Francia,Educado en,Universidad Nacional de Córdoba
José Gaspar Rodríguez de Francia,Cargo,presidente de Paraguay
José Gaspar Rodríguez de Francia,Fecha de nacimiento,1766-01-06
José Gaspar Rodríguez de Francia,Fecha de defunción,1840-09-20
José Gaspar Rodríguez de Francia,Ocupación,político
José Gaspar Rodríguez de Francia,Ciudadanía,Imperio Español
Néstor Camacho,Lugar de nacimiento,Villa Florida
Néstor Camacho,Ocupación,futbolista
Néstor Camacho,Ciudadanía,Paraguay
Néstor Camacho,Fecha de nacimiento,1987-10-15
Francisco Solano López,Lugar de nacimiento,Asunción
Francisco Solano López,Ocupación,político
Francisco Solano López,Ciudadanía,Paraguay
Francisco Solano López,Educado en,Escuela Especial Militar de Saint-Cyr
Francisco Solano López,Cargo,vicepresidente del Paraguay
Francisco Solano López,Premio recibido,Suprema Orden de Cristo
Francisco Solano López,Fecha de nacimiento,1826-07-24
Francisco Solano López,Fecha de defunción,1870-03-01
Francisco Solano López,Premio recibido,Orden de Cristo
Francisco Solano López,Premio recibido,Orden Nacional del Mérito
Francisco Solano López,Premio recibido,Comandante de la Orden Nacional de la Legión de Honor
Francisco Solano López,Premio recibido,Commander of the Order of Saints Maurice and Lazarus
Francisco Solano López,Fecha de nacimiento,1827-07-24
Francisco Solano López,Cargo,presidente de Paraguay
Fulgencio Yegros,Lugar de nacimiento,Quyquyhó
Fulgencio Yegros,Ocupación,político
Fulgencio Yegros,Ciudadanía,Paraguay
Fulgencio Yegros,Cargo,cónsul
Fulgencio Yegros,Fecha de nacimiento,1780-01-01
Fulgencio Yegros,Fecha de defunción,1821-01-01
Raúl Vicente Amarilla,Lugar de nacimiento,Luque
Raúl Vicente Amarilla,Ocupación,entrenador
Raúl Vicente Amarilla,Ciudadanía,España
Raúl Vicente Amarilla,Fecha de nacimiento,1960-07-19
Raúl Vicente Amarilla,Ocupación,futbolista
Raúl Vicente Amarilla,Ciudadanía,Paraguay
Federico Franco,Lugar de nacimiento,Asunción
Federico Franco,Ocupación,político
Federico Franco,Ciudadanía,Paraguay
Federico Franco,Educado en,Universidad Nacional de Asunción
Federico Franco,Cargo,presidente de Paraguay
Federico Franco,Premio recibido,Orden Nacional del Mérito
Federico Franco,Fecha de nacimiento,1962-07-24
Federico Franco,Ocupación,cirujano
Rodolfo Gamarra,Lugar de nacimiento,Asunción
Rodolfo Gamarra,Ocupación,entrenador
Rodolfo Gamarra,Ciudadanía,Paraguay
Rodolfo Gamarra,Fecha de nacimiento,1988-12-10
Rodolfo Gamarra,Ocupación,futbolista
Marcelo Estigarribia,Lugar de nacimiento,Asunción
Marcelo Estigarribia,Ocupación,futbolista
Marcelo Estigarribia,Ciudadanía,Paraguay
Marcelo Estigarribia,Fecha de nacimiento,1987-09-21
Raúl Cubas Grau,Lugar de nacimiento,Asunción
Raúl Cubas Grau,Ocupación,ingeniero
Raúl Cubas Grau,Ciudadanía,Paraguay
Raúl Cubas Grau,Educado en,Universidad Nacional de Asunción
Raúl Cubas Grau,Cargo,presidente de Paraguay
Raúl Cubas Grau,Fecha de nacimiento,1943-08-23
Raúl Cubas Grau,Ocupación,político
Néstor Ortigoza,Lugar de nacimiento,San Antonio de Padua
Néstor Ortigoza,Ocupación,futbolista
Néstor Ortigoza,Ciudadanía,Paraguay
Néstor Ortigoza,Fecha de nacimiento,1984-10-07
Willi Plett,Lugar de nacimiento,Asunción
Willi Plett,Ocupación,jugador de hockey sobre hielo
Willi Plett,Ciudadanía,Canadá
Willi Plett,Premio recibido,Trofeo Calder
Willi Plett,Fecha de nacimiento,1955-06-07
Willi Plett,Ciudadanía,Paraguay
Diego Gavilán,Lugar de nacimiento,Asunción
Diego Gavilán,Ocupación,futbolista
Diego Gavilán,Ciudadanía,Paraguay
Diego Gavilán,Fecha de nacimiento,1980-03-01
Josefina Plá,Lugar de nacimiento,Isla de Lobos
Josefina Plá,Ocupación,escritor
Josefina Plá,Ciudadanía,España
Josefina Plá,Miembro de,Academia Internacional de Cerámica
Josefina Plá,Premio recibido,Medalla de Oro al Mérito en las Bellas Artes
Josefina Plá,Fecha de nacimiento,1903-11-09
Josefina Plá,Fecha de defunción,1999-01-11
Josefina Plá,Ocupación,poeta
Josefina Plá,Ocupación,historiador
Josefina Plá,Ocupación,escultor
Josefina Plá,Ocupación,periodista
Josefina Plá,Ocupación,ceramista
Josefina Plá,Premio recibido,caballero de la Orden de Isabel la Católica
Josefina Plá,Premio recibido,Premio Mottart
Josefina Plá,Ciudadanía,Paraguay
Herminio Giménez,Lugar de nacimiento,General Bernardino Caballero
Herminio Giménez,Ocupación,compositor
Herminio Giménez,Ciudadanía,Paraguay
Herminio Giménez,Fecha de nacimiento,1905-02-20
Herminio Giménez,Fecha de defunción,1991-05-18
Herminio Giménez,Fecha de defunción,1991-06-06
Arsenio Erico,Lugar de nacimiento,Asunción
Arsenio Erico,Ocupación,entrenador
Arsenio Erico,Ciudadanía,Paraguay
Arsenio Erico,Fecha de nacimiento,1915-03-30
Arsenio Erico,Fecha de defunción,1977-07-23
Arsenio Erico,Ocupación,futbolista
Ananías Maidana Palacios,Lugar de nacimiento,Encarnación
Ananías Maidana Palacios,Ocupación,político
Ananías Maidana Palacios,Ciudadanía,Paraguay
Ananías Maidana Palacios,Cargo,secretario general
Ananías Maidana Palacios,Fecha de nacimiento,1923-07-26
Ananías Maidana Palacios,Fecha de defunción,2010-10-30
Fabián Caballero,Lugar de nacimiento,Posadas
Fabián Caballero,Ocupación,futbolista
Fabián Caballero,Ciudadanía,España
Fabián Caballero,Fecha de nacimiento,1978-01-31
Fabián Caballero,Fecha de defunción,2024-09-27
Fabián Caballero,Ciudadanía,Argentina
Fabián Caballero,Ciudadanía,Paraguay
Universidad Nacional de Córdoba,país,Argentina
Universidad Nacional de Córdoba,instancia de,universidad pública
Universidad Nacional de Córdoba,instancia de,editor de acceso abierto
Universidad Nacional de Córdoba,fundador,Compañía de Jesús
Universidad Nacional de Córdoba,situado en la entidad territorial administrativa,Córdoba
Villa Florida,país,Paraguay
Villa Florida,instancia de,ciudad
Villa Florida,instancia de,municipio de Paraguay
Villa Florida,situado en la entidad territorial administrativa,Departamento de Misiones
cónsul,instancia de,rango diplomático
cónsul,instancia de,cargo
cónsul,subclase de,diplomático
cónsul,aplica a la jurisdicción,resto del mundo
San Antonio de Padua,país,Argentina
San Antonio de Padua,instancia de,localidad
San Antonio de Padua,instancia de,ciudad de Argentina
San Antonio de Padua,situado en la entidad territorial administrativa,Partido de Merlo
San Antonio de Padua,nombrado en referencia a,Antonio de Padua
jugador de hockey sobre hielo,instancia de,profesión
jugador de hockey sobre hielo,instancia de,ocupación
jugador de hockey sobre hielo,subclase de,patinador sobre hielo
jugador de hockey sobre hielo,subclase de,jugador competitivo
jugador de hockey sobre hielo,ámbito de la ocupación,hockey sobre hielo
Canadá,miembro de,Organización para la Seguridad y la Cooperación en Europa
Canadá,miembro de,Organización de los Estados Americanos
Canadá,miembro de,Organización Internacional de la Francofonía
Canadá,miembro de,Organización Meteorológica Mundial
Canadá,miembro de,Foro de Cooperación Económica Asia-Pacífico
Trofeo Calder,país,Canadá
Trofeo Calder,instancia de,distinción
Trofeo Calder,nombrado en referencia a,Frank Calder
Trofeo Calder,deporte,hockey sobre hielo
Isla de Lobos,país,España
Isla de Lobos,instancia de,isla volcánica
Isla de Lobos,situado en la entidad territorial administrativa,La Oliva
Isla de Lobos,situado cerca del cuerpo de agua,Océano Atlántico
Isla de Lobos,forma parte de,Islas Canarias
Academia Internacional de Cerámica,país,Suiza
Academia Internacional de Cerámica,instancia de,organización no gubernamental
Academia Internacional de Cerámica,instancia de,academia
Academia Internacional de Cerámica,ubicación de la sede,Museo Ariana
Medalla de Oro al Mérito en las Bellas Artes,país,España
Medalla de Oro al Mérito en las Bellas Artes,instancia de,premio artístico
Medalla de Oro al Mérito en las Bellas Artes,instancia de,condecoración civil
Medalla de Oro al Mérito en las Bellas Artes,categoría principal del tema,Categoría:Medalla de Oro al Mérito en las Bellas Artes
Medalla de Oro al Mérito en las Bellas Artes,conferido por,"Ministerio de Educación, Cultura y Deporte de España"
General Bernardino Caballero,país,Paraguay
General Bernardino Caballero,instancia de,municipio de Paraguay
General Bernardino Caballero,situado en la entidad territorial administrativa,Departamento de Paraguarí
secretario general,instancia de,cargo
secretario general,instancia de,ocupación
secretario general,instancia de,grupo de ocupaciones de la CIUO
secretario general,subclase de,presidente
Posadas,país,Argentina
Posadas,instancia de,municipio
Posadas,instancia de,ciudad fronteriza
Posadas,instancia de,gran ciudad
Posadas,instancia de,ciudad de Argentina
Augusto el más capito,Lugar de nacimiento,Asunción
Augusto el más capito,Ocupación,poeta
Augusto el más capito,Ciudadanía,Paraguay
Augusto el más capito,Empleador,Universidad de Toulouse II-Le Mirail
Augusto el más capito,Obra notable,Yo el Supremo
Augusto el más capito,Premio recibido,Caballero de la Orden Nacional de la Legión de Honor
Augusto el más capito,Fecha de nacimiento,1917-06-13
Augusto el más capito,Fecha de defunción,2005-04-26
Augusto el más capito,Ocupación,profesor universitario
Augusto el más capito,Ocupación,periodista
Augusto el más capito,Ocupación,guionista
Augusto el más capito,Premio recibido,oficial de la Orden de las Artes y las Letras
Augusto el más capito,Ocupación,escritor
Augusto el más capito,Premio recibido,comendador de las Artes y las Letras
Augusto el más capito,Premio recibido,Gran Cruz de la Orden de Isabel la Católica
Augusto el más capito,Premio recibido,doctor honoris causa por la Universidad de Toulouse II
Augusto el más capito,Obra notable,Hijo de hombre
Celso Ortiz,Lugar de nacimiento,Asunción
Celso Ortiz,Ocupación,futbolista
Celso Ortiz,Ciudadanía,Paraguay
Celso Ortiz,Fecha de nacimiento,1989-01-26
Guido Alvarenga,Lugar de nacimiento,Asunción
Guido Alvarenga,Ocupación,entrenador
Guido Alvarenga,Ciudadanía,Paraguay
Guido Alvarenga,Fecha de nacimiento,1970-08-24
Guido Alvarenga,Ocupación,futbolista
Santiago Salcedo,Lugar de nacimiento,Asunción
Santiago Salcedo,Ocupación,futbolista
Santiago Salcedo,Ciudadanía,Paraguay
Santiago Salcedo,Fecha de nacimiento,1981-09-06
Larissa Riquelme,Lugar de nacimiento,Asunción
Larissa Riquelme,Ocupación,modelo
Larissa Riquelme,Ciudadanía,Paraguay
Larissa Riquelme,Fecha de nacimiento,1984-02-22
María José Maldonado,Lugar de nacimiento,Asunción
María José Maldonado,Ocupación,modelo
María José Maldonado,Ciudadanía,Paraguay
María José Maldonado,Fecha de nacimiento,1985-10-26
María José Maldonado,Ocupación,participante en concursos de belleza
Yanina González,Lugar de nacimiento,Asunción
Yanina González,Ocupación,modelo
Yanina González,Ciudadanía,Paraguay
Yanina González,Fecha de nacimiento,1979-12-06
Yanina González,Ocupación,participante en concursos de belleza
