entidad,relacion,objeto
oficial militar,opuesto a,personal militar alistado
Santa Ana,país,Costa Rica
Santa Ana,instancia de,ciudad
Santa Ana,instancia de,distrito de Costa Rica
Santa Ana,situado en la entidad territorial administrativa,Cantón de Santa Ana
Santa Ana,se encuentra en el huso horario,UTC−6
árbitro de fútbol,instancia de,profesión
árbitro de fútbol,subclase de,árbitro
árbitro de fútbol,subclase de,oficial del partido
Provincia de Puntarenas,país,Costa Rica
Provincia de Puntarenas,instancia de,provincia de Costa Rica
Provincia de Puntarenas,capital,Puntarenas
Provincia de Puntarenas,comparte fronteras con,Provincia de Alajuela
Provincia de Puntarenas,comparte fronteras con,Provincia de Limón
San José,país,Estados Unidos
San José,instancia de,sede de condado
San José,instancia de,ciudad chárter
compositor,instancia de,ocupación
compositor,instancia de,profesión musical
compositor,subclase de,autor
compositor,subclase de,músico
compositor,santo patrón,Cecilia de Roma
embajador,instancia de,rango diplomático
embajador,instancia de,título de autoridad
embajador,instancia de,cargo
embajador,texto regulador principal,Convención de Viena sobre Relaciones Diplomáticas
embajador,subclase de,jefe de misión
Cantón de Palmares,país,Costa Rica
Cantón de Palmares,instancia de,cantón de Costa Rica
Cantón de Palmares,capital,Palmares
Cantón de Palmares,comparte fronteras con,Cantón de San Ramón
Cantón de Palmares,comparte fronteras con,Cantón de Atenas
Cantón de Tibás,país,Costa Rica
Cantón de Tibás,instancia de,cantón de Costa Rica
Cantón de Tibás,capital,San Juan
Cantón de Tibás,comparte fronteras con,Cantón de Goicoechea
Cantón de Tibás,situado en la entidad territorial administrativa,Provincia de San José
Félix Montoya,Lugar de nacimiento,Cantón de Bagaces
Félix Montoya,Ocupación,entrenador
Félix Montoya,Ciudadanía,Costa Rica
Félix Montoya,Fecha de nacimiento,1980-03-28
Félix Montoya,Ocupación,futbolista
José Castulo Zeledón,Lugar de nacimiento,Provincia de San José
José Castulo Zeledón,Ocupación,ornitólogo
José Castulo Zeledón,Ciudadanía,Costa Rica
José Castulo Zeledón,Fecha de nacimiento,1846-03-24
José Castulo Zeledón,Fecha de defunción,1923-07-16
Giancarlo González,Lugar de nacimiento,Desamparados
Giancarlo González,Ocupación,futbolista
Giancarlo González,Ciudadanía,Costa Rica
Giancarlo González,Fecha de nacimiento,1988-02-08
Greivin Porras,Ocupación,árbitro de fútbol
Greivin Porras,Ciudadanía,Costa Rica
Greivin Porras,Fecha de nacimiento,1963-07-18
Hernán Bolaños,Lugar de nacimiento,Granada
Hernán Bolaños,Ocupación,diplomático
Hernán Bolaños,Ciudadanía,Costa Rica
Hernán Bolaños,Fecha de nacimiento,1912-03-20
Hernán Bolaños,Fecha de defunción,1992-05-09
Hernán Bolaños,Ocupación,entrenador
Hernán Bolaños,Ocupación,futbolista
Hernán Bolaños,Fecha de defunción,1992-05-10
Jeffrey Solis,Ocupación,árbitro de fútbol
Jeffrey Solis,Ciudadanía,Costa Rica
Jeffrey Solis,Fecha de nacimiento,1974-05-23
Joaquín García Monge,Lugar de nacimiento,Cantón de Desamparados
Joaquín García Monge,Ocupación,escritor
Joaquín García Monge,Ciudadanía,Costa Rica
Joaquín García Monge,Educado en,Universidad de Chile
Joaquín García Monge,Fecha de nacimiento,1881-01-20
Joaquín García Monge,Fecha de defunción,1958-10-31
Joaquín García Monge,Ocupación,político
Jorge Debravo,Lugar de nacimiento,Turrialba
Jorge Debravo,Ocupación,escritor
Jorge Debravo,Ciudadanía,Costa Rica
Jorge Debravo,Fecha de nacimiento,1938-01-31
Jorge Debravo,Fecha de defunción,1967-08-04
Jorge Debravo,Ocupación,poeta
José Merino del Río,Lugar de nacimiento,Burgos
José Merino del Río,Ocupación,político
José Merino del Río,Ciudadanía,Costa Rica
José Merino del Río,Fecha de nacimiento,1949-09-12
José Merino del Río,Fecha de defunción,2012-10-08
José Merino del Río,Ocupación,autor
José Merino del Río,Ocupación,politólogo
José Merino del Río,Ocupación,periodista
José Merino del Río,Ocupación,sociólogo
Clodomiro Picado Twight,Lugar de nacimiento,San Marcos
Clodomiro Picado Twight,Ocupación,biólogo
Clodomiro Picado Twight,Ciudadanía,Costa Rica
Clodomiro Picado Twight,Educado en,Sorbonne Universidad de París
Clodomiro Picado Twight,Fecha de nacimiento,1887-04-17
Clodomiro Picado Twight,Fecha de defunción,1944-05-16
Kurt Morsink,Lugar de nacimiento,Orlando
Kurt Morsink,Ocupación,futbolista
Kurt Morsink,Ciudadanía,Estados Unidos
Kurt Morsink,Educado en,Universidad James Madison
Kurt Morsink,Fecha de nacimiento,1984-06-27
Kurt Morsink,Ciudadanía,Costa Rica
Martín Valverde,Lugar de nacimiento,San José
Martín Valverde,Ocupación,compositor
Martín Valverde,Ciudadanía,Costa Rica
Martín Valverde,Fecha de nacimiento,1963-01-19
Martín Valverde,Ocupación,cantante
Max Sánchez,Lugar de nacimiento,Provincia de San José
Max Sánchez,Ocupación,entrenador
Max Sánchez,Ciudadanía,Costa Rica
Max Sánchez,Fecha de nacimiento,1973-01-02
Max Sánchez,Ocupación,futbolista
Johnny Araya Monge,Lugar de nacimiento,Cantón de Palmares
Johnny Araya Monge,Ocupación,político
Johnny Araya Monge,Ciudadanía,Costa Rica
Johnny Araya Monge,Educado en,Universidad de Costa Rica
Johnny Araya Monge,Cargo,Alcalde de San José
Johnny Araya Monge,Fecha de nacimiento,1957-04-29
Johnny Araya Monge,Cargo,2010-2013 UCLG Co-President
Paolo Montoya,Lugar de nacimiento,San José
Paolo Montoya,Ocupación,ciclista
Paolo Montoya,Ciudadanía,Costa Rica
Paolo Montoya,Fecha de nacimiento,1985-06-15
Debi Nova,Lugar de nacimiento,San José
Debi Nova,Ocupación,cantante
Debi Nova,Ciudadanía,Costa Rica
Debi Nova,Educado en,Los Angeles College of Music
Debi Nova,Fecha de nacimiento,1980-08-06
Joaquín Mora Fernández,Lugar de nacimiento,San José
Joaquín Mora Fernández,Ocupación,juez
Joaquín Mora Fernández,Ciudadanía,Costa Rica
Joaquín Mora Fernández,Fecha de nacimiento,1786-01-16
Joaquín Mora Fernández,Fecha de defunción,1862-10-26
Joaquín Mora Fernández,Ocupación,político
Joaquín Gutiérrez Mangel,Lugar de nacimiento,Provincia de Limón
Joaquín Gutiérrez Mangel,Ocupación,escritor
Joaquín Gutiérrez Mangel,Ciudadanía,Costa Rica
Joaquín Gutiérrez Mangel,Empleador,Universidad de Costa Rica
Joaquín Gutiérrez Mangel,Fecha de nacimiento,1918-03-30
Joaquín Gutiérrez Mangel,Fecha de defunción,2000-10-16
Joaquín Gutiérrez Mangel,Ocupación,poeta
Joaquín Gutiérrez Mangel,Ocupación,político
Joaquín Gutiérrez Mangel,Ocupación,periodista
Joaquín Gutiérrez Mangel,Ocupación,ajedrecista
Adrián De Lemos,Lugar de nacimiento,San José
Adrián De Lemos,Ocupación,entrenador
Adrián De Lemos,Ciudadanía,Costa Rica
Adrián De Lemos,Fecha de nacimiento,1982-10-13
Adrián De Lemos,Ocupación,futbolista
Alejandro González Rojas,Lugar de nacimiento,Atenas
Alejandro González Rojas,Ocupación,entrenador
Alejandro González Rojas,Ciudadanía,Costa Rica
Alejandro González Rojas,Fecha de nacimiento,1955-03-03
Alejandro González Rojas,Ocupación,futbolista
Cantón de Bagaces,país,Costa Rica
Cantón de Bagaces,instancia de,cantón de Costa Rica
Cantón de Bagaces,capital,Bagaces
Cantón de Bagaces,comparte fronteras con,Cantón de Liberia
Cantón de Bagaces,comparte fronteras con,Cantón de Upala
Provincia de San José,país,Costa Rica
Provincia de San José,instancia de,circunscripción electoral
Provincia de San José,instancia de,provincia de Costa Rica
Provincia de San José,capital,San José
Provincia de San José,comparte fronteras con,Provincia de Puntarenas
ornitólogo,instancia de,profesión
ornitólogo,instancia de,ocupación
ornitólogo,subclase de,zoólogo de vertebrados
ornitólogo,ámbito de la ocupación,ornitología
ornitólogo,categoría principal del tema,Categoría:Ornitólogos
Desamparados,país,Costa Rica
Desamparados,instancia de,ciudad
Desamparados,instancia de,distrito de Costa Rica
Desamparados,situado en la entidad territorial administrativa,Cantón de Desamparados
Desamparados,se encuentra en el huso horario,UTC−6
Granada,país,Nicaragua
Granada,instancia de,municipio de Nicaragua
Granada,instancia de,gran ciudad
Granada,situado en la entidad territorial administrativa,Departamento de Granada
Granada,ciudad hermana,Fráncfort del Meno
diplomático,instancia de,profesión
diplomático,instancia de,título corporativo
diplomático,subclase de,estadista
diplomático,subclase de,alto cargo
Cantón de Desamparados,cargo ocupado por el jefe de gobierno,Alcalde de Desamparados
Cantón de Desamparados,país,Costa Rica
Cantón de Desamparados,instancia de,cantón de Costa Rica
Cantón de Desamparados,capital,Desamparados
Cantón de Desamparados,comparte fronteras con,Cantón de León Cortés Castro
Universidad de Chile,categoría para las personas que estudiaron en esta institución,Categoría:Alumnado de la Universidad de Chile
Universidad de Chile,categoría para empleados de la organización,Categoría:Profesores de la Universidad de Chile
Universidad de Chile,confiere,magíster en ciencias con mención en computación
Universidad de Chile,país,Chile
Burgos,jefe de gobierno,Juan Carlos Aparicio
Burgos,jefe de gobierno,Ángel Olivares
Burgos,jefe de gobierno,Javier Lacalle
Burgos,jefe de gobierno,José Muñoz Ávila
Burgos,jefe de gobierno,Valentín Niño Aragón
San Marcos,país,Nicaragua
San Marcos,instancia de,municipio de Nicaragua
San Marcos,situado en la entidad territorial administrativa,Departamento de Carazo
San Marcos,ciudad hermana,Jena
San Marcos,se encuentra en el huso horario,UTC−6
biólogo,instancia de,profesión
biólogo,subclase de,científico
biólogo,ámbito de la ocupación,biología
biólogo,categoría principal del tema,Categoría:Biólogos
biólogo,parcialmente coincidente con,naturalista
Orlando,jefe de gobierno,Buddy Dyer
Orlando,país,Estados Unidos
Orlando,instancia de,ciudad de Estados Unidos
Orlando,instancia de,gran ciudad
Orlando,comparte fronteras con,Winter Park
Universidad James Madison,país,Estados Unidos
Universidad James Madison,instancia de,universidad pública
Universidad James Madison,instancia de,institución educativa pública de los Estados Unidos
Universidad James Madison,situado en la entidad territorial administrativa,Harrisonburg
Universidad James Madison,nombrado en referencia a,James Madison
cantante,instancia de,grupo de ocupaciones de la CIUO
cantante,instancia de,ocupación en la música
cantante,subclase de,músico
cantante,ámbito de la ocupación,canto
Alcalde de San José,país,España
Alcalde de San José,instancia de,cargo público
Alcalde de San José,subclase de,alcalde
Alcalde de San José,forma parte de,Ayuntamiento de San José
Alcalde de San José,aplica a la jurisdicción,San José
Los Angeles College of Music,país,Estados Unidos
Los Angeles College of Music,instancia de,conservatorio de música
Los Angeles College of Music,instancia de,academia de música
Los Angeles College of Music,situado en la entidad territorial administrativa,Pasadena
Provincia de Limón,país,Costa Rica
Provincia de Limón,instancia de,provincia de Costa Rica
Provincia de Limón,capital,Limón
Provincia de Limón,comparte fronteras con,Provincia de Bocas del Toro
Provincia de Limón,comparte fronteras con,Provincia de Puntarenas
Atenas,país,Costa Rica
Atenas,instancia de,distrito de Costa Rica
Atenas,situado en la entidad territorial administrativa,Cantón de Atenas
Atenas,se encuentra en el huso horario,UTC−6
Atenas,situado en la entidad geográfica,Valle Central
Alexander Castro,Lugar de nacimiento,Golfito
Alexander Castro,Ocupación,entrenador
Alexander Castro,Ciudadanía,Costa Rica
Alexander Castro,Fecha de nacimiento,1979-02-14
Alexander Castro,Ocupación,futbolista
Allen Guevara,Lugar de nacimiento,Liberia
Allen Guevara,Ocupación,entrenador
Allen Guevara,Ciudadanía,Costa Rica
Allen Guevara,Fecha de nacimiento,1989-04-16
Allen Guevara,Ocupación,futbolista
Andrés Núñez,Lugar de nacimiento,San José
Andrés Núñez,Ocupación,entrenador
Andrés Núñez,Ciudadanía,Costa Rica
Andrés Núñez,Fecha de nacimiento,1976-07-27
Andrés Núñez,Ocupación,futbolista
Ariel Soto,Lugar de nacimiento,Provincia de San José
Ariel Soto,Ocupación,futbolista
Ariel Soto,Ciudadanía,Costa Rica
Ariel Soto,Fecha de nacimiento,1992-05-14
Bismark Acosta,Lugar de nacimiento,Limón
Bismark Acosta,Ocupación,entrenador
Bismark Acosta,Ciudadanía,Costa Rica
Bismark Acosta,Fecha de nacimiento,1986-12-19
Bismark Acosta,Ocupación,futbolista
Bryan Vega,Lugar de nacimiento,Uruca
Bryan Vega,Ocupación,futbolista
Bryan Vega,Ciudadanía,Costa Rica
Bryan Vega,Fecha de nacimiento,1991-05-27
Carin McDonald,Lugar de nacimiento,Limón
Carin McDonald,Ocupación,actor
Carin McDonald,Ciudadanía,Costa Rica
Carin McDonald,Fecha de nacimiento,1958-01-01
Carin McDonald,Ocupación,actor de cine
Cecilia Gayle,Lugar de nacimiento,Costa Rica
Cecilia Gayle,Ocupación,cantante
Cecilia Gayle,Ciudadanía,Costa Rica
Cecilia Gayle,Fecha de nacimiento,1963-01-01
Cristian Badilla,Lugar de nacimiento,San José
Cristian Badilla,Ocupación,futbolista
Cristian Badilla,Ciudadanía,Costa Rica
Cristian Badilla,Fecha de nacimiento,1978-07-11
Christian Montero,Lugar de nacimiento,Alajuela
Christian Montero,Ocupación,entrenador
Christian Montero,Ciudadanía,Costa Rica
Christian Montero,Fecha de nacimiento,1982-06-24
Christian Montero,Ocupación,futbolista
Cristian Oviedo,Lugar de nacimiento,Alajuela
Cristian Oviedo,Ocupación,entrenador
Cristian Oviedo,Ciudadanía,Costa Rica
Cristian Oviedo,Fecha de nacimiento,1978-08-25
Cristian Oviedo,Ocupación,futbolista
César Elizondo,Lugar de nacimiento,San José
César Elizondo,Ocupación,futbolista
César Elizondo,Ciudadanía,Costa Rica
César Elizondo,Fecha de nacimiento,1988-02-10
Daniel Knowlen,Ciudadanía,Costa Rica
Daniel Knowlen,Fecha de nacimiento,1963-01-25
Danny Carvajal,Lugar de nacimiento,San Ramón
Danny Carvajal,Ocupación,futbolista
Danny Carvajal,Ciudadanía,Costa Rica
Danny Carvajal,Fecha de nacimiento,1989-01-08
Dexter Lewis,Lugar de nacimiento,Cahuita
Dexter Lewis,Ocupación,entrenador
Dexter Lewis,Ciudadanía,Costa Rica
Dexter Lewis,Fecha de nacimiento,1981-02-02
Dexter Lewis,Ocupación,futbolista
Diego Calvo,Lugar de nacimiento,Provincia de Alajuela
Diego Calvo,Ocupación,futbolista
Diego Calvo,Ciudadanía,Costa Rica
Diego Calvo,Fecha de nacimiento,1991-03-15
Diego Calvo,Fecha de nacimiento,1991-03-25
Diego Solis,Ocupación,jugador de fútbol sala
Diego Solis,Ciudadanía,Costa Rica
Diego Solis,Fecha de nacimiento,1962-05-15
Diego Solis,Ocupación,entrenador de fútbol sala
Eduardo Valverde,Lugar de nacimiento,Turrialba
Eduardo Valverde,Ocupación,futbolista
Eduardo Valverde,Ciudadanía,Costa Rica
Eduardo Valverde,Fecha de nacimiento,1982-04-10
Esteban Sirias,Lugar de nacimiento,Provincia de Alajuela
Esteban Sirias,Ocupación,entrenador
Esteban Sirias,Ciudadanía,Costa Rica
Esteban Sirias,Fecha de nacimiento,1980-10-03
Esteban Sirias,Ocupación,futbolista
Golfito,país,Costa Rica
Golfito,instancia de,distrito de Costa Rica
Golfito,situado en la entidad territorial administrativa,Cantón de Golfito
Golfito,se encuentra en el huso horario,UTC−6
Golfito,capital de,Cantón de Golfito
Liberia,país,Costa Rica
Liberia,instancia de,distrito de Costa Rica
Liberia,comparte fronteras con,Filadelfia
Liberia,comparte fronteras con,Curubandé
Liberia,comparte fronteras con,Bagaces
Uruca,país,Costa Rica
Uruca,instancia de,distrito de Costa Rica
Uruca,situado en la entidad territorial administrativa,Cantón de San José
Uruca,se encuentra en el huso horario,UTC−6
Uruca,diferente de,Uruca
San Ramón,país,Costa Rica
San Ramón,instancia de,distrito de Costa Rica
San Ramón,situado en la entidad territorial administrativa,Cantón de San Ramón
San Ramón,se encuentra en el huso horario,UTC−6
San Ramón,capital de,Cantón de San Ramón
Cahuita,país,Costa Rica
Cahuita,instancia de,distrito de Costa Rica
Cahuita,situado en la entidad territorial administrativa,Cantón de Talamanca
Cahuita,se encuentra en el huso horario,UTC−6
Provincia de Alajuela,país,Costa Rica
Provincia de Alajuela,instancia de,provincia de Costa Rica
Provincia de Alajuela,capital,Alajuela
Provincia de Alajuela,comparte fronteras con,Provincia de Puntarenas
Provincia de Alajuela,comparte fronteras con,Provincia de Heredia
jugador de fútbol sala,instancia de,ocupación
jugador de fútbol sala,subclase de,jugador competitivo
jugador de fútbol sala,ámbito de la ocupación,fútbol sala
jugador de fútbol sala,ámbito de la ocupación,fútbol sala masculino
jugador de fútbol sala,deporte,fútbol sala
entrenador de fútbol sala,instancia de,profesión
entrenador de fútbol sala,subclase de,entrenador
entrenador de fútbol sala,ámbito de la ocupación,fútbol sala
entrenador de fútbol sala,deporte,fútbol sala
entrenador de fútbol sala,categoría principal del tema,Categoría:Entrenadores de fútbol sala
Pacífica Fernández Oreamuno,Lugar de nacimiento,San José
Pacífica Fernández Oreamuno,Ocupación,político
Pacífica Fernández Oreamuno,Ciudadanía,Costa Rica
Pacífica Fernández Oreamuno,Cargo,primera dama o primer caballero de Costa Rica
Pacífica Fernández Oreamuno,Fecha de nacimiento,1828-08-23
Pacífica Fernández Oreamuno,Fecha de defunción,1885-03-31
Pacífica Fernández Oreamuno,Ocupación,enfermero
Francisco Alpizar,Ocupación,jugador de fútbol sala
Francisco Alpizar,Ciudadanía,Costa Rica
Francisco Alpizar,Fecha de nacimiento,1959-01-12
Gerald Drummond,Lugar de nacimiento,Limón
Gerald Drummond,Ocupación,entrenador
Gerald Drummond,Ciudadanía,Costa Rica
Gerald Drummond,Fecha de nacimiento,1976-08-09
Gerald Drummond,Lugar de nacimiento,Provincia de Limón
Gerald Drummond,Ocupación,futbolista
Gerald Drummond,Fecha de nacimiento,1976-09-08
Gidget Sandoval,Ocupación,modelo
Gidget Sandoval,Ciudadanía,Costa Rica
Gidget Sandoval,Fecha de nacimiento,1966-01-01
Gidget Sandoval,Ocupación,participante en concursos de belleza
Gilbert Alpizar,Ocupación,jugador de fútbol sala
Gilbert Alpizar,Ciudadanía,Costa Rica
Gilbert Alpizar,Fecha de nacimiento,1971-01-07
Géiner Segura,Lugar de nacimiento,Cantón de Golfito
Géiner Segura,Ocupación,entrenador
Géiner Segura,Ciudadanía,Costa Rica
Géiner Segura,Fecha de nacimiento,1974-10-14
Géiner Segura,Ocupación,futbolista
Hansell Arauz,Lugar de nacimiento,Puntarenas
Hansell Arauz,Ocupación,futbolista
Hansell Arauz,Ciudadanía,Costa Rica
Hansell Arauz,Fecha de nacimiento,1989-08-09
Héctor Marchena,Lugar de nacimiento,Puntarenas
Héctor Marchena,Ocupación,entrenador
Héctor Marchena,Ciudadanía,Costa Rica
Héctor Marchena,Fecha de nacimiento,1965-01-04
Héctor Marchena,Ocupación,futbolista
Jairo Arrieta,Lugar de nacimiento,Nicoya
Jairo Arrieta,Ocupación,futbolista
Jairo Arrieta,Ciudadanía,Costa Rica
Jairo Arrieta,Fecha de nacimiento,1983-08-25
Jean Carlos Solórzano,Lugar de nacimiento,Nicoya
Jean Carlos Solórzano,Ocupación,futbolista
Jean Carlos Solórzano,Ciudadanía,Costa Rica
Jean Carlos Solórzano,Fecha de nacimiento,1988-01-08
Johnny Acosta,Lugar de nacimiento,Quesada
Johnny Acosta,Ocupación,futbolista
Johnny Acosta,Ciudadanía,Costa Rica
Johnny Acosta,Fecha de nacimiento,1983-07-21
Johanna Solano,Lugar de nacimiento,San José
Johanna Solano,Ocupación,modelo
Johanna Solano,Ciudadanía,Costa Rica
Johanna Solano,Fecha de nacimiento,1990-10-09
Johanna Solano,Ocupación,participante en concursos de belleza
Jorge Gatgens,Lugar de nacimiento,Provincia de San José
Jorge Gatgens,Ocupación,entrenador
Jorge Gatgens,Ciudadanía,Costa Rica
Jorge Gatgens,Fecha de nacimiento,1988-07-23
Jorge Gatgens,Ocupación,futbolista
Jorge Ulate,Lugar de nacimiento,Heredia
Jorge Ulate,Ocupación,entrenador
Jorge Ulate,Ciudadanía,Costa Rica
Jorge Ulate,Fecha de nacimiento,1956-04-14
Jorge Ulate,Ocupación,futbolista
Joshua Díaz,Lugar de nacimiento,San José
Joshua Díaz,Ocupación,futbolista
Joshua Díaz,Ciudadanía,Costa Rica
Joshua Díaz,Fecha de nacimiento,1991-02-14
José Carlos Chaves,Lugar de nacimiento,Atenas
José Carlos Chaves,Ocupación,entrenador
José Carlos Chaves,Ciudadanía,Costa Rica
José Carlos Chaves,Fecha de nacimiento,1958-09-03
José Carlos Chaves,Ocupación,futbolista
José Carvajal,Ocupación,jugador de fútbol sala
José Carvajal,Ciudadanía,Costa Rica
José Carvajal,Fecha de nacimiento,1968-03-31
José Garro,Lugar de nacimiento,Heredia
José Garro,Ocupación,futbolista
José Garro,Ciudadanía,Costa Rica
José Garro,Fecha de nacimiento,1986-06-07
José Jaikel,Lugar de nacimiento,Alajuela
José Jaikel,Ocupación,entrenador
José Jaikel,Ciudadanía,Costa Rica
José Jaikel,Fecha de nacimiento,1966-04-03
José Jaikel,Ocupación,futbolista
Juan Bustos Golobio,Lugar de nacimiento,Cantón de Nicoya
Juan Bustos Golobio,Ocupación,futbolista
Juan Bustos Golobio,Ciudadanía,Costa Rica
Juan Bustos Golobio,Fecha de nacimiento,1992-07-09
Cantón de Golfito,país,Costa Rica
Cantón de Golfito,instancia de,cantón de Costa Rica
Cantón de Golfito,capital,Golfito
Cantón de Golfito,comparte fronteras con,Cantón de Osa
Cantón de Golfito,comparte fronteras con,Cantón de Corredores
Nicoya,país,Costa Rica
Nicoya,instancia de,distrito de Costa Rica
Nicoya,situado en la entidad territorial administrativa,Cantón de Nicoya
Nicoya,se encuentra en el huso horario,UTC−6
Nicoya,capital de,Cantón de Nicoya
Cantón de Nicoya,país,Costa Rica
Cantón de Nicoya,instancia de,cantón de Costa Rica
Cantón de Nicoya,capital,Nicoya
Cantón de Nicoya,comparte fronteras con,Cantón de Bagaces
Cantón de Nicoya,comparte fronteras con,Cantón de Cañas
César Lizano,Lugar de nacimiento,San José
César Lizano,Ocupación,atleta
César Lizano,Ciudadanía,Costa Rica
César Lizano,Fecha de nacimiento,1982-03-07
César Lizano,Ocupación,maratonista
César Valverde Vega,Lugar de nacimiento,San José
César Valverde Vega,Ocupación,escritor
César Valverde Vega,Ciudadanía,Costa Rica
César Valverde Vega,Educado en,Universidad Complutense de Madrid
César Valverde Vega,Fecha de nacimiento,1928-03-08
César Valverde Vega,Fecha de defunción,1998-12-03
César Valverde Vega,Ocupación,abogado
César Valverde Vega,Ocupación,diplomático
César Valverde Vega,Ocupación,pintor
Daniel Cambronero,Lugar de nacimiento,San José
Daniel Cambronero,Ocupación,entrenador
Daniel Cambronero,Ciudadanía,Costa Rica
Daniel Cambronero,Fecha de nacimiento,1986-01-08
Daniel Cambronero,Ocupación,futbolista
Daniel Colindres,Lugar de nacimiento,Alajuela
Daniel Colindres,Ocupación,futbolista
Daniel Colindres,Ciudadanía,Costa Rica
Daniel Colindres,Fecha de nacimiento,1985-01-10
Daniel Jiménez,Lugar de nacimiento,Costa Rica
Daniel Jiménez,Ocupación,entrenador
Daniel Jiménez,Ciudadanía,Costa Rica
Daniel Jiménez,Fecha de nacimiento,1983-12-03
Daniel Jiménez,Ocupación,futbolista
Danilo Montero,Lugar de nacimiento,San José
Danilo Montero,Ocupación,cantante
Danilo Montero,Ciudadanía,Costa Rica
Danilo Montero,Fecha de nacimiento,1962-11-01
David Diach,Lugar de nacimiento,San José
David Diach,Ocupación,entrenador
David Diach,Ciudadanía,Costa Rica
David Diach,Fecha de nacimiento,1974-06-07
David Diach,Ocupación,futbolista
Derrick Johnson,Lugar de nacimiento,Limón
Derrick Johnson,Ocupación,entrenador
Derrick Johnson,Ciudadanía,Costa Rica
Derrick Johnson,Fecha de nacimiento,1989-07-28
Derrick Johnson,Ocupación,futbolista
Domingo González Pérez,Lugar de nacimiento,Heredia
Domingo González Pérez,Ocupación,político
Domingo González Pérez,Ciudadanía,Costa Rica
Domingo González Pérez,Fecha de nacimiento,1842-08-03
Domingo González Pérez,Fecha de defunción,1927-02-27
Edder Nelson,Lugar de nacimiento,Limón
Edder Nelson,Ocupación,entrenador
Edder Nelson,Ciudadanía,Costa Rica
Edder Nelson,Fecha de nacimiento,1986-06-26
Edder Nelson,Ocupación,futbolista
Eduardo Doryan Garrón,Lugar de nacimiento,San José
Eduardo Doryan Garrón,Ocupación,político
Eduardo Doryan Garrón,Ciudadanía,Costa Rica
Eduardo Doryan Garrón,Educado en,Universidad Harvard
Eduardo Doryan Garrón,Empleador,Universidad de Costa Rica
Eduardo Doryan Garrón,Fecha de nacimiento,1951-10-30
Eduardo Doryan Garrón,Ocupación,economista
Eduardo Doryan Garrón,Educado en,Escuela de Gobierno John F. Kennedy
Eduardo Doryan Garrón,Educado en,Universidad de Costa Rica
Eduardo Doryan Garrón,Educado en,Universidad de Strathclyde
Edwin Cubero,Lugar de nacimiento,Cantón de Belén
Edwin Cubero,Ocupación,entrenador
Edwin Cubero,Ciudadanía,Costa Rica
Edwin Cubero,Fecha de nacimiento,1924-02-11
Edwin Cubero,Fecha de defunción,2000-03-08
Edwin Cubero,Ocupación,futbolista
Eladio Rosabal Cordero,Lugar de nacimiento,Heredia
Eladio Rosabal Cordero,Ocupación,entrenador
Eladio Rosabal Cordero,Ciudadanía,Costa Rica
Eladio Rosabal Cordero,Fecha de nacimiento,1894-09-15
Eladio Rosabal Cordero,Fecha de defunción,1965-04-26
Eladio Rosabal Cordero,Ocupación,futbolista
Emilia Castro de Barish,Ocupación,diplomático
Emilia Castro de Barish,Ciudadanía,Costa Rica
Emilia Castro de Barish,Educado en,Universidad de California en Los Ángeles
Emilia Castro de Barish,Fecha de nacimiento,1916-04-27
Emilia Castro de Barish,Fecha de defunción,2014-08-17
Emilia Solórzano Alfaro,Lugar de nacimiento,Alajuela
Emilia Solórzano Alfaro,Ocupación,primera dama
Emilia Solórzano Alfaro,Ciudadanía,Costa Rica
Emilia Solórzano Alfaro,Cargo,primera dama o primer caballero de Costa Rica
Emilia Solórzano Alfaro,Fecha de nacimiento,1835-12-08
Emilia Solórzano Alfaro,Fecha de defunción,1914-07-18
Enar Bolaños,Lugar de nacimiento,San José
Enar Bolaños,Ocupación,entrenador
Enar Bolaños,Ciudadanía,Costa Rica
Enar Bolaños,Fecha de nacimiento,1983-07-18
Enar Bolaños,Ocupación,futbolista
Enrique Díaz,Lugar de nacimiento,Limón
Enrique Díaz,Ocupación,entrenador
Enrique Díaz,Ciudadanía,Costa Rica
Enrique Díaz,Fecha de nacimiento,1959-02-23
Enrique Díaz,Ocupación,futbolista
Enrique Rivers,Lugar de nacimiento,Limón
Enrique Rivers,Ocupación,entrenador
Enrique Rivers,Ciudadanía,Costa Rica
Enrique Rivers,Fecha de nacimiento,1961-01-04
Enrique Rivers,Ocupación,futbolista
Epsy Campbell Barr,Lugar de nacimiento,San José
Epsy Campbell Barr,Ocupación,político
Epsy Campbell Barr,Ciudadanía,Costa Rica
Epsy Campbell Barr,Educado en,Universidad de Costa Rica
Epsy Campbell Barr,Cargo,Cancilleres de Costa Rica
Epsy Campbell Barr,Fecha de nacimiento,1963-07-04
Epsy Campbell Barr,Ocupación,economista
Epsy Campbell Barr,Cargo,Vicepresidente de Costa Rica
Epsy Campbell Barr,Cargo,Member of the Legislative Assembly of Costa Rica
maratonista,instancia de,profesión
maratonista,subclase de,fondista
maratonista,ámbito de la ocupación,maratón
maratonista,categoría principal del tema,Categoría:Maratonistas
Cantón de Belén,país,Costa Rica
Cantón de Belén,instancia de,cantón de Costa Rica
Cantón de Belén,capital,San Antonio
Cantón de Belén,comparte fronteras con,Cantón de Heredia
Cantón de Belén,comparte fronteras con,Cantón de Flores
Universidad de California en Los Ángeles,país,Estados Unidos
Universidad de California en Los Ángeles,instancia de,universidad
