entidad,relacion,objeto
Ben Oglivie,Ocupación,beisbolista
Ben Oglivie,Ciudadanía,Panamá
Ben Oglivie,Educado en,Theodore Roosevelt High School
Ben Oglivie,Fecha de nacimiento,1949-02-11
Bernardino González Ruiz,Lugar de nacimiento,Las Tablas
Bernardino González Ruiz,Ocupación,médico
Bernardino González Ruiz,Ciudadanía,Panamá
Bernardino González Ruiz,Fecha de nacimiento,1911-01-11
Bernardino González Ruiz,Fecha de defunción,2012-03-15
Bernardino González Ruiz,Ocupación,diplomático
Bienvenido Cedeño,Lugar de nacimiento,Bocas del Toro
Bienvenido Cedeño,Ocupación,beisbolista
Bienvenido Cedeño,Ciudadanía,Panamá
Bienvenido Cedeño,Fecha de nacimiento,1969-01-01
Bill Haywood,Lugar de nacimiento,Ciudad de Colón
Bill Haywood,Ocupación,beisbolista
Bill Haywood,Ciudadanía,Estados Unidos
Bill Haywood,Educado en,Universidad de Carolina del Norte en Chapel Hill
Bill Haywood,Fecha de nacimiento,1937-04-21
Bill Haywood,Ciudadanía,Panamá
Braulio Baeza,Lugar de nacimiento,Panama City
Braulio Baeza,Ocupación,jockey
Braulio Baeza,Ciudadanía,Panamá
Braulio Baeza,Premio recibido,Eclipse Award for Outstanding Jockey
Braulio Baeza,Fecha de nacimiento,1940-03-26
Braulio Baeza,Premio recibido,George Woolf Memorial Jockey Award
Braulio Baeza,Premio recibido,Champion Jockey
Brunet Francisco Hay,Lugar de nacimiento,Ciudad de Panamá
Brunet Francisco Hay,Ocupación,futbolista
Brunet Francisco Hay,Ciudadanía,Panamá
Brunet Francisco Hay,Fecha de nacimiento,1984-09-07
Calito Soul,Lugar de nacimiento,Ciudad de Panamá
Calito Soul,Ocupación,artista
Calito Soul,Ciudadanía,Panamá
Calito Soul,Fecha de nacimiento,1963-10-29
artista,instancia de,ocupación
artista,instancia de,profesión artística
artista,subclase de,creador
artista,santo patrón,Fra Angelico
College of the Holy Cross,país,Estados Unidos
College of the Holy Cross,continente,América del Norte
College of the Holy Cross,instancia de,universidad
College of the Holy Cross,instancia de,universidad de artes liberales
College of the Holy Cross,instancia de,institución educativa privada sin fines de lucro
parlamentario,instancia de,cargo
parlamentario,subclase de,legislador
parlamentario,subclase de,afiliado
parlamentario,subclase de,persona elegida
parlamentario,forma parte de,parlamento
beisbolista,instancia de,profesión
beisbolista,subclase de,deportista
beisbolista,subclase de,jugador competitivo
beisbolista,ámbito de la ocupación,béisbol
karateca,instancia de,profesión
karateca,instancia de,ocupación
karateca,subclase de,artista marcial
karateca,ámbito de la ocupación,karate
karateca,categoría principal del tema,Categoría:Karatecas
Aguadulce,país,Panamá
Aguadulce,instancia de,Comunidad de Panamá
Aguadulce,situado en la entidad territorial administrativa,Aguadulce
Aguadulce,se encuentra en el huso horario,UTC-05:00
diplomático,instancia de,profesión
diplomático,instancia de,título corporativo
diplomático,subclase de,estadista
diplomático,subclase de,alto cargo
diplomático,ámbito de la ocupación,diplomacia
Universidad Rusa de la Amistad de los Pueblos,categoría para las personas que estudiaron en esta institución,Categoría:Alumnado de la Universidad Rusa de la Amistad de los Pueblos
Universidad Rusa de la Amistad de los Pueblos,país,Rusia
Universidad Rusa de la Amistad de los Pueblos,instancia de,universidad
Medalla Pushkin,país,Rusia
Medalla Pushkin,instancia de,medalla
Medalla Pushkin,instancia de,distinción
Medalla Pushkin,nombrado en referencia a,Aleksandr Pushkin
Medalla Pushkin,categoría para los galardonados con este premio,Categoría:Ganadores de la Medalla Pushkin
esgrimista,instancia de,ocupación
esgrimista,subclase de,deportista
esgrimista,ámbito de la ocupación,esgrima
esgrimista,categoría principal del tema,Categoría:Esgrimidores
médico,lista de interés para el proyecto Wikimedia,Wikipedia:Lista de artículos que toda Wikipedia debería tener/Expandida
médico,instancia de,profesión sanitaria
médico,instancia de,cargo
médico,instancia de,ocupación
Bocas del Toro,diferente de,Bocas del Toro
Bocas del Toro,país,Panamá
Bocas del Toro,instancia de,ciudad
Bocas del Toro,instancia de,Comunidad de Panamá
Estados Unidos,forma de gobierno,república
Estados Unidos,forma de gobierno,presidencialismo
Estados Unidos,forma de gobierno,república federal
Estados Unidos,nombrado en referencia a,América
Estados Unidos,subdividido en (división administrativa),California
Universidad de Carolina del Norte en Chapel Hill,país,Estados Unidos
Universidad de Carolina del Norte en Chapel Hill,instancia de,institución educativa pública de los Estados Unidos
Universidad de Carolina del Norte en Chapel Hill,instancia de,universidad pública de investigación
Universidad de Carolina del Norte en Chapel Hill,fundador,William Richardson Davie
Universidad de Carolina del Norte en Chapel Hill,situado en la entidad territorial administrativa,Chapel Hill
Panama City,país,Estados Unidos
Panama City,instancia de,sede de condado
Panama City,instancia de,ciudad de Estados Unidos
Panama City,comparte fronteras con,Lynn Haven
jockey,instancia de,profesión
jockey,subclase de,Steeplechase (caballos)
jockey,subclase de,jinete hípico
jockey,ámbito de la ocupación,turf
Carlos Afu,Lugar de nacimiento,Las Tablas
Carlos Afu,Ocupación,político
Carlos Afu,Ciudadanía,Panamá
Carlos Afu,Fecha de nacimiento,1949-05-25
Carlos Afu,Ocupación,comerciante
Carlos Duque,Lugar de nacimiento,Ciudad de Panamá
Carlos Duque,Ocupación,actor
Carlos Duque,Ciudadanía,Panamá
Carlos Duque,Fecha de nacimiento,1930-03-12
Carlos Duque,Fecha de defunción,2014-10-31
Carlos Melo,Lugar de nacimiento,Ciudad de Panamá
Carlos Melo,Ocupación,boxeador
Carlos Melo,Ciudadanía,Panamá
Carlos Melo,Fecha de nacimiento,1982-09-22
Carlos Muñoz,Ocupación,beisbolista
Carlos Muñoz,Ciudadanía,Panamá
Carlos Muñoz,Fecha de nacimiento,1979-10-16
Carlos Muñoz,Fecha de nacimiento,1979-10-19
Carlota Lozano,Lugar de nacimiento,Provincia de Colón
Carlota Lozano,Ocupación,entrenador personal
Carlota Lozano,Ciudadanía,Panamá
Carlota Lozano,Fecha de nacimiento,1945-09-07
Carolina Demetiev,Lugar de nacimiento,Ciudad de Panamá
Carolina Demetiev,Ocupación,participante en concursos de belleza
Carolina Demetiev,Ciudadanía,Panamá
Carolina Demetiev,Fecha de nacimiento,1989-02-01
Marta McGonagle,Ocupación,actor
Marta McGonagle,Ciudadanía,Panamá
Marta McGonagle,Fecha de nacimiento,1980-07-14
Marta McGonagle,Ocupación,director de cine
Chick Parsons,Lugar de nacimiento,Shelbyville
Chick Parsons,Ocupación,oficial militar
Chick Parsons,Ciudadanía,Estados Unidos
Chick Parsons,Premio recibido,Cruz de la Armada
Chick Parsons,Fecha de nacimiento,1902-04-01
Chick Parsons,Fecha de defunción,1988-03-01
Chick Parsons,Ocupación,diplomático
Chick Parsons,Premio recibido,Estrella de Bronce
Chick Parsons,Ciudadanía,Panamá
Chico Salmón,Lugar de nacimiento,Ciudad de Colón
Chico Salmón,Ocupación,beisbolista
Chico Salmón,Ciudadanía,Panamá
Chico Salmón,Fecha de nacimiento,1940-12-03
Chico Salmón,Fecha de defunción,2000-09-17
Christian Bethancourt,Lugar de nacimiento,Ciudad de Panamá
Christian Bethancourt,Ocupación,beisbolista
Christian Bethancourt,Ciudadanía,Panamá
Christian Bethancourt,Fecha de nacimiento,1991-09-02
Christie Bodden,Lugar de nacimiento,Ciudad de Panamá
Christie Bodden,Ocupación,nadador
Christie Bodden,Ciudadanía,Panamá
Christie Bodden,Fecha de nacimiento,1990-03-03
Clinton Kelly,Lugar de nacimiento,Ciudad de Panamá
Clinton Kelly,Ocupación,periodista
Clinton Kelly,Ciudadanía,Estados Unidos
Clinton Kelly,Educado en,Boston College
Clinton Kelly,Fecha de nacimiento,1969-02-22
Clinton Kelly,Ocupación,estilista de moda
Clinton Kelly,Ocupación,diseñador de moda
Clinton Kelly,Ciudadanía,Panamá
Clinton Kelly,Educado en,Universidad del Noroeste
Clinton Kelly,Educado en,Medill School of Journalism
Clive Trotman,Lugar de nacimiento,Ciudad de Colón
Clive Trotman,Ocupación,futbolista
Clive Trotman,Ciudadanía,Panamá
Clive Trotman,Fecha de nacimiento,1983-04-29
Cornelio Velásquez,Lugar de nacimiento,Ciudad de Panamá
Cornelio Velásquez,Ocupación,jockey
Cornelio Velásquez,Ciudadanía,Estados Unidos
Cornelio Velásquez,Fecha de nacimiento,1968-09-28
Cornelio Velásquez,Ciudadanía,Panamá
César Quintero,Lugar de nacimiento,Chitré
César Quintero,Ocupación,beisbolista
César Quintero,Ciudadanía,Panamá
César Quintero,Fecha de nacimiento,1982-11-16
Dalys la Caribeña,Lugar de nacimiento,Panamá
Dalys la Caribeña,Ocupación,luchador profesional
Dalys la Caribeña,Ciudadanía,Panamá
Dalys la Caribeña,Fecha de nacimiento,1975-02-20
Daniel Delgado,Ocupación,político
Daniel Delgado,Ciudadanía,Panamá
Daniel Delgado,Educado en,Colegio Interamericano de Defensa
Daniel Delgado,Fecha de defunción,2021-07-30
Dave Roberts,Lugar de nacimiento,Ciudad de Panamá
Dave Roberts,Ocupación,beisbolista
Dave Roberts,Ciudadanía,Panamá
Dave Roberts,Fecha de nacimiento,1933-06-30
Dave Roberts,Fecha de defunción,2021-10-03
Davis Peralta,Lugar de nacimiento,El Chorrillo
Davis Peralta,Ocupación,baloncestista
Davis Peralta,Ciudadanía,Panamá
Davis Peralta,Fecha de nacimiento,1948-06-14
Davis Peralta,Fecha de nacimiento,1948-06-15
Demitrius Omphroy,Lugar de nacimiento,Alameda
Demitrius Omphroy,Ocupación,futbolista
Demitrius Omphroy,Ciudadanía,Estados Unidos
Demitrius Omphroy,Educado en,Universidad de California en Berkeley
Demitrius Omphroy,Fecha de nacimiento,1989-05-30
Demitrius Omphroy,Ciudadanía,Panamá
Demitrius Omphroy,Ciudadanía,Filipinas
comerciante,instancia de,profesión
comerciante,instancia de,clase social
comerciante,subclase de,empresario
comerciante,subclase de,agente económico
comerciante,subclase de,distribuidor
actor,subclase de,actor
actor,ámbito de la ocupación,actuación
actor,se dice que es lo mismo que,actor
actor,opuesto a,actriz
Provincia de Colón,país,Panamá
Provincia de Colón,instancia de,provincia de Panamá
Provincia de Colón,capital,Ciudad de Colón
Provincia de Colón,comparte fronteras con,Provincia de Panamá
Provincia de Colón,comparte fronteras con,Provincia de Veraguas
entrenador personal,instancia de,profesión
entrenador personal,instancia de,ocupación
entrenador personal,subclase de,entrenador
entrenador personal,subclase de,entrenador personal
participante en concursos de belleza,instancia de,ocupación
participante en concursos de belleza,subclase de,animador
participante en concursos de belleza,subclase de,modelo
participante en concursos de belleza,subclase de,concursante
participante en concursos de belleza,ámbito de la ocupación,concurso de belleza
director de cine,instancia de,profesión
director de cine,instancia de,profesión del cine
director de cine,subclase de,artista visual
director de cine,subclase de,profesional del cine
director de cine,subclase de,realizador
Shelbyville,país,Estados Unidos
Shelbyville,instancia de,ciudad de Estados Unidos
Shelbyville,situado en la entidad territorial administrativa,condado de Bedford
Shelbyville,se encuentra en el huso horario,Hora estándar del centro
oficial militar,instancia de,rango militar
oficial militar,instancia de,profesión militar
oficial militar,subclase de,militar
oficial militar,subclase de,oficial
oficial militar,opuesto a,personal militar alistado
Cruz de la Armada,país,Estados Unidos
Cruz de la Armada,instancia de,cruz
Cruz de la Armada,instancia de,distinción a la valentía
Cruz de la Armada,categoría para los galardonados con este premio,Categoría:Ganadores de la Cruz del la Armada
Boston College,país,Estados Unidos
Boston College,instancia de,universidad
Boston College,instancia de,college
Boston College,instancia de,institución educativa privada sin fines de lucro
Boston College,instancia de,editor de acceso abierto
Chitré,país,Panamá
Chitré,instancia de,ciudad
Chitré,instancia de,Comunidad de Panamá
Chitré,situado en la entidad territorial administrativa,Provincia de Herrera
Chitré,categoría principal del tema,Categoría:Chitré
luchador profesional,instancia de,profesión
luchador profesional,subclase de,luchador
luchador profesional,subclase de,atleta profesional
luchador profesional,ámbito de la ocupación,lucha libre profesional
luchador profesional,ámbito de la ocupación,puroresu
Colegio Interamericano de Defensa,país,Estados Unidos
Colegio Interamericano de Defensa,instancia de,college
Colegio Interamericano de Defensa,instancia de,academia militar
Colegio Interamericano de Defensa,situado en la entidad territorial administrativa,Washington D. C.
El Chorrillo,país,Panamá
El Chorrillo,instancia de,Comunidad de Panamá
El Chorrillo,situado en la entidad territorial administrativa,Provincia de Panamá
baloncestista,instancia de,profesión
baloncestista,subclase de,deportista
baloncestista,subclase de,jugador competitivo
baloncestista,forma parte de,club de baloncesto
baloncestista,ámbito de la ocupación,baloncesto
Alameda,país,Estados Unidos
Alameda,instancia de,ciudad de Estados Unidos
Alameda,instancia de,ciudad chárter
Alameda,comparte fronteras con,San Francisco
Alameda,comparte fronteras con,Oakland
Universidad de California en Berkeley,filial,Computer Systems Research Group
Universidad de California en Berkeley,filial,Escuela de Negocios Haas
Carlos Ruiz,Lugar de nacimiento,David
Carlos Ruiz,Ocupación,beisbolista
Carlos Ruiz,Ciudadanía,Panamá
Carlos Ruiz,Fecha de nacimiento,1979-01-22
Guillermo Endara Galimany,Lugar de nacimiento,Ciudad de Panamá
Guillermo Endara Galimany,Ocupación,abogado
Guillermo Endara Galimany,Ciudadanía,Panamá
Guillermo Endara Galimany,Educado en,Universidad de Nueva York
Guillermo Endara Galimany,Cargo,Presidente de Panamá
Guillermo Endara Galimany,Fecha de nacimiento,1936-05-12
Guillermo Endara Galimany,Fecha de defunción,2009-09-28
Guillermo Endara Galimany,Ocupación,político
Guillermo Endara Galimany,Educado en,Black-Foxe Military Institute
Guillermo Endara Galimany,Educado en,Universidad de Panamá
José Luis Rodríguez Pittí,Lugar de nacimiento,Ciudad de Panamá
José Luis Rodríguez Pittí,Ocupación,guionista
José Luis Rodríguez Pittí,Ciudadanía,Panamá
José Luis Rodríguez Pittí,Fecha de nacimiento,1971-03-29
José Luis Rodríguez Pittí,Ocupación,fotógrafo
José Luis Rodríguez Pittí,Ocupación,escritor
José Luis Rodríguez Pittí,Ocupación,poeta
José Luis Rodríguez Pittí,Ocupación,ingeniero
José Luis Rodríguez Pittí,Ocupación,productor de televisión
José Luis Rodríguez Pittí,Ocupación,pintor
Francisco A. Rodríguez,Lugar de nacimiento,Provincia de Herrera
Francisco A. Rodríguez,Ocupación,político
Francisco A. Rodríguez,Ciudadanía,Panamá
Francisco A. Rodríguez,Fecha de nacimiento,1938-11-24
Rubén Blades,Lugar de nacimiento,Ciudad de Panamá
Rubén Blades,Ocupación,actor
Rubén Blades,Ciudadanía,Panamá
Rubén Blades,Educado en,Escuela de Derecho Harvard
Rubén Blades,Miembro de,Academia Estadounidense de las Artes y las Ciencias
Rubén Blades,Premio recibido,Medalla de Oro al Mérito en las Bellas Artes
Rubén Blades,Fecha de nacimiento,1948-07-16
Rubén Blades,Ocupación,abogado
Rubén Blades,Ocupación,político
Rubén Blades,Ocupación,ministro
Rubén Blades,Ocupación,cantautor
Rubén Blades,Ocupación,músico
Rubén Blades,Premio recibido,premio Grammy al mejor álbum latino tropical
Rubén Blades,Premio recibido,International Latin Music Hall of Fame
Rubén Blades,Premio recibido,Premio Grammy Latino al álbum del año
Rubén Blades,Premio recibido,Premio Grammy latino por mejor álbum cantautor
Rubén Blades,Premio recibido,Premio Grammy latino por mejor canción tropical
Rubén Blades,Premio recibido,Persona del Año de La Academia Latina de la Grabación
Rubén Blades,Premio recibido,Premio Grammy latino por mejor álbum de salsa
Rubén Blades,Premio recibido,Salón de Fama del Grammy Latino
Rubén Blades,Miembro de,Willie Colón & Rubén Blades
Manny Acosta,Lugar de nacimiento,Ciudad de Colón
Manny Acosta,Ocupación,beisbolista
Manny Acosta,Ciudadanía,Panamá
Manny Acosta,Fecha de nacimiento,1981-05-01
Carolena Carstens,Lugar de nacimiento,Winfield
Carolena Carstens,Ocupación,taekwondista
Carolena Carstens,Ciudadanía,Panamá
Carolena Carstens,Fecha de nacimiento,1996-01-18
Carlos Antonio Mendoza,Lugar de nacimiento,Ciudad de Panamá
Carlos Antonio Mendoza,Ocupación,abogado
Carlos Antonio Mendoza,Ciudadanía,Panamá
Carlos Antonio Mendoza,Educado en,Universidad Nacional de Colombia
Carlos Antonio Mendoza,Fecha de nacimiento,1856-10-31
Carlos Antonio Mendoza,Fecha de defunción,1916-02-13
Carlos Antonio Mendoza,Ocupación,político
Carlos Antonio Mendoza,Educado en,Universidad del Rosario
Guillermo Ford,Lugar de nacimiento,Ciudad de Panamá
Guillermo Ford,Ocupación,político
Guillermo Ford,Ciudadanía,Panamá
Guillermo Ford,Fecha de nacimiento,1936-11-11
Guillermo Ford,Fecha de defunción,2011-03-19
Lorenzo Charles,Lugar de nacimiento,Brooklyn
Lorenzo Charles,Ocupación,baloncestista
Lorenzo Charles,Ciudadanía,Estados Unidos
Lorenzo Charles,Educado en,Universidad Estatal de Carolina del Norte
Lorenzo Charles,Fecha de nacimiento,1963-11-25
Lorenzo Charles,Fecha de defunción,2011-06-27
Lorenzo Charles,Ciudadanía,Panamá
Lorenzo Charles,Educado en,Escuela secundaria técnica de Brooklyn
Maricely González,Lugar de nacimiento,Ciudad de Panamá
Maricely González,Ocupación,modelo
Maricely González,Ciudadanía,Panamá
Maricely González,Fecha de nacimiento,1988-02-28
Maricely González,Ocupación,participante en concursos de belleza
Jose Domingo Ulloa Mendieta,Lugar de nacimiento,Chitré
Jose Domingo Ulloa Mendieta,Ocupación,sacerdote católico
Jose Domingo Ulloa Mendieta,Ciudadanía,Panamá
Jose Domingo Ulloa Mendieta,Educado en,Universidad Pontificia de Salamanca
Jose Domingo Ulloa Mendieta,Cargo,obispo auxiliar
Jose Domingo Ulloa Mendieta,Fecha de nacimiento,1956-12-24
Jose Domingo Ulloa Mendieta,Ocupación,fraile
Jose Domingo Ulloa Mendieta,Ocupación,obispo católico
Jose Domingo Ulloa Mendieta,Cargo,obispo titular
Jose Domingo Ulloa Mendieta,Cargo,Arzobispo de Panamá
Julio César Dely Valdés,Lugar de nacimiento,Ciudad de Colón
Julio César Dely Valdés,Ocupación,entrenador
Julio César Dely Valdés,Ciudadanía,Panamá
Julio César Dely Valdés,Premio recibido,Orden de Vasco Núñez de Balboa
Julio César Dely Valdés,Fecha de nacimiento,1967-03-12
Julio César Dely Valdés,Ocupación,futbolista
Manuel Amador Guerrero,Lugar de nacimiento,Turbaco
Manuel Amador Guerrero,Ocupación,político
Manuel Amador Guerrero,Ciudadanía,Panamá
Manuel Amador Guerrero,Fecha de nacimiento,1833-06-30
Manuel Amador Guerrero,Fecha de defunción,1909-05-02
José Calderón,Lugar de nacimiento,Ciudad de Panamá
José Calderón,Ocupación,futbolista
José Calderón,Ciudadanía,Panamá
José Calderón,Fecha de nacimiento,1985-08-14
Jaime Murrell,Lugar de nacimiento,Ciudad de Panamá
Jaime Murrell,Ocupación,compositor
Jaime Murrell,Ciudadanía,Panamá
Jaime Murrell,Fecha de nacimiento,1949-10-31
Jaime Murrell,Fecha de defunción,2021-02-04
Jaime Murrell,Ocupación,cantante
Arnulfo Arias Madrid,Lugar de nacimiento,Penonomé
Arnulfo Arias Madrid,Ocupación,médico
Arnulfo Arias Madrid,Ciudadanía,Panamá
Arnulfo Arias Madrid,Educado en,Escuela de Medicina Harvard
Arnulfo Arias Madrid,Cargo,Presidente de Panamá
Arnulfo Arias Madrid,Fecha de nacimiento,1901-08-15
Arnulfo Arias Madrid,Fecha de defunción,1988-08-10
Arnulfo Arias Madrid,Ocupación,político
Arnulfo Arias Madrid,Educado en,Universidad de Chicago
Arnulfo Arias Madrid,Cargo,ambassador of Panama to the United Kingdom
DJ Black,Ocupación,productor discográfico
DJ Black,Ciudadanía,Panamá
DJ Black,Fecha de nacimiento,1972-07-02
DJ Black,Ocupación,compositor de canciones
Dámaso Espino,Lugar de nacimiento,Provincia de Los Santos
Dámaso Espino,Ocupación,beisbolista
Dámaso Espino,Ciudadanía,Panamá
Dámaso Espino,Fecha de nacimiento,1983-05-08
Roberto Kelly,Lugar de nacimiento,Ciudad de Panamá
Roberto Kelly,Ocupación,beisbolista
Roberto Kelly,Ciudadanía,Panamá
Roberto Kelly,Fecha de nacimiento,1964-10-01
Universidad de Nueva York,país,Estados Unidos
Universidad de Nueva York,instancia de,escuela
Universidad de Nueva York,instancia de,lugar de trabajo
Universidad de Nueva York,instancia de,universidad privada
Universidad de Nueva York,instancia de,universidad de investigación
Presidente de Panamá,país,Panamá
Presidente de Panamá,instancia de,cargo elegido
Presidente de Panamá,residencia oficial,Palacio de Las Garzas
Presidente de Panamá,subclase de,presidente
Presidente de Panamá,subclase de,jefe del Gobierno
guionista,instancia de,profesión del cine
guionista,género,guion
guionista,subclase de,escritor
guionista,ámbito de la ocupación,escritura de guiones
guionista,categoría principal del tema,Categoría:Guionistas
fotógrafo,instancia de,ocupación
fotógrafo,instancia de,agente
fotógrafo,subclase de,artista visual
fotógrafo,santo patrón,Verónica
Provincia de Herrera,país,Panamá
Provincia de Herrera,instancia de,provincia de Panamá
Escuela de Derecho Harvard,país,Estados Unidos
Escuela de Derecho Harvard,instancia de,facultad de derecho
Escuela de Derecho Harvard,instancia de,editorial
Escuela de Derecho Harvard,instancia de,escuela de postgrado
Escuela de Derecho Harvard,situado en la entidad territorial administrativa,Cambridge
Academia Estadounidense de las Artes y las Ciencias,país,Estados Unidos
Academia Estadounidense de las Artes y las Ciencias,instancia de,organización sin fines de lucro
Academia Estadounidense de las Artes y las Ciencias,instancia de,sociedad erudita
Academia Estadounidense de las Artes y las Ciencias,instancia de,editorial académica
Academia Estadounidense de las Artes y las Ciencias,campo de trabajo,política pública
Winfield,país,Estados Unidos
Winfield,instancia de,villa de Illinois
Winfield,situado en la entidad territorial administrativa,Illinois
Winfield,situado en la entidad territorial administrativa,Condado de DuPage
Winfield,situado en la entidad territorial administrativa,Municipio de Milton
taekwondista,instancia de,profesión
taekwondista,instancia de,ocupación
taekwondista,subclase de,deportista
taekwondista,ámbito de la ocupación,taekwondo
taekwondista,ámbito de la ocupación,taekwondo adaptado
Universidad Nacional de Colombia,país,Colombia
Universidad Nacional de Colombia,instancia de,universidad pública
Universidad Nacional de Colombia,instancia de,editor de acceso abierto
Universidad Nacional de Colombia,situado en la entidad territorial administrativa,Bogotá
Universidad Nacional de Colombia,organización matriz,Universidad Nacional de Colombia
Brooklyn,jefe de gobierno,Antonio Reynoso
Brooklyn,país,Estados Unidos
Brooklyn,instancia de,Distritos de la ciudad de Nueva York
Brooklyn,comparte fronteras con,Manhattan
Universidad Estatal de Carolina del Norte,país,Estados Unidos
Universidad Estatal de Carolina del Norte,instancia de,Universidad de concesión de tierras
Universidad Estatal de Carolina del Norte,instancia de,institución educativa pública de los Estados Unidos
Universidad Estatal de Carolina del Norte,instancia de,editor de acceso abierto
Universidad Estatal de Carolina del Norte,instancia de,universidad pública de investigación
modelo,instancia de,profesión
modelo,subclase de,profesional de la moda
modelo,ámbito de la ocupación,modelaje
modelo,categoría principal del tema,Categoría:Modelos
Universidad Pontificia de Salamanca,país,España
Universidad Pontificia de Salamanca,instancia de,universidad privada
Universidad Pontificia de Salamanca,instancia de,universidad pontificia
Universidad Pontificia de Salamanca,instancia de,editor de acceso abierto
Universidad Pontificia de Salamanca,situado en la entidad territorial administrativa,Salamanca
obispo auxiliar,instancia de,función episcopal
obispo auxiliar,instancia de,vocación católica
obispo auxiliar,religión,catolicismo
obispo auxiliar,subclase de,obispo
obispo auxiliar,subclase de,obispo católico
entrenador,instancia de,profesión
entrenador,instancia de,ocupación
entrenador,ámbito de la ocupación,fútbol
entrenador,deporte,fútbol
Orden de Vasco Núñez de Balboa,país,Panamá
Orden de Vasco Núñez de Balboa,instancia de,orden
Orden de Vasco Núñez de Balboa,nombrado en referencia a,Vasco Núñez de Balboa
Orden de Vasco Núñez de Balboa,categoría para los galardonados con este premio,Categoría:Ganadores de la Orden de Vasco Núñez de Balboa
Orden de Vasco Núñez de Balboa,rango inmediatamente superior,Orden de Manuel Amador Guerrero
Turbaco,país,Colombia
Turbaco,continente,América del Sur
Turbaco,instancia de,municipio de Colombia
Turbaco,situado en la entidad territorial administrativa,Bolívar
Turbaco,se encuentra en el huso horario,UTC-05:00
Escuela de Medicina Harvard,país,Estados Unidos
Escuela de Medicina Harvard,instancia de,escuela de medicina
Escuela de Medicina Harvard,situado en la entidad territorial administrativa,Boston
Escuela de Medicina Harvard,ubicación,Boston
Escuela de Medicina Harvard,forma parte de,Universidad Harvard
productor discográfico,instancia de,profesión musical
productor discográfico,subclase de,músico
productor discográfico,subclase de,productor
compositor de canciones,instancia de,profesión musical
compositor de canciones,subclase de,compositor
compositor de canciones,subclase de,autor
compositor de canciones,ámbito de la ocupación,composición de canciones
compositor de canciones,se dice que es lo mismo que,letrista
Provincia de Los Santos,país,Panamá
Provincia de Los Santos,instancia de,provincia de Panamá
Eric Vásquez,Lugar de nacimiento,Ciudad de Panamá
Eric Vásquez,Ocupación,futbolista
Eric Vásquez,Ciudadanía,Panamá
Eric Vásquez,Fecha de nacimiento,1988-01-08
Eric Vásquez,Fecha de nacimiento,1988-02-08
Ascanio Arosemena,Lugar de nacimiento,Ciudad de Panamá
Ascanio Arosemena,Ciudadanía,Panamá
Ascanio Arosemena,Fecha de nacimiento,1943-12-22
Ascanio Arosemena,Fecha de defunción,1964-01-09
Ernesto Marcel,Lugar de nacimiento,Ciudad de Colón
Ernesto Marcel,Ocupación,boxeador
Ernesto Marcel,Ciudadanía,Panamá
Ernesto Marcel,Fecha de nacimiento,1948-05-23
Ernesto Marcel,Fecha de defunción,2020-06-29
Ernesto Sinclair,Lugar de nacimiento,Ciudad de Panamá
Ernesto Sinclair,Ocupación,futbolista
Ernesto Sinclair,Ciudadanía,Panamá
Ernesto Sinclair,Fecha de nacimiento,1989-03-10
Ernesto Sinclair,Fecha de nacimiento,1989-05-10
Manuel Mosquera,Lugar de nacimiento,Ciudad de Panamá
Manuel Mosquera,Ocupación,futbolista
Manuel Mosquera,Ciudadanía,Panamá
Manuel Mosquera,Fecha de nacimiento,1984-10-14
Escolastico Calvo,Ocupación,periodista
Escolastico Calvo,Ciudadanía,Panamá
Rubén Arosemena,Ocupación,político
Rubén Arosemena,Ciudadanía,Panamá
Rubén Arosemena,Cargo,Speaker of the National Assembly of Panama
Rubén Arosemena,Fecha de nacimiento,1961-04-11
Fernando Eleta Almarán,Lugar de nacimiento,Ciudad de Panamá
Fernando Eleta Almarán,Ocupación,empresario
Fernando Eleta Almarán,Ciudadanía,Panamá
Fernando Eleta Almarán,Premio recibido,Gran Cruz de la Orden de Isabel la Católica
Fernando Eleta Almarán,Fecha de nacimiento,1921-08-10
Fernando Eleta Almarán,Fecha de defunción,2011-08-12
Fernando Eleta Almarán,Ocupación,político
Fernando Eleta Almarán,Premio recibido,Gran Oficial de la Orden El Sol del Perú
Eybir Bonaga,Lugar de nacimiento,Provincia de Chiriquí
Eybir Bonaga,Ocupación,futbolista
Eybir Bonaga,Ciudadanía,Panamá
Eybir Bonaga,Fecha de nacimiento,1986-05-19
Federico Plummer,Ocupación,boxeador
Federico Plummer,Ciudadanía,Panamá
Federico Plummer,Fecha de nacimiento,1929-04-10
Federico Plummer,Fecha de defunción,2004-01-01
Federico Visuetti,Ocupación,diseñador de moda
Federico Visuetti,Ciudadanía,Panamá
Fernando Jara,Lugar de nacimiento,Chitré
Fernando Jara,Ocupación,jockey
Fernando Jara,Ciudadanía,Estados Unidos
Fernando Jara,Fecha de nacimiento,1987-12-18
Fernando Jara,Ciudadanía,Panamá
Fernando Ramsey,Ocupación,beisbolista
Fernando Ramsey,Ciudadanía,Panamá
Fernando Ramsey,Educado en,Universidad Estatal de Nuevo México
Fernando Ramsey,Fecha de nacimiento,1965-12-20
Fernando Seguignol,Lugar de nacimiento,Provincia de Bocas del Toro
Fernando Seguignol,Ocupación,beisbolista
Fernando Seguignol,Ciudadanía,Panamá
Fernando Seguignol,Fecha de nacimiento,1975-01-19
